,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
31,Georgia,Clayton,292256,19,37,6.3,32,79,13,16,814.7,28,19,26.0,25.0,67.0,37,43,25,12.0,85,52,4.2,24,3.9,632.0,4.1,9.3,59.0,No,22,77,50,27.6,9.6,70.5,5.0,0.1,0.6,13.4,9.1,5,50,80,18.0,9.0,85,25.0,50737,2.5,2.5,67.0,19,44,18.0,15,12,15,15,76.6
32,Georgia,Clinch,6618,28,46,6.4,22,5,14,10,639.2,52,18,15.0,15.0,15.0,35,33,31,12.0,69,47,3.9,31,10.5,473.0,16.5,8.5,65.0,No,18,81,15,25.1,16.8,27.0,0.4,0.1,0.9,5.8,64.4,0,75,47,,,84,19.0,42928,2.7,2.8,98.0,18,43,5.0,21,18,20,20,72.6
33,Georgia,Cobb,760141,14,28,8.1,21,94,19,18,455.3,14,14,74.0,69.0,184.0,41,52,14,9.0,92,75,3.0,12,4.3,266.0,7.6,9.2,53.0,No,14,79,54,23.3,12.7,27.6,5.6,0.1,0.5,13.3,51.1,4,65,92,10.0,12.0,42,36.0,79622,3.0,3.2,84.0,14,36,10.0,9,9,11,10,80.7
34,Georgia,Coffee,43273,23,34,7.0,35,56,17,28,611.4,50,20,51.0,35.0,23.0,36,37,25,11.0,76,39,3.9,28,4.7,325.0,9.1,9.7,93.0,Yes,14,84,20,24.4,14.1,28.3,0.9,0.1,0.5,12.1,57.3,2,63,66,19.0,15.0,87,31.0,41675,3.0,3.0,83.0,20,40,8.0,16,14,16,16,74.5
35,Georgia,Colquitt,45600,23,40,7.0,36,64,15,28,512.7,47,24,44.0,26.0,66.0,44,36,27,10.0,75,38,3.2,32,5.3,,8.6,9.9,90.0,No,18,79,26,25.6,16.1,23.1,0.9,0.2,1.2,19.6,55.4,7,63,72,20.0,13.0,95,26.0,41899,2.7,2.8,80.0,24,40,9.0,15,16,17,17,74.4
36,Georgia,Columbia,156714,16,33,8.8,27,76,18,21,279.1,11,10,104.0,55.0,87.0,41,47,15,8.0,93,72,3.0,7,3.5,52.0,7.0,10.3,53.0,Yes,10,87,35,25.1,14.0,17.9,4.3,0.2,0.4,7.1,67.4,2,80,84,11.0,14.0,31,15.0,88285,3.3,3.3,91.0,10,38,3.0,9,9,12,10,80.5
37,Georgia,Cook,17270,24,29,7.1,40,65,16,17,752.4,45,19,64.0,29.0,23.0,45,41,24,11.0,79,48,3.4,32,5.4,302.0,7.6,9.6,86.0,No,16,81,32,25.0,16.8,27.5,0.7,0.1,0.4,6.0,64.2,1,66,64,23.0,17.0,80,12.0,40670,2.5,2.4,90.0,19,40,6.0,16,17,16,15,74.5
38,Georgia,Coweta,148509,17,31,8.3,29,51,20,33,328.4,20,14,47.0,34.0,77.0,42,47,17,9.0,89,65,2.9,12,4.1,232.0,7.6,10.4,57.0,Yes,13,83,47,24.1,14.3,17.9,2.2,0.1,0.4,7.3,70.5,2,73,86,14.0,16.0,39,36.0,79232,2.9,3.2,85.0,14,36,7.0,10,14,13,12,78.9
39,Georgia,Crawford,12404,23,44,7.9,41,5,17,47,276.5,17,18,8.0,,,35,44,22,10.0,83,54,3.6,24,6.0,153.0,4.9,10.0,89.0,No,15,90,62,20.2,19.4,20.5,1.3,0.1,0.7,3.6,72.8,0,78,72,21.0,24.0,92,43.0,50411,2.8,2.9,83.0,18,40,0.0,15,17,16,15,75.5
40,Georgia,Crisp,22372,25,36,6.4,37,43,14,0,571.8,50,16,75.0,49.0,40.0,47,41,28,13.0,83,53,3.9,44,6.0,288.0,8.0,9.5,80.0,No,20,80,20,23.9,19.3,44.3,1.3,0.1,0.3,3.8,49.2,1,54,61,29.0,20.0,54,26.0,40482,2.6,2.5,88.0,16,44,6.0,20,18,18,18,75.2
41,Georgia,Dade,16116,22,38,8.1,31,76,18,27,208.8,22,16,37.0,31.0,31.0,41,42,20,9.0,81,51,3.3,17,4.1,333.0,7.4,9.6,67.0,No,13,78,47,19.2,20.1,1.3,1.1,0.1,0.6,2.3,93.3,0,71,75,,15.0,56,31.0,45986,3.1,3.1,93.0,16,36,2.0,13,24,16,14,76.4
42,Georgia,Dawson,26108,17,28,9.0,24,96,20,18,250.2,25,16,72.0,46.0,107.0,38,51,15,7.0,87,61,2.8,12,4.0,97.0,10.4,9.4,107.0,No,13,80,54,20.1,20.2,1.0,0.9,0.1,0.5,5.2,91.3,1,82,85,26.0,33.0,43,12.0,69155,3.3,3.1,95.0,16,36,0.0,9,14,13,11,77.1
43,Georgia,Decatur,26404,23,27,6.7,29,62,14,28,1055.5,51,18,45.0,34.0,57.0,35,35,25,12.0,83,49,3.8,36,5.0,679.0,12.4,9.6,83.0,Yes,19,79,29,24.3,16.7,42.0,0.7,0.2,0.8,6.5,49.4,0,57,55,18.0,18.0,94,30.0,40473,3.0,2.9,84.0,18,41,7.0,18,15,16,16,74.3
44,Georgia,DeKalb,759297,16,27,7.5,20,93,18,23,768.9,25,17,109.0,59.0,308.0,37,47,18,10.0,89,71,3.4,19,4.9,644.0,7.3,12.1,58.0,Yes,19,72,51,23.0,12.9,53.7,6.5,0.1,0.5,8.5,29.3,5,55,85,18.0,10.0,68,63.0,63606,2.6,2.8,73.0,17,39,9.0,13,11,13,12,80.4
