,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
52,52,South Dakota,Pennington,113775,19,29,8.0,22,94,24,33.0,690.9,32.0,13,97.0,85.0,279.0,47,50,15,7.0,94,69,3.4,16,4.2,562.0,12.7,6.2,86.0,Yes,13,83,12,22.8,18.5,1.3,1.2,0.1,10.2,5.4,79.8,0,69,84,18.0,25.0,39.0,38.0,58919,3.0,3.0,78.0,13,29,8,11,10,11,10,79.2,153,153,153,153,153
53,53,South Dakota,Perkins,2865,19,30,7.2,23,71,24,100.0,,,14,34.0,35.0,209.0,44,19,14,6.0,92,70,3.1,22,3.9,16.0,24.0,4.1,,No,9,61,13,20.7,26.5,0.5,0.4,0.1,2.6,1.7,93.6,0,73,79,,,31.0,,49999,3.2,3.0,,14,30,18,10,10,11,10,77.6,153,153,153,153,153
54,54,South Dakota,Potter,2153,18,31,6.3,31,58,25,0.0,268.9,,10,,46.0,46.0,48,37,13,6.0,93,72,3.2,15,3.7,0.0,18.1,4.6,107.0,No,6,77,13,21.1,29.2,0.5,0.8,0.0,2.6,2.4,92.3,0,79,78,,,32.0,,58012,3.4,3.4,,10,29,33,9,10,11,9,84.5,153,153,153,153,153
55,55,South Dakota,Roberts,10394,25,41,7.4,38,34,21,50.0,827.0,48.0,17,48.0,115.0,87.0,50,27,20,4.0,90,59,4.3,28,4.8,126.0,13.4,5.9,130.0,No,11,78,19,29.3,19.7,0.7,0.3,0.0,38.5,3.8,55.7,0,66,74,,27.0,57.0,36.0,49088,2.3,2.5,,17,32,10,13,17,14,14,75.1,153,153,153,153,153
56,56,South Dakota,Sanborn,2344,19,31,6.3,34,29,24,14.0,,,11,,0.0,,46,43,13,5.0,93,60,3.1,16,3.5,340.0,0.0,5.3,,No,4,72,40,25.0,20.2,0.4,0.2,0.0,0.5,3.2,94.2,0,73,80,,,28.0,,56507,3.3,3.6,,11,30,30,10,17,11,10,78.1,153,153,153,153,153
57,57,South Dakota,Spink,6376,19,40,7.8,24,48,23,100.0,124.8,15.0,11,31.0,63.0,63.0,51,28,13,4.0,91,66,3.4,16,3.7,23.0,16.9,5.3,71.0,Yes,8,76,22,23.0,21.2,0.6,0.2,0.0,2.7,3.4,93.4,0,74,81,,,29.0,7.0,54666,3.2,3.2,,11,30,12,10,10,11,10,79.4,153,153,153,153,153
58,58,South Dakota,Stanley,3098,16,26,9.1,24,86,27,0.0,232.5,21.0,10,99.0,32.0,32.0,45,55,11,6.0,95,68,3.0,12,4.0,135.0,0.0,4.1,66.0,No,6,83,10,25.2,20.4,0.7,0.3,0.0,7.1,2.4,86.2,0,79,80,,,30.0,,70472,2.8,2.6,,10,28,6,6,12,10,8,89.2,153,153,153,153,153
59,59,South Dakota,Sully,1391,17,27,8.0,23,6,25,50.0,,,11,0.0,0.0,,53,43,12,,96,79,2.9,8,4.7,35.0,28.7,4.6,,No,1,74,14,21.4,26.1,0.4,0.1,0.0,2.8,2.4,92.8,0,86,79,,,15.0,,61791,,,,11,29,18,7,13,10,9,,153,153,153,153,153
60,60,South Dakota,Todd,10177,40,40,4.4,26,52,20,33.0,2553.4,97.0,19,19.0,20.0,79.0,19,17,35,8.0,80,42,6.5,49,8.0,,3.9,4.1,219.0,No,27,82,35,41.7,7.5,0.5,2.3,0.0,86.8,4.2,7.4,0,44,41,26.0,57.0,100.0,18.0,34015,1.8,1.8,61.0,19,41,14,26,16,20,24,67.4,153,153,153,153,153
61,61,South Dakota,Tripp,5441,22,36,7.7,25,59,23,67.0,494.5,41.0,17,91.0,92.0,368.0,48,22,17,8.0,91,52,2.9,27,4.4,147.0,11.0,4.5,99.0,Yes,11,83,10,23.6,22.8,0.5,0.4,0.0,15.8,2.6,79.6,0,76,78,,,43.0,2.0,50503,3.0,3.1,,17,31,9,12,12,12,12,77.9,153,153,153,153,153
62,62,South Dakota,Turner,8384,18,38,8.9,22,58,24,33.0,60.1,,10,,24.0,24.0,42,38,13,5.0,92,70,3.0,11,4.5,139.0,21.4,6.2,67.0,Yes,9,77,45,24.4,21.4,0.6,0.2,0.0,1.1,2.6,94.7,0,78,74,,,28.0,,63852,3.2,3.2,,10,30,1,10,11,11,10,77.0,153,153,153,153,153
63,63,South Dakota,Union,15932,17,34,9.0,18,72,25,33.0,226.2,8.0,7,64.0,94.0,44.0,56,50,12,6.0,93,68,3.4,6,4.0,146.0,11.5,5.9,61.0,No,8,86,25,24.3,18.6,1.4,1.5,0.1,0.9,3.7,91.0,0,69,83,,17.0,19.0,29.0,83910,3.3,3.3,91.0,7,29,2,8,9,10,9,80.7,153,153,153,153,153
64,64,South Dakota,Walworth,5435,20,29,7.9,22,65,25,33.0,324.7,37.0,14,89.0,55.0,166.0,47,21,14,6.0,90,73,5.5,20,3.9,261.0,19.7,4.6,101.0,No,9,79,12,23.3,24.3,0.5,1.9,0.0,14.3,2.4,78.4,0,74,63,,,36.0,35.0,51472,3.1,3.2,,14,31,9,11,9,11,10,79.8,153,153,153,153,153
65,65,South Dakota,Yankton,22814,20,36,7.8,20,83,26,52.0,414.8,26.0,10,101.0,53.0,561.0,51,60,14,8.0,91,61,2.9,11,3.8,290.0,14.9,6.2,99.0,Yes,11,83,11,21.0,19.5,2.0,0.9,0.0,3.3,5.1,87.7,1,65,78,18.0,20.0,34.0,29.0,60868,3.1,3.2,97.0,10,30,10,11,10,11,10,78.4,153,153,153,153,153
66,66,South Dakota,Ziebach,2756,34,53,4.4,27,58,19,,762.0,26.0,21,,0.0,,14,28,30,10.0,84,38,5.6,63,6.1,0.0,0.0,4.1,144.0,No,27,52,30,27.5,9.6,0.5,0.3,0.0,71.1,4.0,23.8,1,57,56,,,100.0,,33508,2.3,2.3,56.0,21,38,27,21,19,17,20,76.9,153,153,153,153,153
