,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
58,Illinois,Macon,104009,21,36,7.7,28,85,21,41,767.5,32,6,85.0,60.0,154.0,47,49,18,10,90,62,5.3,22,4.9,390.0,15.2,7.8,78,No,13,85,14,22.2,20.4,17.5,1.2,0.1,0.3,2.4,75.8,0,68,78,12.0,14.0,51,44.0,52259,2.4,2.6,85.0,6,36,7.0,13,18,15,13,77.3
59,Illinois,Macoupin,44926,21,24,8.1,22,61,21,33,209.0,21,6,24.0,36.0,58.0,45,38,17,10,91,61,4.3,18,4.4,170.0,16.8,9.0,94,No,11,84,44,21.1,20.4,0.9,0.4,0.0,0.4,1.3,96.0,0,77,79,11.0,18.0,51,38.0,54174,2.9,3.0,89.0,6,33,6.0,11,13,15,13,77.3
60,Illinois,Madison,262966,21,36,7.6,27,81,23,32,503.0,21,6,46.0,87.0,171.0,44,52,16,8,92,71,3.9,15,4.6,249.0,13.6,9.9,96,Yes,13,86,38,21.7,17.6,8.7,1.0,0.1,0.3,3.4,84.6,0,71,83,10.0,17.0,44,44.0,66591,2.9,3.1,87.0,6,36,12.0,11,12,14,12,76.5
61,Illinois,Marion,37205,23,24,7.1,33,65,21,26,670.1,41,7,35.0,43.0,328.0,41,48,20,9,89,60,4.5,23,4.5,347.0,22.1,9.0,102,No,12,86,25,23.2,19.8,4.2,0.6,0.0,0.4,2.1,90.9,0,74,78,13.0,25.0,65,51.0,52291,2.6,2.9,83.0,7,37,12.0,13,15,16,14,74.6
62,Illinois,Marshall,11438,21,25,8.4,24,58,22,47,144.9,29,6,9.0,35.0,,43,44,17,8,93,63,4.8,14,4.3,161.0,18.2,8.7,72,No,9,84,48,20.3,23.6,0.7,0.5,0.0,0.4,3.0,94.5,0,82,76,,19.0,46,,63628,2.9,3.3,,6,35,6.0,10,12,14,12,76.8
63,Illinois,Mason,13359,23,28,7.2,24,55,22,30,291.7,29,6,22.0,37.0,30.0,44,38,19,7,89,55,5.3,20,3.9,364.0,14.7,8.5,94,No,10,79,44,20.9,22.4,0.7,0.5,0.0,0.4,1.2,96.2,0,78,78,21.0,37.0,48,18.0,51967,2.9,2.8,87.0,6,36,12.0,13,9,15,13,76.3
64,Illinois,Massac,13772,24,35,7.5,30,77,20,37,390.4,35,6,21.0,36.0,319.0,45,47,20,8,87,63,5.6,24,4.7,318.0,17.0,9.0,89,No,16,86,29,21.6,21.4,5.8,0.6,0.0,0.6,3.2,87.7,0,75,67,15.0,18.0,67,10.0,54159,3.4,3.1,86.0,6,36,4.0,15,16,16,14,75.6
65,Illinois,Menard,12196,20,27,9.0,21,42,22,50,228.7,12,5,41.0,16.0,41.0,45,40,15,8,94,64,3.8,13,3.7,84.0,9.8,8.4,91,No,10,83,46,21.6,20.0,0.9,0.4,0.0,0.3,1.6,95.5,0,78,83,,23.0,36,19.0,77306,3.0,3.2,88.0,5,34,0.0,9,12,14,11,79.4
66,Illinois,Mercer,15437,21,34,8.3,22,54,23,25,217.7,20,5,6.0,19.0,13.0,45,46,16,8,92,64,5.0,12,3.6,96.0,16.7,8.6,83,No,9,88,47,21.1,21.8,0.7,0.5,0.0,0.3,2.6,94.9,0,79,82,,22.0,36,23.0,62241,2.8,2.9,93.0,5,34,7.0,10,9,14,12,78.0
67,Illinois,Monroe,34637,17,32,9.2,19,78,24,25,181.8,7,4,38.0,81.0,139.0,53,52,13,8,96,83,3.1,4,4.1,31.0,15.1,9.2,53,No,10,85,53,22.0,18.4,0.4,0.6,0.0,0.3,1.6,96.2,1,83,84,11.0,11.0,17,23.0,90904,3.7,3.7,93.0,4,32,5.0,6,10,12,10,81.6
