,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
28,28,Mississippi,Issaquena,1327,31,22,2.7,19,18,12,0,373.4,,18,0.0,0.0,,19,28,37,25,61,29,11.3,44,6.3,,0.0,8.1,,No,18,91,20,10.7,16.7,63.5,0.5,0.2,0.4,1.7,33.8,0,44,41,,,,,30944,,,,18,44,27.0,29,12,20,21,,68,68,68,68,68
29,29,Mississippi,Itawamba,23390,24,35,7.3,31,49,16,17,,34.0,16,17.0,17.0,17.0,36,53,23,11,79,54,4.7,19,3.9,107.0,11.5,8.7,103.0,No,11,83,41,21.5,18.0,6.9,0.5,0.0,0.3,1.7,89.6,0,76,72,18.0,18.0,66.0,41.0,49214,3.0,2.9,84.0,16,38,5.0,16,18,17,15,74.9,68,68,68,68,68
30,30,Mississippi,Jackson,143617,20,36,6.6,26,75,17,25,507.9,28.0,14,46.0,41.0,159.0,37,41,20,10,89,63,6.0,22,4.9,220.0,9.1,7.8,84.0,No,13,88,35,23.1,16.3,21.1,2.4,0.1,0.5,6.8,67.4,1,70,79,16.0,16.0,68.0,41.0,53414,3.2,3.2,87.0,14,39,11.0,16,14,15,14,75.7,68,68,68,68,68
31,31,Mississippi,Jasper,16383,24,48,6.6,33,30,13,10,832.2,33.0,15,18.0,31.0,12.0,33,44,27,13,84,49,6.8,30,5.5,,10.3,9.0,81.0,No,15,90,51,22.3,20.7,52.8,0.1,0.0,0.3,1.4,44.6,0,85,45,17.0,12.0,87.0,38.0,40923,3.2,3.1,88.0,15,40,6.0,19,21,17,16,75.0,68,68,68,68,68
32,32,Mississippi,Jefferson,6990,29,51,4.3,36,61,10,33,1280.6,45.0,17,56.0,,29.0,40,28,38,15,78,38,15.5,43,4.8,252.0,4.2,7.9,111.0,Yes,12,87,37,22.2,17.4,85.1,0.2,0.0,0.3,0.9,12.9,1,67,68,28.0,,100.0,18.0,30871,2.1,2.2,88.0,17,46,6.0,30,17,20,22,73.4,68,68,68,68,68
33,33,Mississippi,Jefferson Davis,11128,25,42,5.9,34,23,12,13,830.8,40.0,20,18.0,36.0,72.0,42,47,29,15,82,60,6.9,36,7.4,,12.5,8.8,143.0,No,21,88,57,19.9,23.1,59.2,0.3,0.0,0.3,1.9,37.5,0,76,51,32.0,,100.0,13.0,32077,2.6,2.6,83.0,20,44,9.0,21,13,18,18,72.3,68,68,68,68,68
34,34,Mississippi,Jones,68098,24,39,6.9,37,50,14,4,686.0,43.0,16,45.0,54.0,94.0,40,51,24,11,84,57,5.4,38,5.0,224.0,14.6,9.3,90.0,No,13,87,23,25.0,17.4,29.3,0.5,0.0,0.7,4.7,64.2,1,73,56,15.0,15.0,77.0,55.0,41733,3.0,3.1,85.0,16,38,5.0,18,18,17,15,74.6,68,68,68,68,68
35,35,Mississippi,Kemper,9742,27,43,3.8,25,1,12,31,890.4,21.0,19,10.0,21.0,,46,31,31,15,82,41,8.0,40,4.3,99.0,11.0,8.8,71.0,No,14,85,57,18.1,20.9,61.0,0.2,0.0,3.5,0.9,33.7,0,74,52,,,100.0,24.0,33472,2.9,2.7,88.0,19,43,30.0,22,19,19,18,77.5,68,68,68,68,68
36,36,Mississippi,Lafayette,54019,19,33,6.4,22,81,16,26,783.5,10.0,14,62.0,46.0,631.0,46,56,19,8,90,80,4.5,16,5.5,,12.0,8.8,56.0,No,22,82,18,18.5,13.3,23.5,2.2,0.1,0.3,2.7,70.2,0,62,83,11.0,10.0,44.0,20.0,54034,3.5,3.3,87.0,14,35,16.0,15,12,15,13,78.1,68,68,68,68,68
37,37,Mississippi,Lamar,63343,18,36,7.5,26,52,16,13,368.2,27.0,13,128.0,106.0,38.0,46,52,17,10,89,67,4.2,22,5.3,58.0,9.9,9.0,60.0,No,14,84,30,24.7,14.4,20.7,1.5,0.1,0.3,2.9,73.3,1,67,83,17.0,14.0,53.0,33.0,62606,3.4,3.3,92.0,13,37,5.0,15,13,14,12,79.9,68,68,68,68,68
