,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
54,Minnesota,Norman,6375,21,37,8.2,24,42,22,57.0,60.6,18.0,6,,63.0,,45,26,15,8,92,65,4.8,16,4.0,8,15.4,5.7,122,No,9,75,34,24.2,21.5,0.8,0.7,0.1,2.3,5.1,89.2,1,82,70,,,48,18.0,53961,3.3,3.3,,6,32,10,9,8,13,11,76.0
55,Minnesota,Olmsted,158293,15,27,9.2,17,91,20,16.0,462.8,12.0,4,235.0,126.0,403.0,61,61,11,6,95,80,2.6,8,4.2,165,11.6,6.3,57,No,12,73,12,24.4,15.9,6.7,6.6,0.1,0.4,5.2,79.1,3,73,87,6.0,12.0,32,32.0,80631,3.4,3.2,87.0,4,29,3,7,8,10,9,82.7
56,Minnesota,Otter Tail,58746,19,32,8.6,24,55,23,24.0,183.4,17.0,5,56.0,70.0,140.0,48,48,13,6,92,72,4.2,15,4.2,99,20.4,5.7,76,Yes,12,77,26,21.8,24.5,1.6,0.6,0.1,0.8,3.7,92.2,1,78,75,15.0,21.0,36,40.0,59901,3.4,3.2,78.0,5,29,6,8,11,12,10,80.9
57,Minnesota,Pennington,14119,20,32,8.6,22,67,25,18.0,323.1,24.0,4,63.0,57.0,220.0,45,47,14,6,93,67,4.6,11,4.1,105,14.1,6.2,66,No,10,81,10,22.7,18.8,1.2,0.9,0.0,2.1,4.1,90.2,1,73,80,14.0,21.0,37,29.0,55870,3.2,3.1,92.0,4,30,5,9,9,12,11,80.2
58,Minnesota,Pine,29579,23,38,8.4,29,63,23,41.0,215.7,22.0,7,20.0,34.0,183.0,39,31,17,7,90,57,5.5,16,4.2,266,14.2,6.1,88,Yes,16,77,41,19.2,21.5,2.1,0.8,0.0,3.4,3.0,89.0,0,81,74,13.0,19.0,45,31.0,55684,3.1,3.1,86.0,7,32,3,11,12,13,12,79.6
59,Minnesota,Pipestone,9126,20,33,8.2,26,65,22,43.0,99.0,18.0,9,55.0,44.0,110.0,49,55,16,6,90,59,3.5,16,4.2,33,24.3,5.9,68,No,13,78,23,26.1,20.8,1.3,1.2,0.0,2.4,7.6,86.7,4,75,78,,,47,42.0,55405,3.2,3.1,81.0,9,31,9,9,10,13,11,79.4
60,Minnesota,Polk,31364,19,38,7.9,27,67,24,45.0,221.4,17.0,5,51.0,51.0,236.0,47,52,15,6,92,69,4.0,14,4.8,193,20.9,6.8,69,Yes,13,78,21,24.6,18.4,2.9,1.0,0.0,1.9,6.6,86.1,1,73,81,11.0,16.0,40,27.0,60582,3.2,3.1,90.0,5,33,12,10,9,12,11,78.7
61,Minnesota,Pope,11249,19,31,9.0,21,52,26,0.0,127.6,13.0,5,126.0,27.0,98.0,53,21,13,7,94,74,3.1,11,3.9,73,26.1,5.8,56,No,10,81,23,21.0,24.7,0.4,0.6,0.0,0.5,2.0,95.5,0,78,76,,,31,26.0,59442,3.6,3.2,93.0,5,31,3,8,6,12,10,81.7
62,Minnesota,Ramsey,550321,16,28,8.4,20,100,20,31.0,619.7,18.0,6,109.0,89.0,436.0,39,53,14,8,90,73,3.0,17,4.6,423,11.7,7.2,72,No,18,73,30,23.3,14.9,12.4,15.3,0.1,1.0,7.5,61.1,5,59,86,8.0,13.0,55,44.0,68652,2.8,2.8,77.0,6,31,5,10,8,11,10,79.9
63,Minnesota,Red Lake,4055,20,33,6.4,22,63,24,100.0,223.3,24.0,6,25.0,,,61,33,15,6,93,65,5.3,11,4.0,12,22.5,6.7,84,No,8,80,31,24.1,21.6,0.5,0.4,0.1,2.3,4.1,91.5,0,84,77,,,38,,58384,3.6,3.5,,6,31,31,9,14,13,11,82.7
