,Unnamed: 0,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured.1,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy,cig_tax_2017,cig_tax_2018,cig_tax_2019,cig_tax_2020,cig_tax_2021
70,70,Iowa,Muscatine,42664,19,40,8.8,28,81,24,18,429.1,26,6,47,59.0,68.0,49,58,15,7,89,60,2.9,14,3.9,429.0,9.1,8.1,60,No,11,86,17,24.7,17.2,2.6,1.2,0.2,0.7,18.3,76.2,3,73,79,7.0,14.0,50,18.0,61767,2.9,3.0,88.0,6,32,6,8,9,12,10,78.7,136,136,136,136,136
71,71,Iowa,O'Brien,13753,20,27,8.4,26,81,24,10,275.3,20,6,72,58.0,29.0,52,35,14,5,92,57,2.2,12,3.8,219.0,27.5,7.1,56,No,10,77,20,23.9,20.7,1.1,0.8,0.0,0.4,5.3,91.7,0,72,80,,,45,24.0,60298,2.9,3.0,88.0,6,33,9,9,8,12,10,78.9,136,136,136,136,136
72,72,Iowa,Osceola,5958,20,37,8.8,23,62,25,44,165.4,22,7,33,17.0,,54,53,15,5,88,57,1.9,13,3.8,90.0,23.2,6.7,102,No,11,79,20,23.1,22.7,0.8,0.9,0.2,0.6,8.5,88.0,2,78,84,,,44,0.0,60702,3.5,3.1,93.0,7,33,4,9,11,12,10,80.1,136,136,136,136,136
73,73,Iowa,Page,15107,20,43,7.7,24,81,25,14,256.2,27,6,46,106.0,152.0,50,50,15,7,92,59,2.6,20,4.0,266.0,24.9,7.5,82,No,11,80,16,18.7,23.1,2.8,0.9,0.1,0.8,3.7,90.6,1,72,79,,,51,33.0,52179,3.1,3.1,95.0,6,33,13,10,14,12,10,79.1,136,136,136,136,136
74,74,Iowa,Palo Alto,8886,18,33,8.5,30,82,26,43,275.0,12,5,45,23.0,90.0,54,35,13,7,93,73,2.2,14,4.0,291.0,19.0,6.6,89,Yes,8,78,18,23.2,22.1,1.9,0.9,0.1,0.5,3.1,92.6,1,72,77,,,43,40.0,55074,3.3,3.2,87.0,5,33,8,8,11,11,9,76.5,136,136,136,136,136
75,75,Iowa,Plymouth,25177,18,33,9.3,30,76,25,25,237.9,12,5,48,48.0,139.0,53,56,13,7,93,71,2.2,9,3.5,103.0,15.5,7.2,58,No,7,81,23,25.1,18.5,1.5,0.7,0.3,1.1,5.9,90.2,1,78,84,,14.0,31,39.0,69165,3.3,3.3,96.0,5,32,1,8,10,11,10,80.0,136,136,136,136,136
76,76,Iowa,Pocahontas,6619,21,37,8.3,28,71,25,33,219.1,14,7,30,76.0,,42,36,15,6,92,70,1.9,16,4.1,114.0,26.7,7.3,56,Yes,8,75,27,22.4,23.4,1.0,0.6,0.4,0.6,4.1,92.5,1,77,79,,,56,38.0,56146,3.1,3.2,,7,32,7,9,9,12,11,78.2,136,136,136,136,136
77,77,Iowa,Polk,490161,17,34,8.8,18,93,25,30,650.4,21,6,97,74.0,269.0,52,62,14,7,92,73,2.8,12,4.1,392.0,12.5,7.1,70,No,14,84,18,24.7,13.5,7.0,5.0,0.1,0.4,8.7,77.0,3,67,85,10.0,15.0,48,40.0,67331,3.0,3.0,89.0,6,32,4,9,9,11,9,79.0,136,136,136,136,136
78,78,Iowa,Pottawattamie,93206,21,42,8.0,27,86,25,16,545.0,25,6,46,59.0,200.0,48,61,15,8,89,65,2.4,13,4.1,373.0,10.9,7.4,73,No,12,85,25,23.4,18.0,1.7,0.9,0.1,0.8,7.9,87.3,1,68,78,11.0,18.0,41,44.0,60322,2.8,2.9,90.0,6,34,11,9,11,12,10,77.7,136,136,136,136,136
79,79,Iowa,Poweshiek,18504,19,34,8.8,23,74,25,13,218.4,6,5,91,59.0,119.0,47,66,14,7,94,70,2.7,12,4.5,199.0,13.9,8.0,55,No,11,74,27,19.6,21.4,1.5,1.9,0.1,0.5,3.2,91.7,1,69,78,,,35,44.0,57741,3.3,3.5,93.0,5,31,5,8,8,12,10,79.4,136,136,136,136,136
80,80,Iowa,Ringgold,4894,20,32,8.7,24,62,23,11,198.6,17,7,121,,,61,34,15,5,93,66,2.9,25,4.0,59.0,14.1,7.4,128,No,9,83,29,22.8,24.8,0.7,0.5,0.1,0.3,2.7,95.0,0,77,75,,,41,38.0,50890,2.9,3.1,,7,31,3,9,10,12,11,78.6,136,136,136,136,136
81,81,Iowa,Sac,9721,19,37,8.2,30,79,24,8,132.4,17,6,62,31.0,72.0,53,39,14,6,93,72,2.4,13,4.0,50.0,22.6,7.4,87,No,6,83,20,22.8,23.9,0.4,0.5,0.2,0.2,3.8,93.8,1,79,79,,,45,31.0,59392,2.8,3.0,98.0,6,32,12,8,10,12,10,78.0,136,136,136,136,136
82,82,Iowa,Scott,172943,17,34,8.8,22,93,22,31,583.2,24,5,91,79.0,141.0,52,57,13,8,93,68,3.3,15,4.5,494.0,10.2,8.2,70,No,13,87,15,23.6,16.7,7.6,2.9,0.1,0.4,7.0,79.5,1,69,81,10.0,16.0,45,36.0,65724,3.1,3.0,88.0,5,35,3,9,12,11,10,79.1,136,136,136,136,136
83,83,Iowa,Shelby,11454,18,34,8.4,25,62,26,23,215.0,16,6,52,61.0,96.0,50,53,14,6,92,76,2.1,10,3.9,,14.7,7.3,65,No,8,77,23,22.5,23.1,0.8,0.6,0.1,0.5,3.3,94.1,0,77,76,,,38,34.0,60498,3.0,3.1,96.0,6,32,9,8,11,12,10,80.3,136,136,136,136,136
84,84,Iowa,Sioux,34855,17,28,9.6,21,83,24,21,195.1,15,7,86,52.0,120.0,56,56,12,5,90,69,1.9,7,3.1,43.0,27.5,7.2,44,No,9,77,10,26.9,16.3,0.5,0.9,0.1,0.6,11.2,86.5,2,80,88,,7.0,40,38.0,71566,3.3,3.1,88.0,7,29,1,6,9,11,9,83.9,136,136,136,136,136
85,85,Iowa,Story,97117,16,29,8.3,17,93,24,20,642.0,4,6,68,48.0,219.0,64,67,13,6,97,87,1.9,8,5.6,142.0,12.0,7.9,39,No,21,73,19,16.5,12.6,2.9,8.1,0.0,0.3,3.7,83.5,1,54,78,5.0,9.0,27,34.0,64151,3.5,3.5,97.0,6,32,10,8,8,11,10,81.9,136,136,136,136,136
86,86,Iowa,Tama,16854,20,33,8.5,27,77,25,41,375.2,26,8,24,30.0,36.0,46,49,15,7,91,60,3.1,18,3.8,322.0,13.0,7.9,74,No,10,80,31,24.0,19.9,0.8,0.5,0.2,8.6,10.8,79.4,3,76,75,,20.0,49,47.0,56281,3.0,2.8,94.0,8,34,6,9,10,12,11,76.5,136,136,136,136,136
87,87,Iowa,Taylor,6121,21,34,9.0,22,64,22,40,356.1,24,7,32,49.0,16.0,48,47,16,6,90,56,1.9,17,4.0,41.0,14.5,7.4,78,No,9,78,30,23.4,22.7,0.4,0.5,0.1,0.4,7.8,90.1,3,78,75,,,50,60.0,51510,3.1,3.3,,7,34,1,9,12,13,11,78.3,136,136,136,136,136
88,88,Iowa,Union,12241,22,37,8.0,28,87,22,33,610.4,22,6,81,41.0,221.0,57,58,17,5,90,60,3.2,16,4.8,219.0,12.1,7.4,94,No,10,79,19,22.3,21.0,1.2,0.7,0.0,0.5,3.2,93.7,1,70,76,16.0,21.0,60,56.0,52914,2.6,2.9,93.0,6,34,6,12,20,13,11,77.8,136,136,136,136,136
89,89,Iowa,Van Buren,7044,22,33,7.0,19,59,24,29,167.7,12,9,114,14.0,28.0,34,28,15,4,89,54,2.7,19,3.7,116.0,7.1,6.8,89,No,10,71,25,22.7,22.5,0.2,0.6,0.0,0.3,1.8,95.7,1,81,67,,,49,,50425,3.1,3.3,98.0,9,34,22,10,9,13,11,76.9,136,136,136,136,136
90,90,Iowa,Wapello,34969,22,32,6.7,22,75,21,19,644.9,31,7,54,66.0,174.0,41,49,17,7,88,64,3.7,19,4.6,315.0,12.2,8.1,81,No,15,83,18,22.7,18.4,3.6,1.6,1.1,0.9,11.1,81.0,4,72,75,13.0,23.0,49,35.0,50533,2.7,2.6,92.0,7,32,22,11,15,13,12,76.2,136,136,136,136,136
91,91,Iowa,Warren,51466,16,37,9.2,16,73,26,45,301.0,10,4,53,39.0,17.0,52,61,12,7,95,75,2.5,8,3.9,337.0,10.6,7.7,60,No,10,84,40,24.6,16.0,0.9,0.7,0.1,0.4,3.1,93.6,0,79,84,8.0,15.0,28,21.0,79557,3.2,3.1,96.0,4,30,3,7,10,11,9,79.5,136,136,136,136,136
92,92,Iowa,Washington,21965,20,33,9.1,23,78,24,15,255.8,19,7,59,41.0,68.0,46,48,14,7,91,63,2.5,12,3.4,322.0,20.3,8.4,83,Yes,8,77,34,24.4,20.0,1.0,0.7,0.1,0.3,6.5,90.4,2,71,80,14.0,18.0,35,35.0,63230,2.8,2.9,90.0,7,34,2,8,11,12,10,78.9,136,136,136,136,136
93,93,Iowa,Wayne,6441,23,49,7.2,28,55,24,50,154.4,14,7,47,31.0,,52,34,18,6,88,50,2.6,29,3.6,117.0,12.5,7.5,90,No,12,76,28,24.9,22.5,0.5,0.6,0.0,0.2,1.6,95.8,1,81,71,,,51,9.0,49962,3.0,3.0,,7,35,17,11,20,14,12,78.3,136,136,136,136,136
94,94,Iowa,Webster,35904,21,38,7.9,26,75,26,27,663.8,24,5,61,75.0,265.0,45,45,16,6,90,64,3.1,16,4.6,469.0,13.0,7.7,91,Yes,12,81,15,21.6,18.8,4.5,1.2,0.1,0.6,5.5,86.6,1,68,76,13.0,19.0,55,26.0,53344,2.7,2.8,88.0,5,34,8,11,10,13,11,77.0,136,136,136,136,136
95,95,Iowa,Winnebago,10354,19,40,8.6,23,87,24,0,330.6,12,5,48,68.0,10.0,56,60,13,7,92,66,2.8,14,3.9,114.0,12.4,7.3,89,No,8,78,20,21.8,22.0,1.4,1.0,0.0,0.5,5.1,90.8,1,76,77,,,36,35.0,50258,2.9,3.1,95.0,5,32,5,9,11,12,10,80.0,136,136,136,136,136
96,96,Iowa,Winneshiek,19991,17,31,9.0,25,78,28,40,237.6,6,4,110,65.0,245.0,53,62,11,6,95,81,2.9,9,3.7,43.0,18.0,7.5,60,No,9,68,20,18.5,21.1,0.8,1.2,0.0,0.2,2.4,94.9,0,79,82,10.0,10.0,27,42.0,65482,3.6,3.5,96.0,4,31,3,8,6,11,9,83.4,136,136,136,136,136
97,97,Iowa,Woodbury,103107,21,35,8.1,27,94,21,29,681.4,27,8,64,74.0,221.0,50,51,17,7,87,61,2.7,16,4.2,355.0,13.2,7.3,56,Yes,13,83,14,25.9,15.4,4.3,2.9,0.5,2.9,17.4,71.1,4,66,78,7.0,13.0,55,40.0,58419,2.8,2.8,88.0,8,32,10,10,10,12,11,77.5,136,136,136,136,136
98,98,Iowa,Worth,7381,19,32,8.8,26,68,25,0,160.7,15,6,27,27.0,,56,54,14,7,93,66,2.8,15,3.6,93.0,16.1,7.3,107,No,7,83,32,20.7,20.9,0.8,0.6,0.0,0.4,3.4,93.8,0,78,78,,,37,24.0,60139,3.4,3.3,,6,32,3,9,16,12,10,81.1,136,136,136,136,136
99,99,Iowa,Wright,12562,20,38,8.7,30,75,25,50,266.0,26,7,39,32.0,64.0,54,30,16,6,92,66,2.6,15,3.9,74.0,27.6,7.7,71,No,9,83,19,24.4,23.1,0.9,0.6,0.2,0.5,13.2,84.0,3,72,72,,,58,34.0,54251,2.9,2.9,93.0,7,32,2,10,10,12,11,79.2,136,136,136,136,136
