,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
29,Virginia,Fairfax,1147532,11,21,9.6,15,100,17,25.0,275.2,9.0,9,108.0,108.0,192.0,37.0,52.0,12,7.0,92,81,2.3,8,3.9,96,8.6,6.7,36,No,14,70,50,23.3,14.0,9.9,20.1,0.1,0.5,16.5,50.0,7,68,94,4.0,9.0,30,25.0,127898,,3.2,86.0,9,37,2.0,5,7,10,8,85.6
30,Virginia,Fauquier,71222,16,34,9.5,23,65,20,26.0,230.3,10.0,10,52.0,55.0,91.0,37.0,53.0,14,5.0,92,67,2.4,7,3.8,65,12.7,8.1,76,No,11,81,61,23.1,16.9,7.4,1.7,0.1,0.5,9.2,79.0,1,78,88,9.0,14.0,27,15.0,103827,,3.2,94.0,10,37,1.0,6,10,12,10,80.1
31,Virginia,Floyd,15749,21,29,8.1,21,40,20,38.0,69.8,19.0,14,38.0,19.0,57.0,37.0,48.0,19,8.0,87,52,2.6,17,4.3,128,13.3,7.5,93,Yes,9,80,60,19.3,23.5,1.9,0.5,0.0,0.2,3.0,93.0,0,81,74,13.0,22.0,49,6.0,52277,,2.9,93.0,14,39,10.0,9,10,15,13,78.8
32,Virginia,Fluvanna,27270,16,38,9.3,26,49,19,17.0,279.8,14.0,11,26.0,11.0,73.0,52.0,60.0,15,8.0,91,68,2.3,9,3.5,100,6.7,7.7,61,No,14,80,57,19.8,20.5,14.9,0.9,0.1,0.4,3.8,77.6,0,85,86,11.0,12.0,35,14.0,75089,,3.4,94.0,11,35,3.0,7,19,13,10,80.1
33,Virginia,Franklin,56042,22,40,8.0,34,42,19,28.0,248.0,19.0,12,37.0,18.0,77.0,44.0,54.0,19,8.0,88,54,2.9,18,4.8,150,10.7,8.0,97,No,13,81,53,18.7,24.2,7.7,0.5,0.1,0.5,2.9,87.2,0,82,73,14.0,16.0,55,30.0,61878,,3.2,87.0,12,38,6.0,11,16,15,13,78.4
34,Virginia,Frederick,89313,18,33,9.1,22,81,20,33.0,268.3,17.0,11,44.0,13.0,59.0,42.0,54.0,16,7.0,89,63,2.4,9,3.6,112,8.4,7.5,78,No,11,84,38,22.7,17.8,4.3,1.8,0.1,0.5,9.3,82.3,2,78,81,12.0,20.0,33,26.0,83672,,3.1,,11,36,4.0,7,12,13,11,80.1
35,Virginia,Giles,16720,22,31,8.7,29,90,19,23.0,106.9,32.0,10,36.0,30.0,12.0,50.0,33.0,18,9.0,89,61,3.3,17,3.7,147,11.3,7.6,83,No,9,87,43,20.4,22.4,1.5,0.6,0.0,0.3,1.8,94.7,0,75,74,15.0,17.0,51,44.0,53111,,3.1,87.0,10,38,0.0,11,12,15,13,75.1
36,Virginia,Gloucester,37348,20,29,8.8,21,71,22,30.0,386.1,16.0,10,56.0,37.0,177.0,49.0,53.0,17,8.0,90,62,2.6,13,3.6,114,8.0,7.5,90,No,13,85,56,19.9,19.6,7.7,0.9,0.1,0.6,3.8,84.7,0,78,85,19.0,23.0,39,17.0,71715,,3.2,88.0,10,38,3.0,9,12,14,12,77.1
37,Virginia,Goochland,23753,17,30,9.2,21,54,20,31.0,211.6,6.0,7,90.0,25.0,109.0,49.0,58.0,15,7.0,91,68,2.8,7,4.5,116,15.9,8.1,69,No,11,83,48,17.2,22.9,15.6,1.7,0.0,0.4,3.1,77.8,0,85,83,12.0,18.0,28,24.0,100444,,3.3,90.0,7,36,3.0,7,9,13,10,81.0
38,Virginia,Grayson,15550,25,33,7.3,29,70,18,55.0,204.3,32.0,13,26.0,19.0,19.0,39.0,45.0,23,7.0,81,46,2.9,26,4.4,119,7.0,7.8,69,No,12,82,39,16.5,25.3,5.6,0.2,0.0,0.3,3.8,89.1,1,81,69,15.0,18.0,64,39.0,41312,,3.2,88.0,13,40,9.0,14,10,17,15,77.9
39,Virginia,Greene,19819,20,31,9.4,21,39,19,11.0,300.8,18.0,12,20.0,10.0,71.0,45.0,57.0,18,6.0,86,62,2.3,11,3.5,118,3.0,7.4,69,No,11,79,47,23.8,17.8,7.1,2.0,0.1,0.4,6.0,82.2,1,78,85,14.0,15.0,41,20.0,73345,,3.0,93.0,12,38,0.0,7,8,14,12,79.5
40,Virginia,Greensville,11336,26,42,7.8,27,16,16,19.0,582.2,46.0,11,43.0,9.0,62.0,58.0,44.0,28,13.0,78,42,3.4,26,3.9,123,3.4,8.0,96,No,15,82,29,16.4,15.3,59.6,0.7,0.0,0.3,2.8,35.7,0,73,63,,,97,4.0,47315,,2.5,,11,45,4.0,13,16,16,16,74.1
41,Virginia,Halifax,33911,23,41,7.3,31,43,16,34.0,480.3,36.0,11,38.0,44.0,103.0,40.0,46.0,22,10.0,81,56,3.9,24,4.7,207,14.9,8.6,86,No,12,83,36,20.2,24.8,35.9,0.7,0.0,0.4,2.2,59.7,1,74,57,17.0,15.0,85,26.0,42619,,3.2,85.0,11,40,11.0,13,19,16,14,75.8
42,Virginia,Hanover,107766,16,30,9.3,19,81,23,33.0,306.8,7.0,7,73.0,69.0,160.0,48.0,57.0,13,7.0,93,75,2.4,6,3.7,128,11.6,8.4,66,No,9,85,37,21.7,18.4,9.3,1.9,0.1,0.5,3.1,83.5,0,83,86,11.0,15.0,21,23.0,90824,,3.4,94.0,7,35,4.0,6,10,12,10,79.6
43,Virginia,Henrico,330818,16,33,8.6,23,97,19,26.0,575.2,12.0,10,107.0,80.0,299.0,49.0,57.0,15,8.0,92,75,2.8,13,4.2,175,12.5,7.1,65,No,15,82,24,22.4,15.9,30.2,9.1,0.1,0.4,6.0,52.2,2,63,86,12.0,12.0,47,41.0,68975,,3.2,89.0,10,40,4.0,9,10,12,11,79.4
44,Virginia,Henry,50557,25,37,7.3,30,40,16,25.0,329.9,25.0,14,57.0,59.0,18.0,46.0,53.0,26,9.0,80,55,3.3,23,4.5,227,14.9,8.3,108,Yes,12,87,27,19.2,24.5,22.2,0.5,0.1,0.4,5.8,69.5,1,72,70,20.0,20.0,89,28.0,41908,,3.2,83.0,14,44,7.0,14,20,17,16,76.1
45,Virginia,Highland,2190,22,25,5.9,23,79,19,33.0,,,17,45.0,91.0,228.0,44.0,16.0,19,,89,59,2.7,20,4.1,91,0.0,6.3,100,No,9,80,38,13.3,35.5,1.1,0.6,0.0,0.3,1.1,96.7,0,83,77,,,64,,45917,,,,17,37,32.0,11,11,15,13,81.3
46,Virginia,Isle of Wight,37109,19,45,8.8,31,71,21,38.0,451.4,12.0,9,43.0,27.0,30.0,50.0,51.0,17,8.0,88,71,2.8,14,4.5,144,13.0,7.7,68,Yes,12,89,51,20.8,19.8,22.8,1.0,0.1,0.5,3.4,70.2,1,76,78,18.0,18.0,32,17.0,78749,,3.3,93.0,9,39,2.0,9,12,14,12,79.2
47,Virginia,James City,76523,14,28,8.6,19,90,21,40.0,336.3,13.0,8,122.0,110.0,316.0,51.0,56.0,13,7.0,95,76,2.7,8,3.9,122,8.4,7.7,60,No,13,83,33,19.7,25.8,13.1,2.6,0.1,0.4,6.1,75.3,1,76,87,9.0,13.0,32,26.0,92773,,3.4,,8,36,7.0,8,10,12,10,81.8
48,Virginia,King and Queen,7025,22,49,8.3,32,15,19,23.0,271.3,21.0,14,43.0,,,45.0,52.0,21,10.0,88,60,2.8,18,4.1,140,14.2,7.5,82,No,17,83,61,17.5,23.6,26.0,0.5,0.0,1.7,3.1,66.4,0,84,61,,,51,27.0,54185,,2.9,,14,41,4.0,11,18,15,14,75.0
49,Virginia,King George,26836,17,30,,24,71,20,22.0,402.5,16.0,7,23.0,48.0,41.0,34.0,39.0,15,8.0,93,67,2.6,8,3.5,106,10.9,7.9,94,Yes,10,83,52,24.6,13.4,15.6,1.6,0.1,0.8,5.8,73.3,1,79,90,14.0,19.0,34,13.0,85657,,3.3,91.0,7,37,,7,13,13,11,78.6
50,Virginia,King William,17148,20,35,8.9,39,53,20,33.0,305.2,14.0,10,24.0,35.0,64.0,48.0,55.0,17,7.0,92,66,2.7,10,3.4,71,6.5,7.8,91,No,12,88,73,22.8,16.3,15.0,1.1,0.0,1.5,2.9,77.2,0,87,74,19.0,25.0,31,31.0,73035,,3.4,91.0,10,38,3.0,8,20,14,12,77.8
51,Virginia,Lancaster,10603,19,28,8.6,22,58,18,50.0,602.5,28.0,13,56.0,9.0,85.0,53.0,55.0,18,12.0,90,64,4.3,24,5.2,155,24.1,7.3,118,No,13,83,30,15.5,36.7,28.0,0.8,0.0,0.4,2.5,67.1,1,76,72,18.0,30.0,64,14.0,55072,,2.6,88.0,13,38,1.0,11,19,14,12,76.1
52,Virginia,Lee,23423,28,34,7.4,29,36,18,19.0,143.1,42.0,12,25.0,21.0,124.0,36.0,36.0,25,10.0,77,48,4.1,43,5.5,115,4.7,9.2,91,No,13,85,37,18.5,22.2,3.5,0.3,0.0,0.4,2.0,92.9,0,71,48,17.0,20.0,87,59.0,35878,,3.3,82.0,12,39,0.0,17,13,18,17,74.8
53,Virginia,Loudoun,413538,11,23,10.0,16,92,16,40.0,227.3,6.0,7,77.0,67.0,157.0,35.0,53.0,12,7.0,94,84,2.3,3,3.5,100,7.0,7.1,31,No,11,76,53,27.9,9.7,7.5,20.3,0.1,0.5,13.9,54.8,4,78,95,6.0,11.0,18,31.0,151806,,3.3,93.0,7,35,1.0,4,6,10,8,84.7
54,Virginia,Louisa,37591,21,36,8.7,24,37,19,45.0,267.7,20.0,13,14.0,24.0,35.0,45.0,56.0,19,7.0,85,57,2.7,15,4.0,189,9.5,7.8,94,No,12,79,62,20.1,20.3,15.3,0.6,0.1,0.6,3.3,78.1,1,80,78,22.0,21.0,45,24.0,64135,,3.1,89.0,13,39,1.0,10,12,15,13,78.0
55,Virginia,Lunenburg,12196,25,46,8.1,28,57,16,36.0,367.8,28.0,16,17.0,33.0,66.0,42.0,51.0,26,14.0,78,42,3.2,27,4.2,167,13.2,8.1,95,Yes,13,81,44,18.9,22.7,33.1,0.3,0.2,0.5,5.4,58.9,0,72,56,25.0,25.0,75,9.0,44860,,3.0,78.0,16,41,0.0,14,16,17,16,75.6
56,Virginia,Madison,13261,22,45,9.0,28,52,19,31.0,218.4,14.0,12,30.0,38.0,30.0,48.0,58.0,20,7.0,86,54,2.2,15,3.4,92,8.3,7.4,114,No,15,79,42,20.1,22.9,9.0,0.6,0.0,0.3,3.2,84.3,0,74,71,29.0,27.0,45,8.0,66397,,3.0,88.0,12,40,1.0,9,16,15,13,78.0
57,Virginia,Mathews,8834,19,30,9.0,24,52,21,0.0,296.2,12.0,10,45.0,23.0,34.0,54.0,55.0,16,10.0,91,58,2.9,16,4.4,40,18.2,7.1,100,No,10,79,61,15.6,31.5,8.3,0.9,0.1,0.3,2.7,85.7,0,85,71,,23.0,43,19.0,69112,,3.4,88.0,10,37,0.0,9,13,14,11,78.9
58,Virginia,Mecklenburg,30587,24,41,7.6,31,55,16,29.0,485.6,26.0,12,49.0,33.0,92.0,45.0,54.0,23,10.0,82,60,4.0,24,5.0,248,15.0,8.5,101,Yes,13,82,35,18.7,25.9,34.1,0.8,0.1,0.4,3.1,60.0,1,71,61,18.0,18.0,65,13.0,43128,,3.2,82.0,12,40,4.0,15,17,16,15,74.6
