,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
25,Ohio,Franklin,1316756,19,30,7.5,22,96,18,33,786.5,23,9,101,93,325,46,53,16,9,91,72,3.5,19,4.5,423.0,9.5,8.7,83,No,16,81,26,23.2,12.4,23.2,5.7,0.1,0.3,5.8,62.1,2,53,87,14.0,12.0,38.0,45.0,64648,2.7,2.9,69,9,41,7,14,10,14,11,77.2
26,Ohio,Fulton,42126,22,32,8.2,27,55,19,29,255.4,19,7,38,43,140,51,54,19,7,91,63,4.1,10,3.5,105.0,14.9,9.3,79,Yes,11,88,33,23.4,18.4,0.6,0.4,0.1,0.4,8.8,88.8,1,79,82,8.0,17.0,38.0,35.0,64334,3.3,3.4,93,7,39,5,11,9,15,13,77.6
27,Ohio,Gallia,29898,27,41,6.8,33,53,17,33,210.2,30,9,93,33,365,33,46,23,9,84,56,5.4,25,4.8,136.0,12.7,8.9,114,No,15,88,39,22.8,19.3,2.2,0.7,0.3,0.5,1.4,93.1,0,74,68,19.0,25.0,52.0,32.0,48094,3.1,3.0,85,9,42,5,18,18,18,16,73.3
28,Ohio,Geauga,93649,19,26,8.8,17,81,19,25,159.7,6,9,68,50,225,45,53,15,7,90,69,3.5,6,4.1,36.0,9.4,9.7,65,Yes,12,79,45,22.5,21.1,1.2,0.7,0.0,0.1,1.6,95.4,1,86,81,9.0,15.0,16.0,36.0,79865,3.6,3.7,95,9,37,3,9,10,14,11,81.5
29,Ohio,Greene,168937,19,31,7.7,22,86,18,35,450.4,13,6,90,93,281,39,47,16,7,94,77,3.7,13,4.6,124.0,9.4,7.9,76,No,13,84,24,20.6,17.5,7.1,3.1,0.1,0.3,3.0,83.7,1,66,87,9.0,14.0,21.0,31.0,69709,3.2,3.3,87,6,38,8,12,13,14,11,78.9
30,Ohio,Guernsey,38875,27,36,7.1,32,51,16,34,511.6,31,9,41,49,203,41,45,22,8,86,52,5.5,22,4.4,,16.4,8.7,88,Yes,14,86,27,22.0,20.1,1.5,0.5,0.0,0.4,1.1,94.6,0,71,73,12.0,17.0,56.0,33.0,48283,2.8,3.0,82,9,42,6,16,13,18,15,75.1
31,Ohio,Hamilton,817473,20,31,7.3,23,97,20,39,854.5,24,7,112,76,398,49,56,18,9,91,72,3.8,21,5.5,468.0,10.5,10.2,97,No,17,80,31,22.9,15.7,26.2,2.9,0.1,0.3,3.6,64.8,1,58,84,15.0,13.0,35.0,54.0,60251,3.0,3.1,82,7,37,9,14,12,14,12,76.6
32,Ohio,Hancock,75783,20,36,8.1,27,85,19,15,322.1,19,7,57,48,173,40,56,16,8,92,69,3.2,11,4.0,153.0,13.7,9.0,76,Yes,10,85,17,22.1,17.7,1.7,2.0,0.0,0.4,5.8,88.6,1,69,85,10.0,14.0,39.0,33.0,62720,3.2,3.2,91,7,39,6,11,11,15,12,77.6
33,Ohio,Hardin,31365,25,38,7.7,37,65,17,27,283.8,24,8,32,22,57,36,47,20,8,89,50,4.2,18,4.1,97.0,12.1,9.0,81,No,12,78,37,23.2,16.3,1.0,0.7,0.1,0.3,1.9,94.6,0,71,77,10.0,14.0,62.0,49.0,51155,3.1,3.2,90,8,41,4,14,16,17,14,76.9
34,Ohio,Harrison,15040,27,38,7.7,28,27,17,35,216.9,32,8,26,7,27,34,41,21,5,87,53,5.3,22,4.3,146.0,15.8,9.1,76,No,11,85,49,20.7,21.8,2.0,0.2,0.0,0.2,1.2,94.8,1,79,72,,,58.0,59.0,50137,3.0,3.2,93,8,42,1,15,14,17,15,76.6
