,State,County,Population,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured,Primary Care Physicians Rate,Dentist Rate,Mental Health Provider Rate,% With Annual Mammogram,% Vaccinated,% Fair or Poor Health,% Low birthweight,% Completed High School,% Some College,% Unemployed,% Children in Poverty,Income Ratio,Violent Crime Rate,Social Association Rate,Average Daily PM2.5,Injury Death Rate,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,% Less Than 18 Years of Age,% 65 and Over,% Black,% Asian,% Native Hawaiian/Other Pacific Islander,% American Indian & Alaska Native,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Homeowners,% Broadband Access,Firearm Fatalities Rate,Crude Rate,% Enrolled in Free or Reduced Lunch,Segregation Index,Median Household Income,Average Grade Performance (Reading),Average Grade Performance (Math),High School Graduation Rate,% Uninsured,% Insufficient Sleep,% Limited Access to Healthy Foods,% Food Insecure,% Adults with Diabetes,% Frequent Mental Distress,% Frequent Physical Distress,Life Expectancy
25,Nebraska,Deuel,1794,19,31,7.4,28,78,23,0.0,,,12,0.0,111.0,,35,32,15,,89,71,2.9,22,3.3,0.0,38.4,4.8,129.0,No,8,81,28,21.7,23.4,0.2,0.4,0.0,1.6,7.7,89.7,1,76,72,,,50,,48793,2.8,3.1,,12,32,10,13,10,12,11,80.1
26,Nebraska,Dixon,5636,17,35,7.6,32,37,24,0.0,347.6,21.0,10,35.0,53.0,18.0,44,43,14,5.0,88,63,3.1,11,3.8,28.0,21.0,6.7,56.0,Yes,10,81,37,25.6,20.7,0.5,0.4,0.2,0.9,14.7,82.9,4,79,74,,,36,44.0,57324,3.1,2.9,,10,30,10,12,10,12,10,80.3
27,Nebraska,Dodge,36565,19,35,7.5,29,90,23,32.0,340.5,25.0,10,65.0,63.0,150.0,51,64,16,7.0,89,62,2.9,11,3.8,197.0,13.0,7.6,75.0,No,10,83,24,24.2,19.4,0.9,0.7,0.4,1.7,14.1,82.3,4,62,79,9.0,15.0,56,24.0,60853,2.9,2.7,86.0,10,33,9,13,11,12,11,77.7
28,Nebraska,Douglas,571327,18,31,8.1,21,98,24,41.0,666.6,22.0,10,111.0,97.0,420.0,52,62,15,8.0,91,73,3.3,12,4.5,486.0,10.3,8.1,55.0,No,15,82,17,25.5,13.4,11.1,4.3,0.1,1.2,12.9,68.8,4,62,85,11.0,13.0,48,43.0,67264,3.1,3.0,85.0,10,32,3,12,10,12,10,79.1
29,Nebraska,Dundy,1693,20,35,7.7,30,22,21,50.0,,29.0,19,56.0,118.0,,36,11,18,8.0,83,60,2.6,18,3.9,,0.0,5.0,,No,7,88,18,18.1,26.2,0.5,0.2,0.2,1.8,7.4,89.4,2,72,71,,,56,,45446,,,,19,32,11,11,7,13,12,77.5
30,Nebraska,Fillmore,5462,17,36,7.9,26,64,26,25.0,161.2,,8,72.0,73.0,256.0,52,36,14,4.0,92,75,2.6,10,4.4,18.0,19.9,6.6,82.0,No,7,83,21,19.9,23.1,0.8,0.7,0.0,0.9,3.9,93.3,0,78,76,,,32,,60440,3.2,3.1,,8,32,6,12,14,12,10,79.8
31,Nebraska,Franklin,2979,18,36,6.8,31,51,23,0.0,200.7,,9,66.0,34.0,67.0,38,22,15,7.0,92,74,3.4,20,3.6,33.0,16.5,5.7,107.0,No,8,81,31,20.0,28.3,0.3,0.2,0.0,0.6,2.4,95.4,0,81,74,,,47,,49659,4.0,3.8,,9,32,15,14,11,13,11,77.4
32,Nebraska,Frontier,2627,17,39,5.5,30,62,24,33.0,342.1,,11,38.0,0.0,38.0,38,44,13,6.0,96,77,3.3,15,3.9,,19.2,5.0,,No,9,75,31,19.2,24.2,0.5,0.2,0.0,0.8,3.2,94.5,0,70,73,,,35,,55712,3.2,3.3,,11,32,32,13,9,12,10,85.5
33,Nebraska,Furnas,4676,18,37,7.4,29,67,22,0.0,125.5,18.0,11,64.0,43.0,21.0,45,26,15,6.0,89,65,2.8,17,4.1,62.0,14.8,5.3,63.0,No,12,81,18,22.2,25.3,0.4,0.4,0.0,0.7,4.9,92.6,0,75,75,,,49,,50705,3.1,3.3,,11,32,10,13,11,13,11,78.2
34,Nebraska,Gage,21513,19,38,7.6,28,67,23,50.0,157.4,19.0,9,65.0,70.0,172.0,48,34,14,7.0,90,67,3.6,14,4.1,437.0,16.3,7.3,84.0,Yes,8,80,27,22.7,21.1,0.8,0.7,0.0,0.6,2.9,94.0,0,70,79,12.0,26.0,47,22.0,56817,3.0,3.2,87.0,9,32,8,13,12,12,11,78.0
35,Nebraska,Garden,1837,17,25,5.5,28,56,23,50.0,,,12,0.0,54.0,54.0,31,20,14,,94,87,2.9,24,3.2,,36.9,4.3,,Yes,8,68,25,19.2,29.0,0.3,0.0,0.1,1.3,5.5,91.7,0,74,73,,,61,,41158,3.3,2.9,,12,31,33,12,11,12,10,78.2
36,Nebraska,Garfield,1969,16,30,8.3,28,70,24,33.0,,,11,50.0,102.0,,38,28,13,10.0,96,82,2.7,15,3.3,49.0,35.2,5.1,100.0,No,9,76,12,18.2,29.2,0.3,0.1,0.1,0.2,1.8,97.3,0,78,63,,,39,,52707,3.5,3.3,,11,31,3,11,10,12,10,76.7
37,Nebraska,Gosper,1990,15,26,6.9,21,34,26,0.0,,,7,0.0,0.0,50.0,55,49,11,13.0,93,67,2.6,14,3.8,77.0,15.0,5.3,,No,5,78,22,21.5,24.5,0.8,0.4,0.0,0.8,5.9,90.9,0,70,82,,,46,,64870,,,,7,30,21,10,9,11,9,80.2
