,,,Life expectancy,,,,,,,,,,,,,,,,,,Premature age-adjusted mortality,,,,,,,,,,,,,,,,,,,Child mortality,,,,,,,,,,,,,,,,,,,Infant mortality,,,,,,,,,,,,,,,,,,,Frequent physical distress,,,Frequent mental distress,,,Diabetes prevalence,,,HIV prevalence,,Food insecurity,,Limited access to healthy foods,,Drug overdose deaths,,,,,,,,,,,,,,,,,,,Motor vehicle crash deaths,,,,,,,,,,,,,,,,,,,Insufficient sleep,,,Uninsured adults,,,,Uninsured children,,,,Other primary care providers,,High school graduation,,Disconnected youth,,,Reading scores,,,,,Math scores,,,,,Median household income,,,,,,,,,,,,,,,,,,Children eligible for free or reduced price lunch,Residential segregation - Black/White,Residential segregation - non-White/White,Homicides,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,Firearm fatalities,,,,,,,,,,,,,,,,,,,Juvenile arrests,,,,Traffic volume,Homeownership,,,,Severe housing cost burden,,,,Broadband access,,,,Population,% below 18 years of age,% 65 and older,% Non-Hispanic Black,,% American Indian & Alaska Native,,% Asian,,% Native Hawaiian/Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% not proficient in English,,,,% Females,% Rural,,
12069,Florida,Lake,78.8,78.5,79.2,,,,87.7,83.8,91.6,76.1,75.0,77.2,84.0,82.9,85.1,78.3,77.9,78.7,5252,368,357,379,,,,175,127,236,449,411,488,207,184,229,395,381,409,148,55,46,64,,,,,,,98,70,134,52,36,73,42,33,54,162,7,6,8,,,,,,,12,8,16,6,4,8,6,5,8,14,13,15,16,14,17,13,11,15,995,323,41460,12,32059,11,234,22,19,25,,,,,,,14,8,23,8,4,14,27,23,30,422,18,16,20,,,,,,,19,14,26,10,7,14,20,18,22,40,39,41,34287,18,16,20,5819,8,6,10,97,1034:1,3173,84,9,6,12,3.3,3.5,2.9,3.1,3.4,3.4,3.6,2.9,3.2,3.5,57660,54102,61218,35018,13319,56717,72432,60583,84281,41515,35841,47189,49499,45146,53852,56130,54491,57769,47,36,31,4,3,5,,,,,,,11,7,16,3,1,5,3,2,4,345,18,16,20,20,,,,,,,6,3,11,7,4,11,22,19,25,254,15,13,16,,,,,,,13,8,20,5,3,9,17,15,20,498,259,32100,24,210,100010,74,74,75,16247,12,11,13,86,115031,85,86,367118,18.9,27.1,38224,10.4,2209,0.6,8295,2.3,741,0.2,61388,16.7,252030,68.7,7116,2,2,3,51.6,57194,19.3,
12071,Florida,Lee,82.5,82.2,82.8,102.6,69.3,135.9,97.6,91.7,103.5,81.0,79.7,82.4,85.2,84.3,86.0,81.7,81.3,82.0,9255,309,302,317,,,,126,97,161,397,368,427,215,201,229,340,330,349,271,51,45,57,,,,,,,83,64,107,48,38,58,47,38,55,275,6,5,7,,,,,,,14,11,18,6,5,7,4,3,5,13,12,15,15,13,16,11,9,12,2151,326,85980,12,59767,10,684,30,28,32,,,,,,,21,15,28,12,9,16,38,35,41,712,14,13,15,,,,,,,17,14,22,15,13,18,13,12,15,37,35,38,90101,22,21,24,13510,10,8,12,103,974:1,6728,83,8,6,10,3.2,3.6,2.8,3.0,3.5,3.2,3.8,2.8,3.1,3.5,62364,60118,64610,49214,26815,71613,76632,65861,87403,42572,39770,45374,46523,43644,49402,62467,61205,63729,49,52,40,5,4,6,,,,,,,24,20,29,5,4,6,3,2,3,604,15,14,16,16,,,,,,,6,4,10,7,5,9,19,17,21,485,13,12,14,,,,,,,25,20,31,5,4,7,14,13,16,807,747,61900,25,248,199589,72,72,73,40365,15,14,16,85,235165,85,86,770577,17.3,29.2,62344,8.1,3800,0.5,13513,1.8,835,0.1,173497,22.5,510000,66.2,38423,5,5,6,51.0,36013,5.8,
12073,Florida,Leon,79.4,79.1,79.8,,,,90.9,85.0,96.8,77.1,76.3,77.9,91.7,86.6,96.8,80.0,79.6,80.4,2934,327,315,339,,,,103,68,150,450,422,479,173,132,223,297,283,312,129,59,49,70,,,,,,,90,71,113,,,,35,25,49,147,7,6,8,,,,,,,10,8,13,,,,4,3,6,12,11,14,14,13,16,8,7,9,1257,496,39450,14,23097,8,82,9,7,12,,,,,,,7,4,11,,,,11,8,14,190,9,8,11,,,,,,,9,7,12,,,,10,9,12,38,37,40,25093,14,12,15,3348,6,4,7,146,684:1,2444,93,6,4,7,3.3,4.0,2.9,3.2,3.8,3.4,4.2,3.0,3.2,3.7,55081,52578,57584,53804,4294,103314,78422,69186,87658,35039,32405,37673,48694,41781,55607,63800,61834,65766,38,43,38,6,5,7,,,,,,,14,11,17,,,,2,1,3,163,11,10,13,11,,,,,,,,,,,,,,,,150,10,9,12,,,,,,,11,8,14,,,,11,9,14,281,810,24400,45,334,60192,53,52,54,21266,19,18,21,88,99937,87,89,293582,18.6,13.9,92148,31.4,1002,0.3,10671,3.6,208,0.1,19613,6.7,164198,55.9,1991,1,1,1,52.7,33911,12.3,
12075,Florida,Levy,75.5,74.5,76.4,,,,,,,76.1,73.3,78.9,82.7,77.1,88.2,74.9,73.7,76.0,843,487,450,524,,,,,,,489,374,628,312,212,443,504,462,547,25,78,51,116,,,,,,,,,,,,,,,,23,8,5,13,,,,,,,,,,,,,,,,17,15,18,18,17,20,16,14,18,90,256,6360,16,1484,4,24,20,13,29,,,,,,,,,,,,,,,,105,37,30,44,,,,,,,41,20,73,,,,38,30,47,40,39,42,4819,21,19,24,689,9,6,11,75,1339:1,339,87,13,5,21,3.0,,2.6,2.9,3.0,3.1,,2.6,3.1,3.2,41405,36865,45945,21136,6223,36049,39250,7581,70919,25372,15991,34753,25929,8241,43617,38596,36906,40286,59,49,39,6,3,9,,,,,,,,,,,,,,,,38,16,11,22,19,,,,,,,,,,,,,,,,36,18,12,25,,,,,,,,,,,,,,,,105,67,3700,46,46,12717,78,76,80,1721,11,9,13,67,11001,65,70,41503,19.4,25.1,3684,8.9,300,0.7,357,0.9,37,0.1,3640,8.8,32891,79.2,606,2,1,2,51.1,37557,92.0,
12077,Florida,Liberty,76.5,74.5,78.5,,,,,,,,,,,,,,,,125,431,354,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,18,17,16,19,13,10,16,18,243,1230,15,723,9,,,,,,,,,,,,,,,,,,,,13,22,12,38,,,,,,,,,,,,,,,,39,37,40,607,16,14,19,111,7,5,10,60,1671:1,87,78,,,,3.4,,,,,3.5,,,,,44236,37969,50503,,,,,,,52328,36344,68312,,,,38113,35205,41021,1,35,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,15,700,36,18,1855,75,71,80,270,12,6,18,67,1653,62,73,8354,17.4,15.0,1599,19.1,103,1.2,40,0.5,4,0.0,588,7.0,5929,71.0,86,1,0,2,38.1,8365,100.0,
12079,Florida,Madison,75.6,74.1,77.0,,,,,,,75.9,73.2,78.6,,,,75.3,73.4,77.2,330,461,409,514,,,,,,,496,404,588,,,,460,390,531,15,107,60,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,16,19,19,17,20,16,14,18,138,860,3420,19,1838,10,,,,,,,,,,,,,,,,,,,,29,22,15,32,,,,,,,,,,,,,,,,42,41,43,1723,18,16,21,233,7,5,9,70,1423:1,193,83,29,13,46,3.1,,2.7,,3.5,3.2,,2.9,,3.5,37919,33824,42014,,,,,,,24885,19446,30324,48830,18103,79557,48299,41994,54604,56,39,37,8,4,14,,,,,,,,,,,,,,,,13,14,7,23,14,,,,,,,,,,,,,,,,14,15,8,26,,,,,,,,,,,,,,,,28,33,1600,38,4,4986,74,70,77,798,13,9,16,59,4014,55,63,18493,18.4,21.1,6911,37.4,129,0.7,91,0.5,5,0.0,1045,5.7,10097,54.6,171,1,0,2,46.9,15381,80.0,
12081,Florida,Manatee,81.7,81.4,82.1,,,,93.1,87.9,98.2,76.1,74.8,77.4,87.7,85.6,89.7,81.4,81.0,81.8,5234,330,320,340,,,,111,77,154,506,462,550,216,193,240,344,331,356,130,45,37,53,,,,,,,87,61,121,53,39,71,32,23,42,126,5,4,6,,,,,,,12,9,16,6,4,8,3,2,4,13,11,14,14,13,16,11,9,13,1061,309,44330,12,20565,6,357,30,27,33,,,,,,,24,15,35,13,8,19,36,32,40,384,15,13,16,,,,,,,15,11,21,15,12,19,15,13,17,37,35,38,42242,20,18,22,7049,9,7,12,91,1105:1,3294,85,7,5,9,3.0,3.5,2.5,2.7,3.6,3.1,3.7,2.7,2.8,3.5,64151,61425,66877,49573,15209,83937,70863,62339,79387,40777,37570,43984,45308,41607,49009,62685,61177,64193,52,53,40,6,5,6,,,,,,,29,22,36,6,4,9,3,2,4,359,16,14,18,19,,,,,,,7,4,13,6,3,9,20,17,22,292,15,13,17,,,,,,,32,24,42,8,5,11,15,13,17,617,431,33900,31,340,105902,73,72,73,19792,14,13,15,83,121281,83,84,403253,18.0,28.1,34377,8.5,2053,0.5,9192,2.3,369,0.1,68094,16.9,284753,70.6,11409,3,3,3,51.7,18693,5.8,
12083,Florida,Marion,76.3,76.0,76.6,,,,86.9,83.7,90.1,76.1,75.1,77.1,80.2,79.2,81.3,75.6,75.2,76.0,6698,467,454,480,,,,148,103,204,472,436,508,310,281,339,502,486,518,198,74,64,85,,,,,,,96,71,127,81,59,108,68,55,81,207,9,7,10,,,,,,,13,10,16,9,6,12,7,6,8,15,14,16,17,16,18,15,14,17,1060,340,50240,14,34521,10,376,35,31,38,,,,,,,19,13,28,15,9,23,42,37,46,541,22,20,24,,,,,,,25,19,31,23,18,29,21,19,24,40,39,41,38242,21,19,23,5577,8,6,10,108,923:1,3136,84,10,7,13,2.9,3.8,2.5,2.8,3.1,2.9,4.0,2.5,2.8,3.1,49079,45642,52516,46619,37954,55284,63564,41327,85801,34474,30852,38096,41569,38645,44493,47445,45981,48909,63,45,35,7,6,9,,,,,,,20,15,25,5,3,8,6,5,7,393,21,19,23,22,,,,,,,7,4,11,11,7,16,26,23,30,336,19,17,21,,,,,,,21,16,28,7,4,12,21,18,23,503,514,30600,33,120,104381,75,74,76,16809,13,12,14,81,112301,80,82,365579,18.5,29.2,45729,12.5,1951,0.5,6392,1.7,315,0.1,51636,14.1,254448,69.6,4776,1,1,2,52.1,102796,31.0,
12085,Florida,Martin,82.3,81.8,82.8,,,,99.7,80.8,118.6,77.9,75.4,80.4,88.0,84.8,91.2,81.9,81.3,82.5,1948,294,279,309,,,,,,,433,356,510,201,162,239,306,288,324,56,53,40,69,,,,,,,,,,73,46,110,37,24,56,52,6,4,8,,,,,,,,,,,,,,,,12,11,13,14,13,16,10,8,12,358,251,17620,11,12091,8,130,27,22,32,,,,,,,,,,,,,,,,142,13,11,15,,,,,,,,,,19,13,27,13,10,15,36,34,37,15224,18,16,21,2464,9,7,11,141,709:1,1625,88,4,2,7,3.2,3.6,2.9,2.8,3.5,3.3,3.9,3.0,3.0,3.6,70806,63913,77699,39625,10283,68967,92319,77063,107575,36467,30361,42573,49523,44746,54300,64178,61738,66618,43,60,44,3,2,4,,,,,,,16,8,30,,,,2,1,4,155,16,13,19,19,,,,,,,,,,,,,,,,100,13,10,15,,,,,,,23,11,42,,,,14,11,17,103,184,12800,22,226,50361,78,77,79,9375,15,14,16,86,55220,84,87,161000,16.2,31.5,8307,5.2,1578,1.0,2419,1.5,288,0.2,22844,14.2,125144,77.7,4464,3,2,3,50.6,12403,8.5,
12086,Florida,Miami-Dade,82.4,82.3,82.5,106.3,75.6,137.0,91.1,89.0,93.2,77.0,76.7,77.4,84.2,84.1,84.4,80.1,79.8,80.4,23967,254,251,258,,,,150,131,169,462,451,474,201,197,204,311,301,321,1003,45,42,48,,,,,,,95,86,104,35,32,38,24,19,30,1061,5,4,5,,,,,,,10,9,10,4,3,4,3,3,4,14,12,15,14,13,15,8,7,9,26316,1116,319970,12,43612,2,883,11,10,11,,,,,,,11,9,13,7,7,8,28,25,31,2100,11,11,12,,,,6,4,10,16,15,18,10,10,11,9,8,11,39,37,40,405504,24,23,25,42095,7,6,8,144,695:1,27838,86,8,7,9,3.3,3.8,2.9,3.4,3.8,3.4,4.0,3.1,3.4,3.8,54991,53665,56317,48828,40053,57603,70150,65140,75160,37839,36823,38855,49272,48618,49926,82099,80226,83972,69,69,54,8,8,8,,,,,,,30,28,32,4,4,4,4,3,4,1338,9,8,9,10,,,,5,3,9,6,5,7,8,7,8,18,16,20,1488,11,10,11,,,,,,,30,27,32,6,6,7,13,11,14,1639,1240,247500,12,1278,451932,51,51,52,219420,26,25,26,77,679000,76,77,2716940,20.2,16.7,417130,15.4,7824,0.3,44111,1.6,1292,0.0,1886364,69.4,350675,12.9,548503,22,21,22,51.4,10095,0.4,
12087,Florida,Monroe,81.3,80.5,82.0,,,,,,,79.0,75.5,82.4,87.5,85.0,90.0,80.0,79.1,80.8,1152,346,324,368,,,,,,,368,272,486,212,175,249,391,362,420,20,43,26,67,,,,,,,,,,,,,,,,23,5,3,7,,,,,,,,,,,,,,,,12,11,13,14,13,15,7,6,9,534,801,8280,11,6051,8,65,29,22,37,,,,,,,,,,18,9,33,36,27,47,94,18,14,21,,,,,,,,,,14,8,23,20,16,25,38,37,39,10113,22,20,25,1177,10,7,13,85,1178:1,634,86,,,,3.3,,3.0,3.2,3.6,3.3,,2.9,3.1,3.6,67528,61099,73957,,,,73839,55181,92497,50750,38584,62916,53655,46619,60691,80278,77256,83300,57,49,41,4,3,6,,,,,,,,,,,,,,,,114,25,20,30,30,,,,,,,,,,14,7,24,31,24,39,74,19,15,24,,,,,,,,,,,,,,,,71,19,4800,19,395,19078,59,58,61,6743,22,20,24,84,26811,82,85,74228,15.2,23.7,4710,6.3,388,0.5,1082,1.5,79,0.1,18800,25.3,48340,65.1,3779,5,,,48.2,6369,8.7,
12089,Florida,Nassau,77.6,77.0,78.3,,,,,,,73.4,70.7,76.0,84.2,80.3,88.2,77.5,76.8,78.2,1403,400,377,423,,,,,,,593,472,713,,,,401,377,426,35,52,36,73,,,,,,,,,,,,,,,,29,5,4,8,,,,,,,,,,,,,,,,13,11,14,15,13,16,11,9,13,136,184,9260,12,5446,7,59,23,17,30,,,,,,,,,,,,,,,,120,21,17,25,,,,,,,,,,,,,,,,37,35,39,6535,13,11,15,1135,6,5,8,71,1407:1,929,93,7,3,10,3.6,,3.3,3.5,3.6,3.6,,3.4,3.3,3.7,72818,66228,79408,88028,46179,129877,86198,44690,127706,41583,14424,68742,60417,40637,80197,72157,68643,75671,47,31,24,6,4,8,,,,,,,,,,,,,,,,86,21,16,26,21,,,,,,,,,,,,,,,,72,17,14,22,,,,,,,,,,,,,,,,58,59,7900,15,94,26081,80,78,82,3385,11,9,12,87,28260,85,89,88625,19.7,22.8,5092,5.7,441,0.5,891,1.0,73,0.1,4164,4.7,76751,86.6,425,1,0,1,50.9,35298,48.1,
12091,Florida,Okaloosa,78.0,77.6,78.4,,,,88.5,84.0,93.0,75.7,74.2,77.2,86.8,83.3,90.4,77.6,77.2,78.0,2687,375,360,390,,,,203,153,266,475,418,532,207,164,258,386,369,403,105,58,47,69,,,,,,,79,48,124,56,31,94,54,42,68,113,6,5,7,,,,,,,11,8,16,,,,5,4,7,12,11,14,15,13,16,12,10,13,441,255,24690,12,18358,10,150,24,20,28,,,,,,,27,16,43,,,,26,21,30,197,14,12,16,,,,,,,10,6,17,13,8,21,15,12,17,39,38,41,19451,16,14,17,3382,7,5,9,123,814:1,2026,88,5,3,8,3.4,3.6,3.0,3.3,3.5,3.5,3.9,3.0,3.4,3.6,63520,58691,68349,48536,35128,61944,57674,48578,66770,53514,47659,59369,52570,46925,58215,66182,63910,68454,44,34,27,5,4,6,,,,,,,17,11,25,,,,3,2,5,206,20,17,23,20,,,,,,,9,4,16,,,,23,20,27,166,16,14,19,,,,,,,20,13,31,,,,18,15,21,287,349,19300,33,294,49459,63,62,65,9160,12,11,13,84,65229,82,85,210738,22.2,16.3,20556,9.8,1536,0.7,6640,3.2,451,0.2,20532,9.7,153895,73.0,2980,2,1,2,49.3,21878,12.1,
12093,Florida,Okeechobee,76.3,75.3,77.4,,,,,,,81.8,73.3,90.4,82.6,77.4,87.9,74.8,73.5,76.1,774,514,476,552,,,,,,,449,325,605,336,265,419,589,538,641,27,76,50,110,,,,,,,,,,,,,,,,26,7,5,11,,,,,,,,,,,,,,,,18,16,19,18,17,19,14,12,17,109,310,6050,15,11507,29,33,26,18,37,,,,,,,,,,,,,,,,82,29,23,36,,,,,,,,,,22,13,36,32,24,41,41,40,42,5858,27,24,30,950,11,8,14,78,1278:1,481,77,19,8,30,3.1,,3.0,3.0,3.3,3.3,,3.0,3.3,3.4,45225,39563,50887,89714,9241,170187,61719,14256,109182,33671,21452,45890,38167,31449,44885,43986,39935,48037,59,37,28,5,3,8,,,,,,,,,,,,,,,,34,15,11,22,17,,,,,,,,,,,,,,,,22,11,7,16,,,,,,,,,,,,,,,,64,170,4000,59,132,10033,72,69,75,1460,11,8,14,62,8551,58,65,42168,21.3,20.1,3556,8.4,638,1.5,411,1.0,54,0.1,10967,26.0,26375,62.5,2176,6,4,7,46.3,14618,36.5,
12095,Florida,Orange,80.6,80.4,80.7,89.1,79.3,98.8,89.5,88.0,90.9,78.3,77.8,78.7,83.8,83.4,84.3,79.6,79.4,79.9,12735,299,294,305,253,166,371,149,134,163,395,381,409,225,216,234,320,312,328,665,55,51,59,,,,26,15,42,92,82,103,48,42,54,37,31,43,752,7,6,7,,,,,,,13,12,15,5,5,6,4,3,4,12,12,14,14,13,15,9,8,10,8617,743,162820,12,78834,7,770,19,17,20,,,,,,,9,7,11,15,13,18,29,26,31,1040,11,11,12,,,,6,4,8,13,11,15,11,10,13,11,10,12,41,40,42,155502,18,16,19,22843,7,6,9,145,691:1,15320,89,6,5,7,3.2,3.8,2.8,3.0,3.6,3.3,4.1,3.0,3.2,3.7,63133,61060,65206,42885,23958,61812,72189,64482,79896,44883,43280,46486,47114,45575,48653,72345,70804,73886,52,51,35,7,7,8,,,,2,1,4,19,17,21,6,5,7,3,3,4,695,10,9,11,10,,,,5,3,8,6,4,7,7,5,8,15,13,16,755,11,10,12,,,,4,2,6,21,19,24,8,6,9,10,9,11,1316,2137,137200,25,564,255793,55,55,56,80984,18,17,19,87,402843,87,88,1393452,22.0,12.3,282303,20.3,8003,0.6,79135,5.7,2707,0.2,455295,32.7,548552,39.4,90232,7,7,7,50.9,23402,2.0,
12097,Florida,Osceola,79.7,79.4,80.0,,,,90.1,85.5,94.8,78.9,77.8,80.0,81.7,81.2,82.2,77.4,76.9,77.9,3818,329,318,339,,,,188,148,235,340,306,375,262,248,275,422,402,442,156,45,38,52,,,,,,,59,37,89,48,39,57,34,23,48,150,5,4,6,,,,,,,12,8,16,5,4,6,3,2,5,14,13,15,15,14,16,12,10,14,1300,427,40860,12,27347,10,219,20,17,23,,,,,,,9,4,17,16,13,19,32,26,38,328,14,12,15,,,,,,,12,8,17,12,10,14,18,16,21,37,36,38,41511,18,16,20,6602,7,5,9,79,1274:1,4809,89,10,7,13,3.1,3.5,3.0,2.9,3.4,3.0,3.7,2.9,2.9,3.4,52270,48892,55648,52679,30633,74725,67625,49875,85375,50076,45193,54959,45400,43570,47230,62716,60233,65199,45,26,20,4,3,5,,,,,,,11,7,16,4,3,5,4,2,5,204,11,10,13,12,,,,,,,7,4,12,6,5,8,20,17,24,166,9,8,11,,,,,,,14,9,20,5,3,6,16,13,20,618,576,42300,28,315,63554,62,60,63,19343,19,18,21,82,84979,81,84,375751,24.1,13.5,36400,9.7,3092,0.8,10893,2.9,929,0.2,209797,55.8,113104,30.1,34163,10,10,11,50.6,21014,7.8,
12099,Florida,Palm Beach,82.6,82.4,82.8,104.7,81.0,128.4,92.1,89.9,94.4,81.0,80.4,81.6,87.0,86.4,87.6,81.9,81.6,82.1,15448,288,284,293,,,,122,105,140,355,342,368,193,184,202,317,309,324,467,41,38,45,,,,36,19,61,69,59,78,39,33,46,24,20,29,481,5,4,5,,,,,,,9,8,10,4,3,5,3,2,3,13,11,14,14,13,15,11,10,13,7917,616,167230,12,61444,5,1483,33,32,35,,,,,,,12,9,14,16,13,18,49,47,52,1220,12,11,13,,,,5,3,9,12,11,14,13,12,15,12,11,13,38,36,39,178492,21,20,23,24230,8,7,10,117,852:1,15030,88,6,5,7,3.2,3.7,2.8,3.0,3.6,3.4,4.1,3.0,3.2,3.8,66621,65099,68143,54079,15154,93004,76897,69011,84783,47646,45930,49362,52297,50752,53842,71963,70965,72961,58,54,43,6,6,7,,,,,,,22,20,24,5,4,6,2,2,3,1145,14,13,15,16,,,,5,3,9,6,5,8,8,6,9,20,19,22,903,12,12,13,,,,,,,23,21,26,7,5,8,12,10,13,1620,1785,131600,26,704,381611,69,68,69,103454,19,19,20,85,470835,85,85,1496770,19.0,24.4,279405,18.7,8763,0.6,44074,2.9,1720,0.1,349584,23.4,801351,53.5,96843,7,7,7,51.5,13763,1.0,
12101,Florida,Pasco,77.8,77.6,78.1,91.5,72.0,111.0,87.6,84.6,90.7,78.5,77.0,80.0,83.8,82.8,84.7,76.8,76.5,77.1,8803,419,410,428,374,231,572,160,127,199,380,341,420,226,207,246,464,452,475,192,44,38,51,,,,,,,75,49,109,44,31,59,41,34,49,199,6,5,6,,,,,,,7,5,11,6,4,8,5,5,6,14,13,16,16,15,18,13,11,15,1131,245,65670,13,38381,8,519,32,29,35,,,,,,,11,6,20,14,10,20,38,35,42,635,18,16,19,,,,,,,17,12,24,10,8,13,20,18,21,39,38,40,54656,18,16,19,7331,6,5,8,89,1124:1,5385,87,10,8,12,3.2,3.8,2.9,3.1,3.3,3.2,3.9,2.8,3.1,3.3,55745,53277,58213,63917,55002,72832,78548,62935,94161,55294,50877,59711,54607,50321,58893,51937,50862,53012,54,43,33,4,3,4,,,,,,,13,8,19,3,2,5,3,3,4,542,19,17,20,21,,,,13,6,25,,,,9,6,13,21,19,23,359,14,12,15,,,,,,,12,8,20,6,3,8,16,14,18,371,756,51500,22,194,147225,72,71,73,25437,13,12,13,83,168524,82,83,553947,20.2,22.6,31972,5.8,2699,0.5,15483,2.8,602,0.1,91616,16.5,402918,72.7,9820,2,2,2,51.4,43990,9.5,
12103,Florida,Pinellas,79.2,79.0,79.4,96.7,77.6,115.8,88.4,86.5,90.2,74.9,74.2,75.5,84.8,83.9,85.7,79.1,78.8,79.3,15398,382,375,388,267,171,397,166,143,188,548,522,574,229,211,247,389,381,397,300,47,42,53,,,,33,16,61,90,72,107,43,31,58,37,31,43,358,6,5,7,,,,,,,13,11,16,6,4,8,4,4,5,12,11,14,15,13,16,10,9,11,4460,517,123860,13,36080,4,948,32,30,35,,,,,,,21,16,26,19,14,25,38,35,40,856,13,12,14,,,,9,6,14,16,14,19,10,8,13,13,12,14,38,37,39,100100,18,16,19,11354,7,6,8,135,741:1,7764,86,6,5,7,3.1,3.4,2.6,2.9,3.3,3.3,3.8,2.8,3.1,3.5,56708,55202,58214,49091,33255,64927,59894,52701,67087,39080,36717,41443,46567,43603,49531,56696,55873,57519,50,59,41,5,4,5,,,,,,,16,14,19,3,2,5,3,3,4,998,18,17,19,21,,,,7,4,12,5,3,7,9,7,13,22,20,23,656,14,13,15,,,,,,,17,14,21,5,3,8,15,13,16,1243,1819,72700,42,599,273128,67,66,68,62145,16,15,16,83,337814,82,84,974996,15.9,25.4,102032,10.5,3846,0.4,34791,3.6,1165,0.1,99408,10.2,717761,73.6,20963,2,2,2,52.0,2603,0.3,
12105,Florida,Polk,78.6,78.4,78.9,109.2,75.0,143.5,91.0,86.8,95.3,75.7,75.0,76.4,82.8,82.1,83.5,78.1,77.8,78.4,10101,389,381,397,204,121,323,178,143,219,481,457,505,245,230,261,416,405,426,368,59,53,66,,,,,,,114,95,133,47,38,57,47,39,55,401,8,7,8,,,,,,,15,13,17,6,5,7,6,5,7,14,13,16,16,15,17,13,12,15,2442,409,91770,14,77149,13,440,21,19,23,,,,,,,19,14,24,11,8,14,26,23,29,866,18,17,20,,,,12,6,21,19,16,22,15,13,17,20,18,21,40,39,41,75351,19,17,20,10484,7,5,8,82,1222:1,7496,80,10,8,12,3.1,3.5,2.8,2.9,3.4,3.2,3.8,2.9,3.0,3.4,51817,50469,53165,43125,36848,49402,63674,55291,72057,38295,36181,40409,45703,43362,48044,54046,53018,55074,52,40,32,5,4,5,,,,,,,13,10,16,4,3,6,3,2,4,532,15,13,16,15,,,,,,,6,4,9,9,7,11,19,17,21,418,12,11,13,,,,,,,14,11,18,8,6,10,14,12,15,842,2249,72700,43,260,162088,69,68,70,31116,14,13,14,70,165088,69,71,724777,22.0,20.4,106234,14.7,4955,0.7,13840,1.9,833,0.1,178402,24.6,412649,56.9,28493,4,4,5,51.0,81346,13.5,
12107,Florida,Putnam,73.9,73.2,74.7,,,,,,,70.3,68.2,72.3,82.3,78.6,85.9,74.0,73.1,74.9,1638,566,535,596,,,,,,,717,627,808,319,240,417,569,533,604,52,82,61,108,,,,,,,155,97,235,,,,67,43,99,52,9,7,12,,,,,,,17,11,26,,,,6,4,10,18,17,20,19,18,21,18,15,20,239,381,12620,17,9898,13,45,20,15,27,,,,,,,,,,,,,,,,203,40,34,45,,,,,,,33,22,48,24,12,42,44,37,51,41,40,43,8967,22,20,25,1123,7,5,9,63,1586:1,711,85,13,7,19,2.9,,2.6,2.7,3.1,3.0,,2.6,2.9,3.1,41986,38390,45582,,,,101125,64693,137557,25051,17697,32405,32525,26274,38776,41388,39772,43004,71,42,37,8,6,11,,,,,,,20,12,32,,,,6,4,9,81,20,16,26,22,,,,,,,,,,,,,,,,87,24,19,29,,,,,,,28,17,45,,,,25,20,32,182,98,7200,39,98,20472,71,69,73,3586,13,11,15,72,20911,70,75,74521,21.2,23.7,11854,15.9,512,0.7,519,0.7,104,0.1,7597,10.2,53061,71.2,1817,3,2,3,50.5,41765,56.2,
12109,Florida,St. Johns,81.9,81.5,82.3,,,,101.4,86.7,116.2,77.4,75.4,79.5,86.9,84.5,89.2,81.7,81.3,82.1,2565,253,242,263,,,,,,,429,368,489,130,100,166,257,245,268,74,34,27,43,,,,,,,79,41,138,63,33,110,28,21,37,76,5,4,6,,,,,,,,,,,,,,,,10,9,12,13,12,15,8,7,10,345,160,22370,10,12488,7,104,14,11,16,,,,,,,,,,,,,,,,234,14,12,16,,,,,,,20,12,32,9,4,17,14,12,16,34,32,35,18722,13,11,14,3632,6,5,8,74,1350:1,3053,93,5,2,7,3.7,4.1,3.0,3.6,3.7,3.7,4.4,3.1,3.7,3.8,90839,85207,96471,85083,4601,165565,138407,119838,156976,47513,37182,57844,77890,63307,92473,83219,80307,86131,19,46,31,3,2,3,,,,,,,,,,,,,,,,243,18,15,20,20,,,,,,,,,,,,,,,,168,14,12,16,,,,,,,,,,,,,,,,142,196,27400,12,165,71338,80,79,81,9879,11,10,13,87,77483,86,89,264672,21.6,20.6,13834,5.2,856,0.3,8608,3.3,229,0.1,19759,7.5,216843,81.9,1720,1,1,1,51.3,45179,23.8,
