,,,Life expectancy,,,,,,,,,,,,,,,,,,Premature age-adjusted mortality,,,,,,,,,,,,,,,,,,,Child mortality,,,,,,,,,,,,,,,,,,,Infant mortality,,,,,,,,,,,,,,,,,,,Frequent physical distress,,,Frequent mental distress,,,Diabetes prevalence,,,HIV prevalence,,Food insecurity,,Limited access to healthy foods,,Drug overdose deaths,,,,,,,,,,,,,,,,,,,Motor vehicle crash deaths,,,,,,,,,,,,,,,,,,,Insufficient sleep,,,Uninsured adults,,,,Uninsured children,,,,Other primary care providers,,High school graduation,,Disconnected youth,,,Reading scores,,,,,Math scores,,,,,Median household income,,,,,,,,,,,,,,,,,,Children eligible for free or reduced price lunch,Residential segregation - Black/White,Residential segregation - non-White/White,Homicides,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,Firearm fatalities,,,,,,,,,,,,,,,,,,,Juvenile arrests,,,,Traffic volume,Homeownership,,,,Severe housing cost burden,,,,Broadband access,,,,Population,% below 18 years of age,% 65 and older,% Non-Hispanic Black,,% American Indian & Alaska Native,,% Asian,,% Native Hawaiian/Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% not proficient in English,,,,% Females,% Rural,,
48069,Texas,Castro,79.5,77.0,82.1,,,,,,,,,,79.4,76.0,82.9,77.3,72.5,82.2,89,376,299,467,,,,,,,,,,344,251,461,472,316,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,14,13,16,8,4,14,,,1010,13,328,4,,,,,,,,,,,,,,,,,,,,10,18,9,34,,,,,,,,,,,,,,,,37,35,38,1519,36,32,40,357,16,12,20,40,2510:1,105,95,,,,2.6,,,2.4,3.5,3.0,,,2.8,3.5,51736,45712,57760,,,,,,,95714,1418,190010,41825,35234,48416,62663,55488,69838,69,20,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,900,,2,1632,64,59,70,184,8,3,13,69,1738,64,73,7530,28.7,16.4,152,2.0,139,1.8,50,0.7,1,0.0,4947,65.7,2316,30.8,666,9,6,12,48.7,3689,45.8,
48071,Texas,Chambers,78.2,77.2,79.2,,,,,,,75.8,72.2,79.3,88.0,78.7,97.4,77.3,76.2,78.5,487,367,334,400,,,,,,,512,385,669,196,135,276,391,351,431,16,34,20,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,14,13,15,9,4,17,44,129,5610,14,1810,5,16,13,7,20,,,,,,,,,,,,,,,,53,19,14,25,,,,,,,,,,21,11,36,18,12,25,37,35,38,4485,18,15,20,1245,10,7,12,62,1624:1,593,98,,,,3.3,,2.9,3.1,3.5,3.6,,3.0,3.3,3.8,93351,81373,105329,,,,,,,49314,10585,88043,71741,23521,119961,96226,89494,102958,34,16,21,6,4,10,,,,,,,,,,,,,,,,30,16,10,22,15,,,,,,,,,,,,,,,,36,17,12,24,,,,,,,,,,,,,,,,0,17,4800,4,126,11669,83,79,87,1543,11,8,15,84,11859,81,87,43837,27.8,12.0,3394,7.7,468,1.1,586,1.3,55,0.1,10436,23.8,28761,65.6,1214,3,2,5,49.5,16046,45.7,
48073,Texas,Cherokee,75.9,75.1,76.7,,,,,,,74.1,71.8,76.4,88.7,81.1,96.3,75.0,73.9,76.0,837,458,426,490,,,,,,,614,512,716,227,169,298,483,442,525,42,79,57,106,,,,,,,,,,62,32,109,95,61,140,41,8,6,11,,,,,,,,,,,,,,,,15,14,16,16,15,17,13,8,20,110,256,8350,16,4352,9,17,11,6,17,,,,,,,,,,,,,,,,97,27,22,33,,,,,,,21,10,37,30,20,45,27,20,35,39,37,40,7487,27,24,30,1755,13,10,16,46,2194:1,718,91,10,5,16,3.0,,2.6,2.8,3.2,3.2,,2.8,3.1,3.5,46576,40810,52342,,,,,,,23893,14699,33087,46450,43667,49233,53774,50104,57444,66,37,33,4,3,7,,,,,,,,,,,,,,,,47,18,13,24,18,,,,,,,,,,,,,,,,46,18,13,24,,,,,,,,,,,,,,,,29,24,5300,10,99,13034,72,69,74,1774,10,8,12,73,13224,70,76,52646,25.3,17.9,7259,13.8,869,1.7,303,0.6,35,0.1,12531,23.8,31593,60.0,2640,5,5,6,49.0,32057,63.0,
48075,Texas,Childress,75.7,73.4,77.9,,,,,,,,,,85.8,68.2,103.3,75.2,72.5,77.8,98,448,361,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,15,14,16,7,3,16,9,143,1140,16,1187,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,36,39,796,26,22,29,180,12,9,16,123,812:1,,,,,,3.3,,,3.0,3.6,3.6,,,3.4,3.9,44095,37640,50550,,,,,,,,,,,,,,,,59,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,600,20,175,1441,60,52,67,251,11,4,18,73,1763,65,81,7306,19.0,15.9,748,10.2,74,1.0,56,0.8,2,0.0,2318,31.7,4046,55.4,191,3,0,5,38.7,2334,33.1,
48077,Texas,Clay,77.2,75.3,79.0,,,,,,,,,,,,,,,,175,407,340,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,14,15,13,16,15,9,22,8,89,1600,15,1797,17,,,,,,,,,,,,,,,,,,,,18,25,15,39,,,,,,,,,,,,,,,,36,34,38,1232,21,18,23,291,13,10,17,19,5236:1,132,93,,,,3.0,,,,,3.2,,,,,59983,53365,66601,115885,61193,170577,,,,,,,,,,55984,49966,62002,50,,13,,,,,,,,,,,,,,,,,,,15,25,13,42,29,,,,,,,,,,,,,,,,10,19,9,35,,,,,,,,,,,,,,,,6,1-4,900,,48,3463,84,84,85,339,9,5,12,75,3092,72,78,10471,19.7,23.7,88,0.8,145,1.4,50,0.5,1,0.0,722,6.9,9327,89.1,211,2,1,3,50.1,8021,74.6,
48079,Texas,Cochran,76.9,72.7,81.2,,,,,,,,,,,,,,,,38,441,307,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,18,16,15,18,13,6,28,,,480,17,247,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,38,39,513,32,29,36,121,16,12,20,35,2853:1,,,,,,2.2,,,,,2.6,,,,,43742,37433,50051,,,,,,,9327,8548,10106,36591,21535,51647,50104,33454,66754,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,300,0,0,782,78,75,82,67,7,0,14,66,659,60,72,2853,26.8,16.4,99,3.5,87,3.0,14,0.5,7,0.2,1737,60.9,961,33.7,302,11,7,16,49.3,3127,100.0,
48081,Texas,Coke,77.5,74.4,80.5,,,,,,,,,,,,,,,,57,413,300,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,14,16,8,4,13,,,520,16,1197,36,,,,,,,,,,,,,,,,,,,,10,43,21,80,,,,,,,,,,,,,,,,36,34,37,340,19,17,22,92,12,9,16,0,3387:0,,,,,,2.7,,,,,2.9,,,,,48435,41405,55465,,,,,,,,,,39875,32851,46899,46446,40607,52285,53,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,300,,0,1219,74,70,78,52,3,0,8,69,1130,63,74,3387,20.9,28.0,25,0.7,86,2.5,5,0.1,1,0.0,749,22.1,2514,74.2,71,2,0,5,50.0,3320,100.0,
48083,Texas,Coleman,73.5,71.5,75.5,,,,,,,,,,,,,,,,189,545,457,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,16,14,17,16,8,29,6,84,1430,17,754,8,,,,,,,,,,,,,,,,,,,,11,19,9,34,,,,,,,,,,,,,,,,37,36,39,1270,28,24,31,263,14,10,18,61,1635:1,100,90,,,,2.8,,,2.5,3.0,2.7,,,2.6,2.8,44834,40161,49507,,,,,,,45774,36650,54898,48750,34166,63334,46651,43384,49918,67,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,6,700,,36,2553,75,69,80,287,9,5,13,71,2428,64,78,8175,20.3,25.9,235,2.9,116,1.4,91,1.1,3,0.0,1434,17.5,6244,76.4,221,3,1,5,49.1,4585,51.5,
48085,Texas,Collin,82.7,82.5,82.9,96.6,85.6,107.7,90.0,88.7,91.4,80.4,79.5,81.3,87.4,86.0,88.8,81.8,81.6,82.1,6394,208,203,214,,,,115,104,125,266,246,286,165,149,180,228,221,235,360,35,31,39,,,,34,26,44,62,49,79,32,25,41,30,25,35,333,4,4,5,,,,4,3,6,7,5,9,4,3,5,4,3,4,9,8,10,11,10,12,8,6,10,1862,226,105240,11,17627,2,219,7,6,8,,,,,,,5,3,8,4,3,7,10,9,12,417,6,6,7,,,,3,2,4,5,4,7,6,5,8,8,7,8,35,34,36,91532,15,13,16,23223,8,7,10,76,1313:1,14458,96,5,4,5,3.3,3.7,2.9,2.9,3.4,3.6,4.3,3.0,3.1,3.6,96847,93207,100487,97120,83566,110674,117980,112814,123146,71719,67831,75607,66744,62825,70663,103674,102000,105348,26,27,28,2,2,2,,,,,,,6,4,8,2,1,3,2,1,2,534,11,10,12,11,,,,6,5,9,7,5,10,4,3,6,14,13,16,394,8,7,9,,,,3,2,4,9,7,12,3,2,5,11,9,12,701,474,110700,11,394,221828,65,64,66,37355,11,11,12,93,316474,92,93,1034730,25.6,11.3,107723,10.4,7107,0.7,168612,16.3,1030,0.1,160636,15.5,570008,55.1,37143,4,4,4,50.8,41016,5.2,
48087,Texas,Collingsworth,74.3,70.6,78.1,,,,,,,,,,,,,,,,47,463,333,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,15,14,17,9,4,17,,,430,15,81,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,35,38,557,35,31,38,166,21,16,25,103,973:1,,,,,,3.3,,,,,3.1,,,2.8,3.7,40314,34361,46267,,,,,,,20526,3489,37563,37955,27545,48365,52679,45398,59960,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,300,0,0,779,75,69,82,91,10,2,18,69,718,62,77,2920,25.0,19.0,152,5.2,94,3.2,15,0.5,0,0.0,994,34.0,1678,57.5,121,4,1,8,51.0,3057,100.0,
48089,Texas,Colorado,77.5,76.1,78.8,,,,,,,68.8,64.9,72.7,82.4,76.8,88.1,79.1,77.4,80.8,316,387,341,433,,,,,,,741,568,950,351,266,454,332,277,388,20,102,63,158,,,,,,,,,,,,,,,,22,12,8,19,,,,,,,,,,,,,,,,13,12,15,14,13,15,12,7,20,45,254,2730,13,1312,6,,,,,,,,,,,,,,,,,,,,41,28,20,38,,,,,,,,,,28,14,49,27,17,41,37,36,38,2865,25,22,28,740,15,11,18,33,3070:1,287,87,,,,2.8,,2.7,2.7,3.1,3.1,,2.9,3.1,3.4,55607,52645,58569,,,,,,,30958,19579,42337,46089,38861,53317,56442,49261,63623,68,20,15,,,,,,,,,,,,,,,,,,,23,23,14,36,22,,,,,,,,,,,,,,,,13,12,7,21,,,,,,,,,,,,,,,,14,9,1800,13,44,6142,82,80,85,339,5,3,7,72,5346,67,76,21493,23.0,22.6,2470,11.5,237,1.1,152,0.7,16,0.1,6589,30.7,11966,55.7,810,4,3,5,49.6,13070,62.6,
48091,Texas,Comal,79.7,79.3,80.2,,,,91.0,84.5,97.5,78.5,74.5,82.4,83.1,81.9,84.3,78.9,78.4,79.4,1639,284,270,299,,,,,,,254,167,369,223,196,251,313,294,331,48,36,27,48,,,,,,,,,,37,22,58,36,24,52,58,5,4,7,,,,,,,,,,,,,,,,11,10,12,12,11,14,8,5,11,192,154,16480,12,6413,6,45,10,7,14,,,,,,,,,,8,4,15,12,8,16,137,14,12,17,,,,,,,,,,9,6,14,17,14,20,33,32,35,15299,18,16,19,3700,10,8,13,67,1502:1,2334,95,9,6,12,3.2,,3.1,2.8,3.4,3.3,,3.1,2.9,3.5,87976,82083,93869,76696,34473,118919,74091,42968,105214,91856,45725,137987,59499,52709,66289,85623,82915,88331,33,42,24,3,2,4,,,,,,,,,,,,,,,,127,17,14,21,18,,,,,,,,,,9,5,14,20,16,25,97,14,11,17,,,,,,,,,,6,3,10,17,13,21,166,83,13900,18,310,38463,75,74,76,4859,10,8,11,89,45816,88,90,156209,22.5,18.3,3592,2.3,1351,0.9,2207,1.4,181,0.1,43824,28.1,103953,66.5,2641,2,1,2,50.5,50055,46.1,
48093,Texas,Comanche,76.7,75.1,78.4,,,,,,,,,,84.4,71.6,97.3,76.9,75.0,78.8,214,404,344,464,,,,,,,,,,381,270,523,412,338,485,11,91,45,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,15,13,16,11,6,20,11,97,2130,16,1086,8,,,,,,,,,,,,,,,,,,,,39,41,29,56,,,,,,,,,,61,35,99,34,22,52,36,35,38,2061,28,25,32,529,17,13,21,73,1364:1,120,95,,,,2.8,,,2.6,2.9,3.1,,,3.1,3.1,54122,50272,57972,,,,52768,37409,68127,,,,53207,41427,64987,53329,48824,57834,67,39,18,,,,,,,,,,,,,,,,,,,10,13,6,26,15,,,,,,,,,,,,,,,,13,19,10,33,,,,,,,,,,,,,,,,8,19,1200,23,58,4389,80,77,83,363,7,4,11,73,3981,68,77,13635,22.1,24.4,62,0.5,182,1.3,91,0.7,7,0.1,3903,28.6,9361,68.7,384,3,2,4,50.2,9986,71.5,
48095,Texas,Concho,80.8,77.6,84.1,,,,,,,,,,,,,,,,47,351,254,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,14,12,15,6,3,10,21,533,440,10,434,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,36,38,318,22,19,26,78,15,10,19,110,909:1,,,,,,2.5,,,,,2.6,,,,,43321,37091,49551,,,,,,,,,,32083,15899,48267,55568,41099,70037,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,200,,101,686,75,69,82,65,8,1,15,75,685,55,95,2726,18.2,25.3,37,1.4,25,0.9,49,1.8,1,0.0,947,34.7,1650,60.5,615,19,10,29,46.8,4087,100.0,
48097,Texas,Cooke,77.6,76.7,78.5,,,,,,,,,,89.3,78.7,100.0,76.7,75.6,77.8,621,410,376,444,,,,,,,522,319,806,253,174,356,436,397,476,28,73,48,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,15,13,16,16,7,33,34,101,5860,15,908,2,19,16,9,24,,,,,,,,,,,,,,,,48,17,13,23,,,,,,,,,,,,,,,,36,34,37,5610,24,22,27,1123,11,9,14,78,1289:1,416,94,,,,2.9,,,2.6,3.1,3.1,,,2.9,3.2,61186,54278,68094,31131,19588,42674,42696,29573,55819,27292,14224,40360,51250,31716,70784,63487,60660,66314,58,59,40,,,,,,,,,,,,,,,,,,,48,23,16,30,24,,,,,,,,,,,,,,,,24,12,8,18,,,,,,,,,,,,,,,,32,24,3700,15,162,10642,69,67,72,1150,8,6,10,76,11700,73,79,41257,23.6,18.9,1348,3.3,566,1.4,427,1.0,25,0.1,7807,18.9,30694,74.4,1426,4,3,5,50.1,22691,59.0,
48099,Texas,Coryell,77.3,76.6,77.9,,,,,,,80.4,77.3,83.5,81.2,78.4,84.1,75.9,75.0,76.7,777,381,354,408,,,,,,,353,283,436,273,209,351,425,390,460,48,69,51,92,,,,,,,,,,,,,,,,47,7,5,10,,,,,,,,,,,,,,,,14,13,15,15,14,16,6,3,11,267,430,12530,17,12895,17,18,8,5,13,,,,,,,,,,,,,,,,76,14,11,18,,,,,,,,,,,,,,,,40,39,41,7162,19,16,21,1359,8,6,10,50,1999:1,789,93,8,5,12,2.8,3.1,2.7,2.7,2.9,3.0,3.6,2.9,2.9,3.1,53083,50164,56002,63125,57450,68800,38315,31398,45232,54071,47637,60505,42777,37468,48086,54602,52352,56852,56,37,30,3,1,4,,,,,,,,,,,,,,,,81,21,16,26,22,,,,,,,12,6,21,,,,26,20,33,48,13,9,17,,,,,,,,,,,,,,,,81,23,6100,17,106,12931,58,57,59,2123,10,8,12,86,19140,85,87,75951,22.6,10.6,12501,16.5,901,1.2,1650,2.2,743,1.0,14349,18.9,43753,57.6,1041,1,1,2,50.2,14643,19.4,
48101,Texas,Cottle,,,,,,,,,,,,,,,,,,,28,512,324,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,18,17,16,19,15,7,28,,,350,22,693,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,40,205,28,24,32,58,18,13,23,0,1398:0,,,,,,,,,,,,,,,,40449,34515,46383,,,,,,,21350,9814,32886,31875,14861,48889,45917,33770,58064,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,0,397,56,49,63,62,10,0,22,66,464,59,73,1398,23.0,24.2,144,10.3,7,0.5,1,0.1,1,0.1,339,24.2,892,63.8,19,1,0,6,51.3,1505,100.0,
48103,Texas,Crane,76.6,73.9,79.3,,,,,,,,,,,,,,,,60,443,336,573,,,,,,,,,,279,170,431,626,426,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,13,12,14,7,2,16,,,420,9,114,3,,,,,,,,,,,,,,,,,,,,11,32,16,58,,,,,,,,,,,,,,,,36,35,37,655,24,20,27,194,13,9,17,21,4797:1,83,93,,,,2.5,,,2.4,2.9,3.0,,,2.9,3.3,68626,58534,78718,,,,,,,,,,57212,40059,74365,81300,49686,112914,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,500,,122,1217,86,81,90,86,6,0,12,66,941,59,74,4797,28.9,12.4,127,2.6,74,1.5,47,1.0,6,0.1,3171,66.1,1405,29.3,397,9,5,13,49.6,468,10.7,
48105,Texas,Crockett,73.9,70.7,77.2,,,,,,,,,,,,,,,,65,525,400,678,,,,,,,,,,489,341,681,652,392,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,13,12,15,8,4,16,,,480,13,93,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,37,507,25,22,29,116,13,9,17,29,3464:1,,,,,,2.7,,,,,2.9,,,,,54165,46464,61866,,,,,,,,,,42798,22811,62785,51181,19994,82368,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,300,,65,1001,74,64,83,141,11,2,21,69,941,57,82,3464,24.8,17.7,18,0.5,83,2.4,35,1.0,3,0.1,2286,66.0,1083,31.3,127,4,1,7,49.8,846,22.7,
48107,Texas,Crosby,75.1,72.8,77.4,,,,,,,,,,76.2,73.1,79.4,73.6,70.0,77.2,103,524,418,631,,,,,,,,,,441,313,602,617,450,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,17,16,14,17,8,3,19,7,149,980,17,140,2,,,,,,,,,,,,,,,,,,,,14,34,19,57,,,,,,,,,,,,,,,,38,36,39,766,24,21,28,175,11,8,14,52,1912:1,,,24,9,39,2.6,,,,,2.9,,,,,38871,34132,43610,,,,,,,24375,11314,37436,35786,29788,41784,51250,38303,64197,81,24,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,600,12,36,1552,75,72,79,138,7,3,12,69,1420,64,74,5737,26.1,18.9,172,3.0,65,1.1,18,0.3,4,0.1,3250,56.6,2230,38.9,190,3,2,5,50.4,6059,100.0,
48109,Texas,Culberson,81.4,75.8,87.0,,,,,,,,,,,,,,,,29,366,237,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,17,20,17,15,18,10,4,19,,,430,19,124,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,40,349,29,25,33,76,15,10,19,92,1086:1,,,,,,2.1,,,,,2.3,,,,,44462,37953,50971,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,200,0,141,387,67,55,78,49,9,0,21,56,322,43,69,2171,22.4,22.1,34,1.6,54,2.5,46,2.1,1,0.0,1582,72.9,472,21.7,149,8,3,12,50.1,2398,100.0,
48111,Texas,Dallam,79.3,76.0,82.6,,,,,,,,,,83.5,76.9,90.0,77.0,72.8,81.2,80,366,290,457,,,,,,,,,,243,146,380,438,327,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,16,8,4,14,,,940,13,1196,18,,,,,,,,,,,,,,,,,,,,18,36,21,57,,,,,,,,,,,,,,,,37,35,38,1450,36,32,39,477,20,15,26,165,607:1,138,95,,,,2.5,,,2.4,2.8,2.5,,,2.5,2.7,55793,49117,62469,39167,36670,41664,,,,,,,55907,44787,67027,63089,56373,69805,64,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1-4,900,,168,1523,64,59,70,131,6,1,11,75,1762,68,81,7287,31.9,11.8,144,2.0,167,2.3,76,1.0,10,0.1,3465,47.6,3478,47.7,1170,18,11,25,47.4,1578,23.5,
48113,Texas,Dallas,79.1,79.0,79.2,94.8,84.8,104.7,87.7,86.7,88.7,74.9,74.6,75.1,84.4,84.0,84.9,78.8,78.6,78.9,26411,340,336,345,248,193,313,162,151,174,514,503,524,229,222,235,348,341,355,1488,54,51,57,,,,42,33,54,87,80,94,44,40,47,46,40,52,1781,6,6,7,,,,5,4,6,12,11,13,5,5,6,4,4,5,13,12,14,13,12,14,8,6,9,18126,849,391670,15,165056,7,1023,13,12,14,,,,3,1,4,17,15,19,6,5,6,22,20,24,1994,11,11,12,,,,6,4,7,15,14,16,10,9,11,10,9,11,37,36,38,461559,28,27,29,102076,14,13,16,114,879:1,35082,84,8,7,9,2.8,3.4,2.5,2.7,3.4,3.0,4.0,2.6,3.0,3.6,61807,60757,62857,53687,48614,58760,83294,80011,86577,44074,43198,44950,50553,49687,51419,81436,80359,82513,73,49,39,8,8,8,,,,1,1,2,20,18,21,6,5,6,4,3,4,1427,11,11,12,11,22,10,40,6,4,8,6,5,6,6,5,7,21,19,22,1665,13,12,13,,,,2,2,4,22,20,24,7,6,8,16,15,17,1181,2128,265400,12,892,464220,50,50,50,137696,15,15,16,81,752850,81,82,2635516,25.8,11.1,597570,22.7,28509,1.1,177235,6.7,2813,0.1,1074195,40.8,745508,28.3,274868,11,11,12,50.7,16300,0.7,
48115,Texas,Dawson,75.2,73.6,76.8,,,,,,,,,,75.2,72.8,77.6,74.8,71.8,77.7,187,476,407,546,,,,,,,,,,483,388,594,468,364,592,13,98,52,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,18,16,15,17,16,6,34,12,117,2220,17,1924,14,,,,,,,,,,,,,,,,,,,,18,20,12,31,,,,,,,,,,,,,,,,39,37,40,1786,29,25,32,469,14,10,18,55,1818:1,190,96,,,,2.7,,,2.7,3.1,3.0,,,2.8,3.5,48165,41925,54405,,,,,,,17500,7944,27056,27344,12956,41732,57115,51233,62997,68,14,31,,,,,,,,,,,,,,,,,,,13,20,11,34,20,,,,,,,,,,,,,,,,10,15,7,28,,,,,,,,,,,,,,,,6,1-4,1300,,174,2995,69,65,73,532,13,9,17,69,2975,64,74,12728,25.7,14.9,673,5.3,157,1.2,170,1.3,17,0.1,7400,58.1,4378,34.4,492,4,,,45.3,2254,16.3,
48117,Texas,Deaf Smith,77.6,76.2,78.9,,,,,,,,,,79.1,76.9,81.4,75.0,72.0,78.0,204,377,325,430,,,,,,,,,,383,314,452,441,335,568,13,56,30,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,14,13,16,11,4,25,13,90,2420,13,1762,9,,,,,,,,,,,,,,,,,,,,25,19,12,28,,,,,,,,,,14,7,23,35,18,61,36,35,38,3326,32,28,35,941,16,11,20,108,927:1,288,83,,,,2.9,,,2.8,3.4,3.1,,,3.0,3.3,46178,40854,51502,,,,128056,111202,144910,55139,9250,101028,46683,42556,50810,63378,54302,72454,81,20,9,,,,,,,,,,,,,,,,,,,13,14,7,24,14,,,,,,,,,,,,,,,,11,12,6,21,,,,,,,,,,,,,,,,20,56,2300,33,69,3935,64,60,68,555,10,6,13,79,4862,75,83,18546,30.8,13.1,215,1.2,328,1.8,117,0.6,13,0.1,13761,74.2,4306,23.2,1677,10,7,13,50.1,3431,17.7,
48119,Texas,Delta,74.6,72.0,77.2,,,,,,,,,,,,,,,,109,526,421,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,16,14,17,8,4,15,8,180,1000,19,141,3,,,,,,,,,,,,,,,,,,,,13,35,19,60,,,,,,,,,,,,,,,,37,36,39,597,20,17,23,147,11,8,15,56,1777:1,66,93,,,,2.6,,,,,2.8,,,,,51348,45722,56974,,,,,,,27063,18086,36040,90711,38034,143388,55407,44288,66526,70,58,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,500,,16,1563,78,74,82,226,12,6,17,70,1405,63,77,5331,23.5,21.0,338,6.3,132,2.5,36,0.7,3,0.1,472,8.9,4236,79.5,16,0,0,2,50.2,5231,100.0,
48121,Texas,Denton,82.0,81.8,82.2,101.8,79.0,124.6,88.6,86.9,90.3,80.5,79.4,81.5,89.0,87.3,90.7,81.1,80.9,81.4,5876,227,221,232,,,,118,103,134,267,244,291,156,142,171,249,241,256,299,35,31,39,,,,31,20,46,54,40,71,34,27,43,33,28,38,293,4,4,5,,,,5,3,7,6,5,8,4,3,5,4,3,5,10,9,11,12,11,13,7,5,10,1421,200,92570,12,28808,4,193,7,6,9,,,,,,,7,4,11,2,1,4,10,9,12,402,7,6,8,,,,3,2,5,7,5,9,6,5,8,8,7,9,34,32,35,83386,15,14,16,17611,8,7,9,68,1474:1,11787,88,4,3,5,3.1,3.5,2.7,2.8,3.3,3.2,3.9,2.7,2.9,3.4,90910,87355,94465,71667,60355,82979,107745,101239,114251,61662,57493,65831,64919,62105,67733,96861,95344,98378,33,39,29,2,1,2,,,,,,,3,2,5,1,1,2,1,1,2,483,11,10,12,12,,,,5,3,8,7,5,10,5,3,7,15,13,16,328,8,7,9,,,,3,1,5,8,5,11,3,2,5,10,9,12,86,743,87900,9,394,188842,65,64,66,31655,11,11,12,92,266417,91,92,887207,24.3,10.5,93153,10.5,7422,0.8,85824,9.7,1057,0.1,173905,19.6,511351,57.6,26764,3,3,4,50.8,45759,6.9,
