,,,Life expectancy,,,,,,,,,,,,,,,,,,Premature age-adjusted mortality,,,,,,,,,,,,,,,,,,,Child mortality,,,,,,,,,,,,,,,,,,,Infant mortality,,,,,,,,,,,,,,,,,,,Frequent physical distress,,,Frequent mental distress,,,Diabetes prevalence,,,HIV prevalence,,Food insecurity,,Limited access to healthy foods,,Drug overdose deaths,,,,,,,,,,,,,,,,,,,Motor vehicle crash deaths,,,,,,,,,,,,,,,,,,,Insufficient sleep,,,Uninsured adults,,,,Uninsured children,,,,Other primary care providers,,High school graduation,,Disconnected youth,,,Reading scores,,,,,Math scores,,,,,Median household income,,,,,,,,,,,,,,,,,,Children eligible for free or reduced price lunch,Residential segregation - Black/White,Residential segregation - non-White/White,Homicides,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,Firearm fatalities,,,,,,,,,,,,,,,,,,,Juvenile arrests,,,,Traffic volume,Homeownership,,,,Severe housing cost burden,,,,Broadband access,,,,Population,% below 18 years of age,% 65 and older,% Non-Hispanic Black,,% American Indian & Alaska Native,,% Asian,,% Native Hawaiian/Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% not proficient in English,,,,% Females,% Rural,,
06065,California,Riverside,80.9,80.8,81.0,78.2,76.1,80.2,87.0,86.3,87.7,77.5,77.0,78.1,83.6,83.3,83.9,79.5,79.3,79.7,23382,297,293,301,486,422,550,170,159,180,425,407,443,238,232,244,344,337,350,900,37,34,39,,,,23,16,32,57,46,70,36,33,39,36,31,41,921,4,4,5,,,,4,3,5,7,6,9,4,4,4,4,4,5,13,12,15,14,13,15,10,8,11,9021,448,237800,10,149951,7,1312,18,17,19,37,21,61,4,2,6,19,15,23,11,9,12,30,28,32,1949,12,11,12,24,16,36,5,4,7,13,11,15,11,11,12,13,12,14,38,37,39,169108,12,11,12,21739,3,3,4,54,1859:1,32359,90,8,8,9,2.9,3.6,2.6,2.7,3.2,2.7,3.4,2.3,2.5,3.0,72905,71093,74717,57424,49688,65160,84703,81511,87895,63167,60008,66326,57903,56820,58986,74951,73923,75979,65,39,30,4,4,5,10,5,19,1,0,2,14,12,16,4,4,5,3,3,4,1441,12,11,12,12,13,6,25,8,6,10,5,3,7,6,6,7,19,17,20,957,8,7,8,21,12,35,3,2,4,13,10,15,5,5,6,11,10,12,,,,,625,480944,66,66,67,140044,20,19,20,87,628000,86,87,2470546,24.9,14.8,153649,6.2,47484,1.9,176725,7.2,11109,0.4,1236032,50.0,841827,34.1,184782,8,,,50.1,101212,4.6,
06067,California,Sacramento,79.6,79.4,79.7,74.8,72.8,76.8,84.9,84.4,85.4,75.1,74.6,75.6,82.8,82.3,83.3,78.9,78.7,79.1,16573,325,320,330,479,406,553,218,208,228,523,503,544,259,247,270,339,332,346,604,42,38,45,,,,36,29,44,62,51,74,40,34,46,38,33,43,664,5,4,5,,,,5,4,6,9,7,10,5,4,5,4,3,4,13,12,14,13,12,14,9,8,11,4285,335,179860,12,62748,4,783,17,16,18,,,,6,4,7,29,25,34,11,9,13,21,19,23,1122,11,10,11,16,8,28,6,5,7,14,12,16,9,8,10,12,11,13,35,34,36,72048,8,7,8,9207,2,2,3,69,1459:1,15209,88,8,7,9,2.8,3.1,2.3,2.6,3.1,2.7,3.0,2.1,2.4,2.9,71891,70312,73470,54080,49916,58244,74804,72196,77412,48321,46164,50478,57031,55473,58589,75110,73896,76324,60,43,38,6,5,6,,,,4,3,5,19,17,22,6,5,7,4,3,4,1006,13,12,14,13,,,,8,7,10,7,5,9,7,6,9,18,16,19,739,10,9,10,,,,5,4,7,19,16,22,7,6,8,10,9,11,,,,,1281,306324,56,56,57,95062,18,17,18,88,477435,88,88,1552058,23.4,14.5,151589,9.8,23988,1.5,264013,17.0,20077,1.3,366764,23.6,679726,43.8,91340,6,,,51.1,29257,2.1,
06069,California,San Benito,81.9,81.1,82.7,,,,86.3,81.6,90.9,,,,84.0,82.5,85.5,80.0,78.7,81.3,506,257,234,279,,,,,,,,,,236,205,267,293,253,333,23,37,23,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,13,12,14,10,5,17,51,101,4480,8,1730,3,25,14,9,20,,,,,,,,,,11,6,19,19,10,33,77,18,15,23,,,,,,,,,,14,10,20,25,17,34,32,31,33,3769,10,8,12,547,3,2,4,41,2416:1,851,91,6,3,9,2.9,,,2.8,3.4,2.7,,,2.6,3.1,84209,76060,92358,117662,9831,225493,118571,85129,152013,144643,77661,211625,71870,65505,78235,102884,98626,107142,58,56,11,3,2,6,,,,,,,,,,,,,,,,31,11,7,15,10,,,,,,,,,,6,3,11,14,8,24,21,7,4,11,,,,,,,,,,,,,,,,,,,,300,11554,64,61,66,2803,16,14,18,90,16352,88,92,62808,25.5,13.1,622,1.0,1929,3.1,2456,3.9,281,0.4,38214,60.8,20593,32.8,5116,9,8,10,49.9,13267,24.0,
06071,California,San Bernardino,78.8,78.7,78.9,75.6,73.6,77.5,86.7,86.0,87.5,75.0,74.5,75.4,81.8,81.5,82.0,76.5,76.3,76.7,23268,353,348,357,539,463,615,178,167,189,515,497,534,280,274,286,434,425,442,1095,48,45,51,,,,44,34,57,93,79,106,44,41,47,41,36,47,1240,6,6,6,,,,5,4,7,11,9,12,5,5,6,5,5,6,15,14,16,14,13,15,10,9,12,4462,254,229400,11,162905,8,727,11,10,12,,,,,,,14,11,17,6,5,7,22,20,24,2035,14,13,14,18,10,31,7,6,9,20,17,22,12,11,12,17,15,18,38,36,39,154414,12,11,13,21442,4,3,4,71,1409:1,28773,88,10,9,11,2.8,3.7,2.4,2.7,3.1,2.6,3.5,2.1,2.5,2.9,67398,65238,69558,54681,49740,59622,82040,78101,85979,51063,47976,54150,60222,59178,61266,67894,66502,69286,71,37,29,6,6,7,,,,2,2,4,21,19,24,5,5,6,4,4,5,1139,11,10,11,11,,,,7,5,9,6,4,8,6,5,7,20,18,22,1099,10,10,11,,,,3,2,5,20,17,23,7,6,8,15,14,16,,,,,930,380281,60,59,60,117038,19,18,19,84,536708,84,85,2180085,26.1,11.9,176769,8.1,45218,2.1,173526,8.0,10316,0.5,1186808,54.4,595018,27.3,158414,8,8,8,50.2,96357,4.7,
06073,California,San Diego,82.2,82.1,82.3,76.9,75.3,78.5,87.9,87.5,88.4,78.2,77.7,78.7,84.1,83.8,84.3,81.4,81.3,81.6,26556,243,240,246,422,367,478,156,149,162,396,378,413,216,211,222,258,254,262,982,34,32,36,88,47,150,27,22,34,64,52,77,34,31,37,30,27,33,1165,4,4,4,,,,3,2,4,8,7,10,4,3,4,3,3,4,12,11,13,12,11,13,8,7,9,13131,466,316270,10,95164,3,1447,14,14,15,42,26,64,4,3,5,22,18,26,8,7,8,21,20,23,1712,7,7,8,13,7,21,4,4,5,11,9,13,7,7,8,8,7,8,32,31,33,228064,11,10,12,30216,4,3,5,82,1213:1,32578,86,5,5,6,3.1,3.7,2.7,2.7,3.5,2.9,3.7,2.5,2.6,3.3,83576,81640,85512,56682,52918,60446,96856,94701,99011,55842,52912,58772,59850,58697,61003,89392,88380,90404,51,46,31,3,2,3,11,6,19,1,1,2,10,8,12,3,2,3,2,2,2,2128,12,12,13,13,11,5,21,6,5,8,9,8,12,6,6,7,17,16,18,1076,6,6,7,,,,2,2,3,12,10,14,4,3,4,9,8,10,,,,,1568,600104,53,53,54,224323,20,20,21,90,1014451,90,90,3338330,21.4,14.5,157113,4.7,44091,1.3,419992,12.6,19447,0.6,1140033,34.1,1500865,45.0,210717,7,,,49.7,102054,3.3,
06075,California,San Francisco,84.0,83.8,84.3,78.0,73.5,82.6,87.8,87.5,88.2,73.1,72.2,73.9,85.4,84.5,86.2,83.3,83.0,83.6,6937,232,226,237,535,387,721,141,134,148,651,612,691,237,220,253,224,215,232,144,30,25,35,,,,25,18,33,54,32,85,33,23,45,28,20,37,187,3,3,3,,,,3,2,3,7,4,10,4,3,5,2,2,3,9,8,10,10,9,11,6,5,8,12149,1531,88680,10,2592,0,823,31,29,33,,,,5,4,7,114,97,131,25,20,30,31,28,35,268,4,4,5,,,,4,3,5,12,8,16,4,3,5,4,3,5,33,32,34,33312,5,5,6,2834,2,2,3,104,962:1,4184,84,3,2,4,3.0,3.2,2.2,,3.6,3.0,3.4,,,3.4,121795,117346,126244,55898,21668,90128,95057,91528,98586,34237,29496,38978,77074,72950,81198,146569,143933,149205,52,58,36,4,4,5,,,,2,1,2,32,26,38,8,6,10,2,1,3,480,10,9,11,11,,,,5,4,6,13,9,18,8,6,10,13,12,15,230,5,5,6,,,,2,1,2,32,25,40,8,6,10,4,3,5,,,,,4366,136239,38,37,38,56828,16,16,17,88,317258,87,88,881549,13.4,16.1,44339,5.0,6431,0.7,317170,36.0,4031,0.5,134309,15.2,354369,40.2,93982,11,11,12,49.0,0,0.0,
06077,California,San Joaquin,78.6,78.3,78.8,75.1,72.4,77.9,83.2,82.5,83.9,72.0,71.2,72.9,81.8,81.2,82.3,77.3,76.9,77.6,8496,366,358,374,535,420,671,258,242,274,633,595,670,285,272,298,407,393,420,376,46,42,51,,,,33,24,45,103,80,131,42,36,48,43,34,53,407,6,5,6,,,,4,3,6,13,10,16,5,5,6,5,4,6,14,13,15,14,13,15,10,8,13,1316,217,90590,12,32685,5,391,17,16,19,,,,5,3,7,30,23,39,11,9,13,26,22,30,768,15,14,16,,,,10,8,13,23,18,28,13,12,15,17,15,19,37,35,38,45305,10,9,11,5444,3,2,3,37,2693:1,9804,84,8,7,9,2.6,3.0,2.2,2.5,3.1,2.5,2.9,2.0,2.3,2.9,68458,65616,71300,59543,49994,69092,80513,76194,84832,46119,42138,50100,55282,53811,56753,74162,72256,76068,61,41,29,9,8,10,,,,5,4,7,38,32,44,9,8,10,5,4,6,383,10,9,11,10,,,,8,6,11,6,3,10,6,5,8,16,14,19,438,12,11,13,,,,8,6,10,36,29,43,9,8,11,11,9,13,,,,,864,129419,57,56,58,40219,18,17,19,83,189430,82,84,762148,26.8,13.1,54281,7.1,15001,2.0,132244,17.4,6280,0.8,320334,42.0,232123,30.5,60989,9,8,9,50.1,58065,8.5,
06079,California,San Luis Obispo,81.7,81.3,82.0,81.3,75.6,87.0,86.0,83.8,88.2,83.8,79.3,88.4,84.7,83.5,86.0,81.2,80.8,81.6,2734,254,244,264,342,206,535,186,142,239,282,206,378,214,191,237,267,254,280,62,31,24,40,,,,,,,,,,40,27,57,27,19,39,80,4,3,5,,,,,,,,,,6,4,8,4,3,5,12,11,13,13,12,14,9,7,12,348,140,25910,9,12010,4,139,16,14,19,,,,,,,,,,9,5,14,20,16,24,194,10,8,11,,,,,,,,,,9,6,12,11,9,12,30,29,31,14223,9,8,10,1692,3,2,4,78,1275:1,2746,92,3,2,5,3.1,3.5,2.6,2.6,3.4,2.9,3.4,2.7,2.5,3.2,76599,72690,80508,62083,43328,80838,76286,69033,83539,54145,37722,70568,60346,55700,64992,76812,74816,78808,44,49,23,2,1,2,,,,,,,,,,3,1,5,2,1,2,269,17,15,19,19,,,,,,,,,,9,5,13,20,18,23,129,9,8,11,,,,,,,,,,,,,,,,,,,,565,65248,62,61,63,19585,19,18,20,88,93311,87,89,283111,17.5,20.9,4903,1.7,3961,1.4,11299,4.0,521,0.2,64860,22.9,193943,68.5,8050,3,3,3,49.4,44750,16.6,
06081,California,San Mateo,85.0,84.8,85.3,,,,89.5,88.9,90.1,79.0,77.7,80.3,87.8,87.0,88.6,83.4,83.2,83.7,4805,176,171,181,,,,131,123,139,382,337,427,161,150,173,197,189,205,172,27,23,31,,,,28,21,37,,,,33,26,42,20,14,26,181,3,2,3,,,,3,2,4,,,,3,3,4,2,2,3,10,9,11,10,9,11,8,6,10,1678,256,52280,7,7902,1,245,11,9,12,,,,3,2,4,24,13,39,9,6,11,17,14,20,282,5,5,6,,,,4,3,5,10,6,16,6,5,8,5,4,6,30,29,31,28568,6,5,6,4137,2,2,3,47,2129:1,6732,88,4,3,5,3.2,3.5,2.7,2.6,3.7,3.2,3.6,2.3,2.5,3.6,135234,128871,141597,72019,54207,89831,141341,138447,144235,70519,54611,86427,79761,76818,82704,138628,135633,141623,34,55,36,2,2,2,,,,1,1,2,13,8,21,3,2,4,1,1,2,317,8,7,9,8,,,,5,4,7,9,4,16,5,4,7,11,9,12,164,4,4,5,,,,2,1,3,13,7,22,4,3,6,6,4,7,,,,,2194,158543,60,60,61,44938,17,17,18,91,239854,91,91,766573,20.2,16.6,17442,2.3,6584,0.9,234583,30.6,11506,1.5,183978,24.0,296547,38.7,53510,7,7,8,50.5,13586,1.9,
06083,California,Santa Barbara,82.0,81.7,82.3,81.6,74.2,89.1,87.3,85.6,89.0,79.3,76.9,81.7,83.9,83.3,84.6,81.2,80.8,81.6,3648,259,250,267,448,302,640,157,128,186,400,325,476,226,212,240,284,271,296,175,44,38,51,,,,,,,,,,45,37,53,41,30,55,172,4,4,5,,,,,,,,,,4,4,5,4,3,6,13,12,14,13,12,14,8,6,10,538,144,42350,10,13266,3,220,16,14,19,,,,,,,,,,10,7,13,23,19,26,245,8,7,9,,,,7,4,12,,,,8,6,9,8,7,10,31,29,32,37816,14,13,16,4211,4,3,5,69,1450:1,4880,90,4,3,5,2.7,,2.9,2.5,3.5,2.6,3.4,2.6,2.4,3.3,74530,70011,79049,52339,37426,67252,81520,68941,94099,53983,47289,60677,60418,57375,63461,87460,83681,91239,63,47,25,3,3,4,,,,,,,,,,4,3,5,3,2,3,292,13,11,14,13,,,,,,,,,,6,4,8,18,16,21,169,8,6,9,,,,,,,,,,5,4,7,11,9,13,,,,,1002,75945,52,51,53,28762,20,19,21,88,128065,87,89,446499,22.1,15.7,8047,1.8,9564,2.1,26872,6.0,1157,0.3,205535,46.0,195557,43.8,46579,11,11,12,50.0,21269,5.0,
06085,California,Santa Clara,84.9,84.8,85.1,83.9,79.5,88.3,90.0,89.6,90.4,79.7,78.7,80.6,84.3,83.9,84.8,83.1,82.9,83.3,11533,186,182,189,310,232,407,122,118,127,346,317,376,222,213,231,213,207,219,473,28,25,30,,,,28,24,33,49,31,73,29,25,33,23,19,27,503,3,3,3,,,,3,3,4,5,3,8,3,3,4,3,2,3,10,9,11,10,9,11,9,7,10,3269,200,138050,7,17684,1,548,9,9,10,,,,3,2,4,25,18,34,10,8,11,15,13,17,866,6,6,7,,,,4,3,4,9,6,12,9,8,10,7,6,8,32,30,33,76638,6,6,7,10200,2,2,3,77,1305:1,19813,90,3,3,4,3.2,3.8,2.8,2.6,3.6,3.2,3.9,2.7,2.5,3.5,132444,128771,136117,78160,59062,97258,148942,145749,152135,76200,71616,80784,79914,78137,81691,133447,131170,135724,36,45,36,2,2,3,,,,1,1,2,9,6,13,4,4,5,2,1,2,772,8,7,8,8,,,,4,4,5,6,3,9,5,4,6,13,11,14,399,4,4,5,,,,2,1,2,8,5,12,4,3,5,7,6,8,,,,,2289,361105,56,56,57,101205,16,16,17,92,587786,91,92,1927852,21.6,13.9,45598,2.4,22666,1.2,752240,39.0,8856,0.5,482298,25.0,589546,30.6,159929,9,9,9,49.3,19307,1.1,
06087,California,Santa Cruz,82.9,82.5,83.3,,,,87.6,85.3,89.9,79.3,75.1,83.4,84.2,83.2,85.3,82.6,82.2,83.0,2285,230,220,240,,,,166,129,210,469,344,626,223,203,243,232,219,244,65,31,24,39,,,,,,,,,,39,28,52,20,11,31,81,4,3,5,,,,,,,,,,4,3,6,3,2,5,12,11,13,13,11,14,6,4,9,480,203,28230,10,9975,4,139,17,14,20,,,,,,,,,,6,4,10,23,19,28,170,9,8,10,,,,,,,,,,11,9,14,8,6,10,30,29,31,14179,9,7,10,1979,4,2,5,78,1277:1,2725,83,2,1,3,2.7,3.2,2.7,2.3,3.3,2.6,3.2,2.4,2.2,3.2,85770,79112,92428,69145,32577,105713,70396,59468,81324,58971,20193,97749,58197,54657,61737,92871,89500,96242,52,58,41,3,2,4,,,,,,,,,,5,4,8,2,1,3,222,15,13,17,16,,,,16,8,30,,,,7,4,10,19,16,22,104,8,6,9,,,,,,,,,,5,3,8,9,7,11,,,,,1013,57561,60,59,61,19602,21,20,22,87,83691,86,88,273213,19.0,17.3,2718,1.0,5008,1.8,14428,5.3,546,0.2,92922,34.0,155094,56.8,19308,7,7,8,50.5,31589,12.0,
06089,California,Shasta,76.2,75.8,76.6,69.7,67.0,72.3,83.6,80.2,87.1,75.1,70.5,79.7,83.0,80.7,85.4,75.9,75.5,76.4,3063,434,418,451,697,563,831,260,191,345,517,356,726,263,216,310,445,427,463,81,52,42,65,,,,,,,,,,42,20,78,52,40,67,78,5,4,7,,,,,,,,,,,,,,,,14,13,15,15,14,16,12,9,16,201,132,25490,14,15556,9,104,19,16,23,,,,,,,,,,,,,,,,210,17,14,19,,,,,,,,,,12,7,20,17,14,20,33,32,34,8830,9,7,10,1096,3,2,4,106,948:1,1670,87,8,5,11,3.0,3.1,2.5,2.9,3.1,2.8,2.9,2.4,2.6,2.8,61464,58241,64687,40813,24318,57308,80135,66038,94232,41250,31220,51280,43734,36359,51109,55975,53736,58214,56,57,23,5,4,7,,,,,,,,,,,,,,,,235,25,22,28,26,,,,,,,,,,,,,,,,152,17,14,20,,,,,,,,,,,,,,,,,,,,348,45548,64,63,65,12896,19,17,20,80,57184,79,82,180080,21.6,21.1,1959,1.1,5727,3.2,5654,3.1,410,0.2,18935,10.5,142556,79.2,1632,1,1,1,50.9,51902,29.3,
06091,California,Sierra,81.5,78.7,84.4,,,,,,,,,,,,,,,,35,236,151,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,13,16,7,3,16,6,228,310,11,902,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,32,35,125,8,7,10,18,4,2,5,166,601:1,,,,,,2.7,,,,,2.7,,,,,55862,47788,63936,28466,12537,44395,,,,,,,27614,6173,49055,56500,25669,87331,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,994,75,67,83,254,20,10,30,75,987,64,85,3005,16.5,32.0,12,0.4,77,2.6,26,0.9,4,0.1,381,12.7,2467,82.1,1,0,0,2,49.8,3231,99.7,
06093,California,Siskiyou,76.5,75.5,77.4,72.1,67.2,77.1,,,,,,,82.8,79.0,86.6,76.3,75.2,77.3,825,445,410,481,695,501,940,,,,,,,273,196,371,452,412,492,21,60,37,91,,,,,,,,,,,,,,,,21,7,4,10,,,,,,,,,,,,,,,,14,13,16,15,14,17,10,6,16,67,179,7000,16,4609,10,18,14,8,22,,,,,,,,,,,,,,,,69,23,18,29,,,,,,,,,,,,,,,,33,32,34,2357,10,9,12,366,4,3,5,85,1177:1,434,82,9,4,14,2.7,,,2.7,2.8,2.6,,,2.5,2.6,45954,40403,51505,35938,22126,49750,40875,17548,64202,,,,39216,30399,48033,47894,44992,50796,66,68,23,7,4,11,,,,,,,,,,,,,,,,55,23,17,31,25,,,,,,,,,,,,,,,,43,20,14,27,,,,,,,,,,,,,,,,,,,,117,12509,65,64,66,2833,15,13,17,80,15434,78,82,43539,20.1,26.1,612,1.4,2230,5.1,693,1.6,155,0.4,5744,13.2,32736,75.2,617,1,1,2,50.3,29556,65.8,
06095,California,Solano,80.2,79.9,80.4,78.5,74.8,82.2,86.2,85.3,87.0,75.8,75.0,76.6,85.2,84.2,86.2,78.8,78.4,79.2,4833,304,295,313,371,250,529,189,173,206,472,443,501,217,199,234,329,315,343,174,44,37,51,,,,43,28,63,65,46,88,35,26,45,46,34,59,194,5,5,6,,,,5,3,7,7,5,10,5,4,6,5,3,6,12,11,13,13,12,13,9,7,12,1221,325,43650,10,13981,3,215,16,14,18,,,,5,2,8,23,17,31,6,3,9,25,21,29,337,11,10,12,,,,5,3,8,14,11,18,10,8,12,13,11,15,36,35,36,19052,7,6,8,2457,2,2,3,50,1990:1,4968,82,7,6,9,2.8,3.1,2.4,2.6,3.1,2.6,3.0,2.1,2.4,3.0,85704,81777,89631,62583,44410,80756,97551,93252,101850,62015,56512,67518,71436,67060,75812,88013,85195,90831,52,38,31,8,7,8,,,,3,2,5,27,22,32,6,5,8,3,2,4,283,12,11,14,13,,,,8,5,12,7,4,10,8,6,11,18,16,21,256,12,10,13,,,,4,2,7,27,22,33,8,6,11,11,9,14,,,,,1017,92149,61,61,62,24148,16,16,17,91,135650,90,91,447643,22.0,16.3,61264,13.7,5762,1.3,72318,16.2,4649,1.0,122103,27.3,166389,37.2,20761,5,5,5,50.2,15370,3.7,
06097,California,Sonoma,82.2,81.9,82.4,78.3,75.0,81.6,87.4,85.9,89.0,79.4,77.3,81.4,86.0,85.0,87.0,81.6,81.3,81.9,4848,241,234,249,376,284,488,155,129,180,335,270,400,190,174,205,253,244,263,104,26,21,31,,,,,,,,,,25,19,34,27,20,36,105,3,2,4,,,,,,,,,,3,2,4,3,2,4,12,11,13,13,11,14,8,7,10,1431,332,45340,9,19424,4,247,16,14,19,,,,,,,,,,6,4,8,21,18,24,294,8,7,9,,,,7,4,12,,,,7,5,9,9,8,10,30,29,31,29232,10,9,11,3492,3,3,4,74,1351:1,4990,84,5,4,6,3.0,3.2,2.8,2.6,3.3,2.8,3.1,2.4,2.4,3.1,87084,83598,90570,81567,69921,93213,85992,76063,95921,68975,52417,85533,67701,64496,70906,85314,83705,86923,45,47,32,2,2,3,,,,,,,,,,3,2,4,2,1,2,366,13,12,15,15,,,,7,3,13,,,,6,4,8,16,14,18,154,6,5,7,,,,,,,,,,3,2,5,8,6,9,,,,,823,116393,61,61,62,32920,18,17,19,89,169414,89,90,494336,19.3,20.7,8021,1.6,10796,2.2,22590,4.6,2048,0.4,134954,27.3,311002,62.9,26234,6,5,6,51.2,59776,12.4,
06099,California,Stanislaus,78.2,78.0,78.5,73.7,69.6,77.7,82.9,81.7,84.2,73.1,71.7,74.6,82.6,82.0,83.2,76.5,76.2,76.9,6310,370,361,379,569,439,727,250,222,279,607,538,676,275,262,289,430,416,444,244,41,36,46,,,,36,19,63,60,31,104,39,32,45,43,34,54,260,5,4,5,,,,,,,,,,5,4,6,5,4,6,15,14,16,15,14,16,10,8,13,795,180,67100,12,24982,5,230,14,12,16,,,,,,,25,13,42,6,5,9,23,19,26,553,15,13,16,,,,9,6,13,19,12,29,14,13,16,15,13,17,34,33,35,29586,9,8,10,4522,3,2,4,64,1573:1,7663,87,8,6,9,2.7,3.1,2.5,2.5,3.0,2.5,2.9,2.1,2.4,2.8,62761,59803,65719,48988,38138,59838,72225,64760,79690,48773,34106,63440,54190,52522,55858,66097,64162,68032,68,42,21,5,4,5,,,,,,,14,8,23,5,4,6,4,3,5,297,11,10,12,11,,,,9,5,14,,,,6,5,7,16,14,19,193,7,6,8,,,,,,,13,6,23,4,3,6,10,8,12,,,,,600,100576,58,57,59,29003,17,16,18,85,147546,84,86,550660,27.0,13.4,14861,2.7,10977,2.0,33824,6.1,5122,0.9,262068,47.6,222343,40.4,47927,10,,,50.4,41057,8.0,
06101,California,Sutter,78.9,78.3,79.5,,,,85.7,83.3,88.0,78.2,74.0,82.5,86.2,83.8,88.6,76.0,75.2,76.9,1103,351,330,372,,,,247,204,290,468,322,657,207,172,242,445,412,478,51,51,38,67,,,,,,,,,,55,36,83,50,30,78,51,6,4,7,,,,,,,,,,,,,,,,15,14,16,15,13,16,13,9,19,99,125,13250,14,10253,11,33,11,8,16,,,,,,,,,,,,,,,,118,17,14,21,,,,16,10,26,,,,14,10,21,21,16,26,35,34,36,6575,12,10,13,841,3,2,4,97,1032:1,1365,87,8,5,11,2.8,3.1,2.6,2.5,2.9,2.5,2.8,2.1,2.3,2.6,60910,55594,66226,42212,15347,69077,59215,49324,69106,87438,45166,129710,44196,40797,47595,67656,62456,72856,63,39,21,4,3,6,,,,,,,,,,7,4,12,3,2,6,62,12,9,16,13,,,,,,,,,,,,,,,,52,11,8,14,,,,,,,,,,8,4,14,15,10,21,,,,,419,18839,58,56,60,4419,14,13,15,83,26994,81,84,96971,25.8,15.6,2108,2.2,2318,2.4,16454,17.0,414,0.4,30907,31.9,43573,44.9,9648,11,10,12,50.2,14019,14.8,
06103,California,Tehama,76.5,75.7,77.2,,,,,,,,,,84.0,81.0,87.1,75.1,74.2,76.0,1049,445,417,474,519,336,767,,,,,,,268,214,323,494,458,530,32,52,36,74,,,,,,,,,,,,,,,,28,5,3,7,,,,,,,,,,,,,,,,16,14,17,16,15,17,11,7,16,49,93,10000,16,6278,10,13,7,4,12,,,,,,,,,,,,,,,,93,21,17,26,,,,,,,,,,19,12,29,22,17,28,34,33,35,3618,10,8,12,522,3,2,4,72,1385:1,719,89,,,,2.6,,,2.4,2.8,2.5,,,2.3,2.6,51672,44894,58450,30427,16776,44078,,,,80123,5736,154510,37460,28526,46394,46945,43559,50331,70,65,19,6,4,9,,,,,,,,,,,,,,,,66,20,15,26,21,,,,,,,,,,,,,,,,55,17,13,22,,,,,,,,,,12,6,23,20,14,27,,,,,157,15813,65,63,68,4528,20,17,22,76,18309,73,78,65084,23.8,19.6,521,0.8,2154,3.3,938,1.4,151,0.2,16776,25.8,43832,67.3,2140,4,3,5,50.3,32676,51.5,
06105,California,Trinity,75.4,73.1,77.8,,,,,,,,,,,,,,,,263,485,414,556,,,,,,,,,,,,,,,,12,139,72,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,17,16,15,18,10,5,18,15,136,2070,16,1022,7,,,,,,,,,,,,,,,,,,,,37,41,29,57,,,,,,,,,,,,,,,,35,33,36,708,10,9,12,100,5,3,6,106,945:1,108,92,,,,2.8,,,,,2.5,,,,,43881,38274,49488,59063,43678,74448,19545,5004,34086,,,,,,,40094,35226,44962,64,,20,11,5,20,,,,,,,,,,,,,,,,27,40,24,61,43,,,,,,,,,,,,,,,,24,38,24,56,,,,,,,,,,,,,,,,,,,,39,4093,69,65,73,938,17,12,21,68,4028,63,73,12285,17.3,28.3,70,0.6,636,5.2,184,1.5,29,0.2,907,7.4,10060,81.9,119,1,0,2,48.6,13786,100.0,
06107,California,Tulare,78.7,78.4,79.0,78.5,73.8,83.1,83.3,81.5,85.1,75.7,72.6,78.8,81.7,81.1,82.2,76.5,76.0,77.0,4687,356,346,366,514,390,665,262,218,305,532,428,637,289,276,302,433,415,452,259,45,40,51,,,,,,,,,,43,37,50,54,41,69,294,6,5,6,,,,,,,,,,6,5,6,6,5,8,17,16,18,16,14,17,11,8,14,470,130,73140,16,35319,8,129,9,8,11,,,,,,,,,,6,5,8,16,12,21,528,16,15,18,,,,11,6,19,,,,16,14,18,18,15,21,35,34,36,31986,12,11,13,4593,3,2,4,85,1174:1,6294,90,10,8,12,2.7,3.0,,2.6,3.0,2.5,3.0,,2.4,2.9,56776,53946,59606,42344,28133,56555,56563,46581,66545,40840,33278,48402,42717,41404,44030,62518,59481,65555,76,60,17,8,7,9,,,,,,,31,17,50,9,8,10,5,4,7,222,10,9,12,10,,,,,,,,,,7,6,9,15,12,18,242,10,9,12,,,,,,,,,,9,8,11,13,10,16,,,,,400,78866,57,56,58,25824,19,18,21,78,107363,77,79,466195,30.5,11.6,5737,1.2,12934,2.8,18543,4.0,1069,0.2,305824,65.6,128955,27.7,59409,14,13,15,50.0,68449,15.5,
