,,,Life expectancy,,,,,,,,,,,,,,,,,,Premature age-adjusted mortality,,,,,,,,,,,,,,,,,,,Child mortality,,,,,,,,,,,,,,,,,,,Infant mortality,,,,,,,,,,,,,,,,,,,Frequent physical distress,,,Frequent mental distress,,,Diabetes prevalence,,,HIV prevalence,,Food insecurity,,Limited access to healthy foods,,Drug overdose deaths,,,,,,,,,,,,,,,,,,,Motor vehicle crash deaths,,,,,,,,,,,,,,,,,,,Insufficient sleep,,,Uninsured adults,,,,Uninsured children,,,,Other primary care providers,,High school graduation,,Disconnected youth,,,Reading scores,,,,,Math scores,,,,,Median household income,,,,,,,,,,,,,,,,,,Children eligible for free or reduced price lunch,Residential segregation - Black/White,Residential segregation - non-White/White,Homicides,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,Firearm fatalities,,,,,,,,,,,,,,,,,,,Juvenile arrests,,,,Traffic volume,Homeownership,,,,Severe housing cost burden,,,,Broadband access,,,,Population,% below 18 years of age,% 65 and older,% Non-Hispanic Black,,% American Indian & Alaska Native,,% Asian,,% Native Hawaiian/Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% not proficient in English,,,,% Females,% Rural,,
51075,Virginia,Goochland,81.0,79.7,82.4,,,,,,,76.3,73.2,79.4,,,,82.2,80.8,83.7,314,297,260,334,,,,,,,450,346,574,,,,264,225,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,13,11,14,9,5,14,76,370,1550,7,746,3,,,,,,,,,,,,,,,,,,,,21,13,8,20,,,,,,,,,,,,,,,,36,34,38,1061,8,7,9,239,6,4,7,21,4751:1,202,90,,,,3.3,,2.6,,3.5,,,,,,100444,87327,113561,,,,,,,55125,35330,74920,89231,49824,128638,104129,95350,112908,28,25,24,,,,,,,,,,,,,,,,,,,21,16,10,26,18,,,,,,,,,,,,,,,,14,12,7,20,,,,,,,,,,,,,,,,6,21,2200,12,33,7220,85,83,86,808,10,7,13,83,7081,81,85,23753,17.2,22.9,3696,15.6,85,0.4,409,1.7,10,0.0,735,3.1,18485,77.8,95,0,0,1,50.9,21064,97.0,
51077,Virginia,Grayson,77.9,76.4,79.4,,,,,,,,,,,,,,,,258,381,330,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,17,17,15,19,10,6,15,16,116,2140,14,1453,9,,,,,,,,,,,,,,,,,,,,14,13,7,22,,,,,,,,,,,,,,,,40,38,41,1243,15,13,17,173,6,4,8,39,2592:1,128,88,,,,3.2,,,,,,,,,,41312,35627,46997,,,,,,,,,,43750,22352,65148,37438,33031,41845,64,38,39,,,,,,,,,,,,,,,,,,,14,21,11,36,18,,,,,,,,,,,,,,,,12,15,8,27,,,,,,,,,,,,,,,,16,23,1200,33,11,5282,81,72,90,487,8,4,11,69,4497,62,76,15550,16.5,25.3,866,5.6,51,0.3,32,0.2,5,0.0,595,3.8,13853,89.1,101,1,0,1,48.6,15514,99.9,
51079,Virginia,Greene,79.5,78.2,80.7,,,,,,,,,,,,,,,,210,288,247,329,,,,,,,,,,,,,,,,10,53,25,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,14,13,16,8,4,13,15,92,1430,7,0,0,11,19,9,33,,,,,,,,,,,,,,,,24,18,11,26,,,,,,,,,,,,,,,,38,36,40,1745,15,13,17,311,6,4,8,15,6606:1,226,93,,,,3.0,,2.4,2.6,3.1,,,,,,73345,64458,82232,,,,68510,28924,108096,48634,24543,72725,70673,22651,118695,67888,59040,76736,41,25,20,,,,,,,,,,,,,,,,,,,15,14,8,23,15,,,,,,,,,,,,,,,,14,14,8,24,,,,,,,,,,,,,,,,11,52,2200,29,56,5857,78,74,82,600,8,5,11,85,6442,82,89,19819,23.8,17.8,1408,7.1,87,0.4,394,2.0,13,0.1,1196,6.0,16301,82.2,160,1,0,2,51.3,9430,51.2,
51081,Virginia,Greensville,74.1,72.6,75.6,,,,,,,74.1,72.0,76.1,,,,74.4,72.0,76.8,217,508,439,577,,,,,,,487,398,577,,,,505,401,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,15,18,16,15,18,16,9,26,76,749,1550,13,489,4,,,,,,,,,,,,,,,,,,,,18,22,13,35,,,,,,,,,,,,,,,,45,43,46,599,13,11,15,100,5,3,7,26,3779:1,,,,,,2.5,,2.4,,3.0,,,,,,47315,41198,53432,,,,,,,47552,24370,70734,,,,53228,47095,59361,97,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,41,900,,111,2673,73,68,78,425,12,7,18,63,2305,57,69,11336,16.4,15.3,6757,59.6,32,0.3,79,0.7,1,0.0,316,2.8,4048,35.7,10,0,0,1,37.2,10653,87.0,
51083,Virginia,Halifax,75.8,74.8,76.8,,,,,,,74.5,72.8,76.3,,,,76.4,75.1,77.6,643,471,431,511,,,,,,,534,463,606,,,,446,395,496,16,57,33,93,,,,,,,,,,,,,,,,20,8,5,12,,,,,,,,,,,,,,,,14,13,15,16,14,17,19,15,25,83,283,4470,13,4057,11,18,18,10,28,,,,,,,,,,,,,,,,53,22,16,28,,,,,,,17,9,28,,,,25,18,35,40,39,41,2517,14,12,16,373,5,4,7,115,870:1,390,85,,,,3.2,,2.9,,3.4,,,,,,42619,36799,48439,,,,,,,31237,28366,34108,31080,4541,57619,50478,45713,55243,85,28,26,7,4,11,,,,,,,,,,,,,,,,26,16,10,24,15,,,,,,,,,,,,,,,,30,17,12,25,,,,,,,,,,,,,,,,32,111,3400,42,70,10494,74,72,76,1419,11,8,13,57,8103,54,60,33911,20.2,24.8,12163,35.9,124,0.4,237,0.7,7,0.0,746,2.2,20247,59.7,164,1,0,1,52.1,27935,77.1,
51085,Virginia,Hanover,79.6,79.1,80.2,,,,92.6,82.7,102.6,75.6,73.8,77.4,101.9,80.2,123.6,79.8,79.2,80.4,1223,301,283,319,,,,,,,466,393,539,,,,291,272,310,31,33,22,47,,,,,,,,,,,,,,,,36,5,4,8,,,,,,,,,,,,,,,,10,9,11,12,11,14,10,8,13,116,127,6440,6,3547,4,67,21,16,27,,,,,,,,,,,,,,,,95,13,11,16,,,,,,,23,13,37,,,,12,9,15,35,33,37,5432,9,7,10,1012,4,3,5,94,1067:1,1507,94,,,,3.4,,2.7,2.9,3.5,,,,,,90824,83843,97805,,,,99219,4199,194239,68551,61541,75561,67847,49976,85718,91656,89665,93647,21,26,23,2,1,3,,,,,,,,,,,,,,,,80,14,11,18,15,,,,,,,,,,,,,,,,56,11,8,14,,,,,,,,,,,,,,,,73,259,11700,28,174,32174,83,81,84,3152,8,7,9,86,33540,85,87,107766,21.7,18.4,9999,9.3,541,0.5,2094,1.9,67,0.1,3347,3.1,89938,83.5,405,0,0,1,51.0,39032,39.1,
51087,Virginia,Henrico,79.4,79.1,79.7,,,,88.3,85.4,91.2,79.0,78.3,79.7,85.1,82.0,88.3,79.4,79.0,79.8,3535,311,300,321,,,,149,120,177,354,333,374,215,168,271,309,295,323,159,53,45,61,,,,76,49,113,75,59,94,,,,36,27,47,205,7,6,8,,,,11,7,15,9,8,11,,,,5,4,7,11,10,12,12,11,13,10,8,12,892,323,30230,9,12084,4,197,20,17,23,,,,,,,20,15,25,,,,25,20,29,155,7,6,8,,,,,,,7,5,9,,,,7,6,9,40,39,41,24590,12,11,13,3442,4,3,6,94,1060:1,4070,89,6,3,8,3.2,3.8,2.8,2.9,3.6,,,,,,68975,64907,73043,60677,51064,70290,99496,92845,106147,54288,50967,57609,51473,43769,59177,79521,77481,81561,47,55,41,5,5,6,,,,,,,14,11,17,,,,2,1,3,194,11,10,13,12,,,,,,,7,5,10,,,,14,12,16,199,12,10,14,,,,,,,21,17,25,,,,10,8,12,290,948,34600,36,505,80489,63,62,64,16580,13,12,14,86,110693,85,87,330818,22.4,15.9,99907,30.2,1158,0.4,30152,9.1,230,0.1,19734,6.0,172535,52.2,7132,2,2,3,52.6,13103,4.3,
51089,Virginia,Henry,76.1,75.2,77.0,,,,,,,77.6,75.4,79.7,89.0,71.1,107.0,75.5,74.4,76.6,951,462,430,495,,,,,,,456,389,524,,,,475,436,514,30,75,51,108,,,,,,,,,,,,,,,,33,11,7,15,,,,,,,,,,,,,,,,16,15,17,17,16,19,20,15,26,60,136,7430,14,3967,7,43,28,20,38,,,,,,,,,,,,,,,,83,23,18,29,,,,,,,28,18,42,,,,23,17,29,44,42,45,4911,17,15,20,513,5,3,7,20,5056:1,576,83,9,4,15,3.2,,2.9,2.9,3.3,,,,,,41908,36823,46993,,,,38056,31406,44706,32227,27960,36494,35875,6878,64872,40448,38250,42646,89,30,28,7,4,10,,,,,,,13,7,24,,,,4,2,7,51,18,13,24,20,,,,,,,,,,,,,,,,50,20,14,26,,,,,,,,,,,,,,,,45,78,4700,26,82,15262,72,69,75,2133,11,9,13,70,14901,68,72,50557,19.2,24.5,11246,22.2,180,0.4,254,0.5,28,0.1,2926,5.8,35129,69.5,333,1,0,1,51.9,32881,60.7,
51091,Virginia,Highland,81.3,78.3,84.3,,,,,,,,,,,,,,,,23,199,109,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,15,13,17,11,6,19,,,230,11,738,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,35,39,217,19,16,22,35,12,8,15,46,2190:1,,,,,,,,,,,,,,,,45917,39778,52056,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,100,60,6,894,83,77,89,45,4,0,10,77,825,72,81,2190,13.3,35.5,24,1.1,7,0.3,14,0.6,0,0.0,23,1.1,2117,96.7,0,0,0,3,50.4,2321,100.0,
51093,Virginia,Isle of Wight,79.2,78.4,80.1,,,,,,,78.6,76.7,80.5,,,,79.2,78.2,80.2,496,328,297,359,,,,,,,373,307,440,,,,318,282,354,11,36,18,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,14,13,15,12,8,17,69,219,3420,9,785,2,22,20,12,30,,,,,,,,,,,,,,,,29,11,8,16,,,,,,,,,,,,,,,,39,38,41,2256,10,9,12,459,6,4,7,24,4123:1,443,93,,,,3.3,,2.8,,3.5,,,,,,78749,71364,86134,,,,41016,14296,67736,44777,36888,52666,,,,86291,78708,93874,32,20,17,,,,,,,,,,,,,,,,,,,33,15,10,22,18,,,,,,,,,,,,,,,,33,18,12,25,,,,,,,,,,,,,,,,27,47,3600,21,99,11055,76,73,79,1504,11,8,13,78,11398,75,81,37109,20.8,19.8,8449,22.8,185,0.5,363,1.0,24,0.1,1258,3.4,26068,70.2,265,1,0,2,51.0,20240,57.4,
51095,Virginia,James City,81.8,81.1,82.4,,,,87.9,81.2,94.7,77.1,75.1,79.0,85.8,78.4,93.2,82.6,82.0,83.3,783,253,233,272,,,,,,,428,358,498,223,144,329,221,200,241,18,30,18,47,,,,,,,,,,,,,,,,30,6,4,8,,,,,,,,,,,,,,,,10,8,11,12,10,13,10,8,14,33,50,5860,8,4742,7,25,11,7,16,,,,,,,,,,,,,,,,44,8,6,11,,,,,,,,,,,,,,,,36,35,38,3777,9,8,10,734,5,3,6,108,922:1,,,6,2,10,3.4,,3.0,3.0,3.6,,,,,,92773,85635,99911,,,,61688,12923,110453,54807,43481,66133,64136,44761,83511,94788,90382,99194,32,32,26,3,1,4,,,,,,,,,,,,,,,,50,13,9,17,13,,,,,,,,,,,,,,,,35,9,6,13,,,,,,,,,,,,,,,,58,178,7400,32,205,22093,76,75,78,3037,11,9,12,87,25062,85,88,76523,19.7,25.8,10027,13.1,336,0.4,2023,2.6,69,0.1,4692,6.1,57636,75.3,753,1,1,1,51.7,10622,15.9,
51097,Virginia,King and Queen,75.0,72.6,77.4,,,,,,,74.5,70.7,78.3,,,,74.6,71.3,77.8,150,496,409,583,,,,,,,612,443,824,,,,471,372,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,15,14,17,18,10,28,11,178,780,11,243,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,39,42,678,16,14,19,95,7,5,10,14,7025:1,,,,,,2.9,,,,,,,,,,54185,46315,62055,,,,,,,49861,29635,70087,,,,66832,56508,77156,51,28,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,11,600,,17,2261,84,79,88,366,14,8,21,61,1641,54,67,7025,17.5,23.6,1829,26.0,120,1.7,35,0.5,2,0.0,220,3.1,4664,66.4,0,0,0,1,49.0,6945,100.0,
51099,Virginia,King George,78.6,77.3,79.9,,,,,,,76.5,73.8,79.3,,,,78.7,77.2,80.2,301,348,308,388,,,,,,,375,279,493,,,,349,303,395,11,42,21,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,13,11,14,13,8,20,41,187,1760,7,,,31,39,26,55,,,,,,,,,,,,,,,,38,21,15,29,,,,,,,32,15,59,,,,18,12,27,37,35,38,1434,9,7,10,287,4,3,5,67,1491:1,331,91,15,6,24,3.3,,2.9,3.5,3.4,,,,,,85657,76670,94644,83802,20331,147273,79943,35556,124330,68750,49457,88043,100030,53947,146113,98331,93408,103254,34,16,13,,,,,,,,,,,,,,,,,,,25,19,12,29,19,,,,,,,,,,,,,,,,18,14,8,22,,,,,,,,,,,,,,,,17,66,3200,26,65,7247,79,76,81,753,8,6,11,90,8272,87,93,26836,24.6,13.4,4186,15.6,218,0.8,432,1.6,29,0.1,1568,5.8,19676,73.3,154,1,0,1,49.4,17261,73.2,
51101,Virginia,King William,77.8,76.4,79.2,,,,,,,74.7,71.5,77.9,,,,78.3,76.7,79.9,223,361,312,410,,,,,,,490,364,646,,,,339,285,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,14,13,15,20,12,29,14,99,1330,8,524,3,12,24,12,41,,,,,,,,,,,,,,,,26,22,15,33,,,,,,,,,,,,,,,,38,37,40,1178,11,10,13,215,5,4,7,52,1905:1,239,91,,,,3.4,,3.0,,3.5,,,,,,73035,62812,83258,40417,27125,53709,,,,36602,30210,42994,,,,72904,66881,78927,31,36,31,,,,,,,,,,,,,,,,,,,21,24,14,36,25,,,,,,,,,,,,,,,,16,19,11,31,,,,,,,,,,,,,,,,14,33,1900,25,49,5310,87,86,89,563,10,6,13,74,4499,71,77,17148,22.8,16.3,2579,15.0,256,1.5,193,1.1,4,0.0,491,2.9,13242,77.2,45,0,0,1,51.1,13260,83.2,
51103,Virginia,Lancaster,76.1,74.0,78.1,,,,,,,72.9,69.5,76.3,,,,76.8,74.1,79.5,210,437,361,513,,,,,,,556,415,730,,,,412,315,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,14,13,15,19,12,27,25,261,1160,11,164,1,,,,,,,,,,,,,,,,,,,,14,18,10,31,,,,,,,,,,,,,,,,38,37,40,754,15,12,17,139,8,6,10,104,964:1,98,88,,,,2.6,,2.3,,3.3,,,,,,55072,48129,62015,,,,21445,4390,38500,33914,19590,48238,,,,66968,53055,80881,64,14,14,,,,,,,,,,,,,,,,,,,16,23,11,42,30,,,,,,,,,,,,,,,,10,18,9,34,,,,,,,,,,,,,,,,1-4,28,800,,0,3840,76,72,80,603,12,9,16,72,3662,68,77,10603,15.5,36.7,2973,28.0,38,0.4,83,0.8,1,0.0,269,2.5,7110,67.1,57,1,0,2,52.7,11391,100.0,
51105,Virginia,Lee,74.8,73.7,76.0,,,,,,,,,,,,,,,,511,534,484,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,18,18,16,20,13,8,20,17,83,4120,17,8,0,18,25,15,40,,,,,,,,,,,,,,,,26,15,10,22,,,,,,,,,,,,,,,,39,38,41,1831,14,12,16,292,6,5,8,81,1233:1,235,82,,,,3.3,,,,,,,,,,35878,30969,40787,,,,,,,19148,6359,31937,,,,33008,29398,36618,87,77,59,,,,,,,,,,,,,,,,,,,24,19,12,29,20,,,,,,,,,,,,,,,,20,17,10,26,,,,,,,,,,,,,,,,15,40,2100,26,5,6477,71,69,73,1133,14,10,17,48,4436,44,53,23423,18.5,22.2,818,3.5,92,0.4,71,0.3,10,0.0,461,2.0,21769,92.9,85,0,0,1,47.9,25475,99.6,
51107,Virginia,Loudoun,84.7,84.3,85.0,,,,89.5,87.6,91.4,82.9,81.3,84.4,91.7,88.3,95.1,83.8,83.4,84.2,1892,168,160,175,,,,105,90,119,250,216,284,116,96,137,183,173,193,110,24,20,29,,,,19,11,30,43,24,70,34,22,50,21,16,27,131,4,3,4,,,,3,2,5,7,5,11,4,3,6,3,2,4,8,7,9,10,9,11,6,5,8,374,115,14700,4,2372,1,89,7,6,9,,,,,,,,,,,,,,,,99,4,3,4,,,,3,1,4,,,,3,1,5,4,3,5,35,33,36,21773,9,8,9,4316,4,3,4,70,1436:1,5866,93,2,1,3,3.3,3.6,2.9,2.8,3.5,,,,,,151806,146679,156933,79565,49793,109337,168600,160374,176826,124864,118685,131043,93177,87862,98492,149087,146117,152057,18,27,31,1,1,1,,,,,,,,,,,,,,,,209,11,10,13,11,,,,6,4,10,,,,6,3,9,15,12,17,122,6,5,7,,,,,,,6,3,12,,,,9,7,10,345,476,53500,15,220,100400,78,77,79,11553,9,8,10,95,121710,94,95,413538,27.9,9.7,31056,7.5,1918,0.5,84135,20.3,442,0.1,57508,13.9,226526,54.8,13891,4,3,4,50.4,39354,12.6,
51109,Virginia,Louisa,78.0,77.0,79.1,,,,,,,76.3,73.4,79.1,,,,78.0,76.8,79.1,563,377,343,410,,,,,,,490,388,592,,,,365,328,402,14,47,26,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,14,17,12,8,19,37,117,3610,10,232,1,31,28,19,40,,,,,,,,,,,,,,,,60,24,18,31,,,,,,,,,,,,,,,,39,37,40,3281,15,13,17,540,7,5,9,21,4699:1,380,89,,,,3.1,,2.6,2.6,3.2,,,,,,64135,55710,72560,,,,163824,36804,290844,41985,22702,61268,41250,18160,64340,65213,60228,70198,45,24,24,4,2,8,,,,,,,,,,,,,,,,38,20,14,28,21,,,,,,,,,,,,,,,,39,22,15,30,,,,,,,,,,,,,,,,50,62,3400,33,11,11103,80,77,83,1194,9,7,11,78,10820,76,80,37591,20.1,20.3,5740,15.3,219,0.6,243,0.6,24,0.1,1251,3.3,29351,78.1,183,1,0,1,50.5,33153,100.0,
51111,Virginia,Lunenburg,75.6,74.0,77.3,,,,,,,72.3,69.1,75.6,,,,77.7,75.8,79.5,225,466,399,532,,,,,,,629,498,782,,,,384,310,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,17,17,15,18,16,11,24,26,248,1690,14,2,0,,,,,,,,,,,,,,,,,,,,20,23,14,36,,,,,,,,,,,,,,,,41,40,42,1131,18,16,21,179,8,6,10,66,1525:1,100,78,,,,3.0,,2.8,,3.2,,,,,,44860,39234,50486,,,,,,,33552,25860,41244,47783,3990,91576,53454,45484,61424,75,11,9,,,,,,,,,,,,,,,,,,,15,23,12,40,25,,,,,,,,,,,,,,,,15,25,14,40,,,,,,,,,,,,,,,,1-4,50,1000,,1,3082,72,68,76,455,11,8,15,56,2410,52,61,12196,18.9,22.7,4041,33.1,66,0.5,42,0.3,21,0.2,657,5.4,7186,58.9,39,0,0,1,47.1,12914,100.0,
51113,Virginia,Madison,78.0,76.3,79.7,,,,,,,,,,,,,,,,196,384,324,444,,,,,,,405,251,619,,,,374,310,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,15,14,17,16,10,23,9,79,1140,9,152,1,,,,,,,,,,,,,,,,,,,,20,22,13,33,,,,,,,,,,,,,,,,40,38,42,1093,14,12,16,193,7,5,9,45,2210:1,130,88,,,,3.0,,,,,,,,,,66397,59261,73533,,,,,,,58231,49644,66818,98792,25738,171846,57182,49294,65070,45,1,8,,,,,,,,,,,,,,,,,,,18,25,14,41,27,,,,,,,,,,,,,,,,19,29,17,45,,,,,,,,,,,,,,,,1-4,27,1300,,28,3685,74,70,79,475,11,6,15,71,3497,66,75,13261,20.1,22.9,1193,9.0,36,0.3,83,0.6,4,0.0,428,3.2,11183,84.3,29,0,0,1,51.6,13308,100.0,
51115,Virginia,Mathews,78.9,76.5,81.3,,,,,,,,,,,,,,,,131,327,259,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,13,14,12,15,13,8,20,13,165,820,9,0,0,,,,,,,,,,,,,,,,,,,,12,19,10,34,,,,,,,,,,,,,,,,37,35,38,510,11,9,13,85,6,4,8,45,2209:1,105,88,,,,3.4,,,,,,,,,,69112,61104,77120,,,,,,,,,,48771,26718,70824,71100,53640,88560,43,38,19,,,,,,,,,,,,,,,,,,,10,26,10,53,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,700,36,0,3331,85,82,88,547,14,7,21,71,2781,64,77,8834,15.6,31.5,730,8.3,28,0.3,77,0.9,12,0.1,240,2.7,7575,85.7,0,0,0,1,51.6,8978,100.0,
51117,Virginia,Mecklenburg,74.6,73.4,75.7,,,,,,,71.1,69.1,73.1,,,,76.1,74.6,77.5,631,493,449,537,,,,,,,659,574,744,,,,424,372,477,28,122,81,177,,,,,,,152,83,256,,,,107,57,183,27,14,9,20,,,,,,,,,,,,,,,,15,14,16,16,15,17,17,13,22,78,293,4530,15,1267,4,21,23,14,35,,,,,,,,,,,,,,,,56,26,20,34,,,,,,,30,19,45,,,,24,16,33,40,39,41,2258,14,12,16,316,5,4,7,101,987:1,330,82,,,,3.2,,3.0,,3.5,,,,,,43128,37666,48590,,,,,,,29397,25014,33780,52274,31366,73182,50799,45506,56092,65,13,13,6,4,11,,,,,,,,,,,,,,,,28,17,11,26,18,,,,,,,,,,,,,,,,27,18,12,26,,,,,,,,,,,,,,,,15,68,2700,31,29,8580,71,69,73,1253,11,9,13,61,7333,58,63,30587,18.7,25.9,10415,34.1,117,0.4,257,0.8,30,0.1,955,3.1,18343,60.0,159,1,0,1,51.3,25465,77.8,
51119,Virginia,Middlesex,77.7,75.8,79.7,,,,,,,77.5,73.4,81.6,,,,77.8,75.5,80.0,196,386,321,452,,,,,,,449,299,650,,,,368,297,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,14,13,16,12,8,18,16,168,960,9,27,0,,,,,,,,,,,,,,,,,,,,13,17,9,30,,,,,,,,,,,,,,,,38,37,40,678,13,11,14,125,7,5,9,57,1764:1,108,88,,,,2.8,,2.6,,2.9,,,,,,58834,51216,66452,,,,,,,30483,11276,49690,,,,59787,56073,63501,50,20,10,,,,,,,,,,,,,,,,,,,14,26,13,46,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,48,800,76,3,3621,79,76,81,688,15,11,20,67,3083,63,71,10582,16.0,32.0,1720,16.3,57,0.5,51,0.5,6,0.1,308,2.9,8221,77.7,10,0,0,1,50.9,10959,100.0,
51121,Virginia,Montgomery,80.2,79.6,80.8,,,,92.3,84.8,99.9,77.1,74.1,80.1,,,,79.9,79.3,80.6,821,291,271,312,,,,,,,354,248,490,,,,302,280,324,29,47,32,68,,,,,,,,,,,,,,,,29,5,3,7,,,,,,,,,,,,,,,,12,11,13,14,12,15,8,6,11,65,74,10290,11,3326,4,32,11,7,15,,,,,,,,,,,,,,,,52,8,6,10,,,,,,,,,,,,,,,,39,37,41,7342,12,10,13,827,5,4,7,101,985:1,768,91,2,1,3,3.2,,2.6,3.0,3.3,,,,,,58740,53633,63847,25745,3380,48110,42221,20954,63488,41526,22107,60945,58654,43467,73841,59553,56635,62471,36,28,30,,,,,,,,,,,,,,,,,,,65,13,10,17,13,,,,,,,,,,,,,,,,35,7,5,10,,,,,,,,,,,,,,,,55,119,6900,25,282,19758,55,53,57,5391,16,14,18,88,31333,86,89,98535,15.3,13.2,4051,4.1,307,0.3,6245,6.3,55,0.1,3424,3.5,82337,83.6,854,1,0,1,48.3,23528,24.9,
51125,Virginia,Nelson,78.3,76.7,79.9,,,,,,,76.6,72.8,80.4,,,,78.1,76.2,79.9,259,382,327,437,,,,,,,473,328,661,,,,381,319,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,14,13,16,10,6,16,17,130,1490,10,466,3,,,,,,,,,,,,,,,,,,,,25,24,16,35,,,,,,,,,,,,,,,,38,36,39,1206,15,13,17,218,8,6,11,60,1659:1,171,88,,,,3.1,,,,,,,,,,55804,48188,63420,,,,,,,50640,31849,69431,,,,66738,58414,75062,53,30,23,,,,,,,,,,,,,,,,,,,16,17,9,30,22,,,,,,,,,,,,,,,,13,17,9,30,,,,,,,,,,,,,,,,20,43,1300,48,23,4904,76,74,79,687,12,8,16,68,4397,63,74,14930,17.8,28.2,1649,11.0,83,0.6,113,0.8,6,0.0,642,4.3,12182,81.6,23,0,0,1,51.7,15020,100.0,
51127,Virginia,New Kent,78.5,77.3,79.7,,,,,,,78.5,75.9,81.1,,,,78.4,77.0,79.7,303,333,293,373,,,,,,,368,266,498,,,,331,286,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,13,12,14,12,7,19,29,151,1240,6,0,0,17,25,15,41,,,,,,,,,,,,,,,,23,16,10,23,,,,,,,,,,,,,,,,38,36,39,1363,10,8,12,282,6,4,8,39,2566:1,252,90,,,,3.4,,2.9,,3.4,,,,,,102619,91688,113550,56926,43039,70813,,,,96802,73716,119888,58760,57807,59713,87865,79477,96253,25,5,3,,,,,,,,,,,,,,,,,,,22,18,11,28,20,,,,,,,,,,,,,,,,17,16,9,25,,,,,,,,,,,,,,,,6,56,2100,30,51,6886,86,83,90,943,12,8,16,79,6297,75,83,23091,19.9,17.7,3145,13.6,264,1.1,282,1.2,17,0.1,838,3.6,17984,77.9,96,0,0,1,49.1,18429,100.0,
51131,Virginia,Northampton,76.4,74.7,78.1,,,,,,,72.6,69.8,75.3,,,,77.6,75.1,80.1,243,482,412,552,,,,,,,689,552,827,,,,418,325,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,15,14,17,19,13,26,33,327,1650,14,50,0,,,,,,,,,,,,,,,,,,,,17,20,12,32,,,,,,,,,,,,,,,,41,40,42,1053,17,14,19,197,8,6,11,120,836:1,115,93,,,,3.1,,2.9,2.7,3.5,,,,,,45235,40003,50467,,,,108462,71492,145432,35230,24132,46328,40594,34144,47044,53214,46897,59531,75,14,14,,,,,,,,,,,,,,,,,,,13,18,9,33,22,,,,,,,,,,,,,,,,13,22,12,37,,,,,,,,,,,,,,,,24,36,1100,55,88,3356,65,62,69,537,11,8,14,72,3720,70,74,11710,19.7,27.0,3882,33.2,46,0.4,122,1.0,25,0.2,1108,9.5,6364,54.3,152,1,0,2,52.1,12389,100.0,
