,,,Life expectancy,,,,,,,,,,,,,,,,,,Premature age-adjusted mortality,,,,,,,,,,,,,,,,,,,Child mortality,,,,,,,,,,,,,,,,,,,Infant mortality,,,,,,,,,,,,,,,,,,,Frequent physical distress,,,Frequent mental distress,,,Diabetes prevalence,,,HIV prevalence,,Food insecurity,,Limited access to healthy foods,,Drug overdose deaths,,,,,,,,,,,,,,,,,,,Motor vehicle crash deaths,,,,,,,,,,,,,,,,,,,Insufficient sleep,,,Uninsured adults,,,,Uninsured children,,,,Other primary care providers,,High school graduation,,Disconnected youth,,,Reading scores,,,,,Math scores,,,,,Median household income,,,,,,,,,,,,,,,,,,Children eligible for free or reduced price lunch,Residential segregation - Black/White,Residential segregation - non-White/White,Homicides,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,Firearm fatalities,,,,,,,,,,,,,,,,,,,Juvenile arrests,,,,Traffic volume,Homeownership,,,,Severe housing cost burden,,,,Broadband access,,,,Population,% below 18 years of age,% 65 and older,% Non-Hispanic Black,,% American Indian & Alaska Native,,% Asian,,% Native Hawaiian/Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% not proficient in English,,,,% Females,% Rural,,
46101,South Dakota,Moody,80.4,78.3,82.6,,,,,,,,,,,,,,,,68,295,225,380,1022,648,1533,,,,,,,,,,205,144,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,11,10,12,11,6,16,,,700,11,1992,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,29,32,632,17,15,20,162,9,6,12,91,1096:1,132,70,,,,3.1,,,,,3.0,,,,,61029,52623,69435,51094,30979,71209,,,,,,,122935,79916,165954,62581,56159,69003,40,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,700,19,11,1886,71,69,74,137,5,3,8,82,2162,76,87,6576,26.5,19.2,87,1.3,907,13.8,138,2.1,0,0.0,301,4.6,5036,76.6,63,1,0,3,49.8,6486,100.0,
46102,South Dakota,Oglala Lakota,64.4,62.7,66.2,,,,,,,,,,,,,,,,348,1036,925,1148,,,,,,,,,,,,,,,,37,173,122,239,,,,,,,,,,,,,,,,30,14,9,20,,,,,,,,,,,,,,,,23,21,26,19,17,21,19,17,21,17,164,3860,27,8438,62,,,,,,,,,,,,,,,,,,,,76,76,60,95,,,,,,,,,,,,,,,,36,35,38,1898,24,21,28,249,5,3,6,42,2363:1,310,36,,,,1.5,,,,,1.5,,,,,34078,29210,38946,30320,25509,35131,,,,,,,,,,65063,31407,98719,99,,23,20,12,31,,,,,,,,,,,,,,,,42,54,38,74,59,,,,,,,,,,,,,,,,13,18,10,31,,,,,,,,,,,,,,,,,,2300,,39,1370,50,44,56,275,11,6,16,45,1233,38,52,14177,36.8,7.4,55,0.4,13097,92.4,19,0.1,9,0.1,579,4.1,669,4.7,228,2,1,3,50.9,,,
46103,South Dakota,Pennington,79.2,78.6,79.8,65.2,63.2,67.2,83.6,77.7,89.5,83.3,71.4,95.1,87.5,80.1,94.9,80.5,79.9,81.1,1356,337,318,356,981,851,1111,,,,,,,,,,290,272,309,52,51,38,66,120,73,186,,,,,,,,,,43,29,62,56,5,4,7,,,,,,,,,,,,,,,,10,9,11,11,10,12,10,8,11,71,76,11810,11,8366,8,26,8,5,11,,,,,,,,,,,,,,,,106,14,11,16,35,23,51,,,,,,,,,,12,10,15,29,28,31,10348,16,14,18,1586,6,5,8,219,457:1,1274,78,6,3,9,3.0,2.9,,2.8,3.2,3.0,3.1,,2.8,3.2,58919,54350,63488,20871,15779,25963,53110,29734,76486,51917,41518,62316,30306,19493,41119,61085,58266,63904,39,48,38,4,3,6,21,12,35,,,,,,,,,,2,1,4,137,25,20,29,25,36,21,56,,,,,,,,,,24,19,29,100,18,15,22,,,,,,,,,,,,,,,,,633,11300,56,261,30252,69,68,70,4431,10,9,11,84,36893,82,85,113775,22.8,18.5,1508,1.3,11623,10.2,1420,1.2,117,0.1,6125,5.4,90741,79.8,368,0,,,49.7,20999,20.8,
46105,South Dakota,Perkins,77.6,73.4,81.9,,,,,,,,,,,,,,,,38,355,240,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,11,11,10,12,10,6,16,,,300,10,523,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,28,31,250,16,13,18,65,10,7,14,70,1433:1,,,,,,3.0,,,,,3.2,,,,,49999,46010,53988,85875,4911,166839,,,,,,,,,,56979,52662,61296,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,300,,11,932,73,69,76,84,7,3,12,79,1009,73,84,2865,20.7,26.5,15,0.5,74,2.6,11,0.4,2,0.1,49,1.7,2682,93.6,0,0,0,2,49.8,2982,100.0,
46107,South Dakota,Potter,84.5,82.3,86.7,,,,,,,,,,,,,,,,21,165,102,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,11,11,9,12,10,5,16,,,200,9,758,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,27,30,120,11,9,13,34,7,5,9,279,359:1,,,,,,3.4,,,,,3.4,,,,,58012,49765,66259,,,,48056,13598,82514,,,,,,,56411,51842,60980,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,200,,22,774,79,77,80,60,7,1,12,78,765,72,84,2153,21.1,29.2,11,0.5,57,2.6,18,0.8,1,0.0,51,2.4,1987,92.3,0,0,0,2,50.8,2329,100.0,
46109,South Dakota,Roberts,75.1,72.9,77.3,64.3,60.8,67.7,,,,,,,,,,82.3,80.0,84.5,154,495,410,580,1048,843,1288,,,,,,,,,,231,165,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,14,13,15,17,11,24,,,1310,13,1035,10,,,,,,,,,,,,,,,,,,,,24,33,21,49,48,26,82,,,,,,,,,,24,11,44,32,31,33,1146,21,18,24,297,10,7,13,202,495:1,,,,,,2.5,,,,,2.3,,,,,49088,44408,53768,31563,28715,34411,,,,,,,,,,57015,51805,62225,57,,36,,,,,,,,,,,,,,,,,,,14,34,18,58,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1200,30,2,2574,66,64,69,341,9,7,12,74,2873,71,77,10394,29.3,19.7,75,0.7,3999,38.5,26,0.3,1,0.0,397,3.8,5792,55.7,34,0,0,1,49.1,10149,100.0,
46111,South Dakota,Sanborn,78.1,74.3,82.0,,,,,,,,,,,,,,,,25,299,185,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,11,11,10,12,17,9,30,,,230,10,697,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,28,32,163,12,10,14,50,8,5,11,43,2344:1,,,,,,3.6,,,,,3.3,,,,,56507,49001,64013,,,,,,,,,,55278,52013,58543,57870,52508,63232,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,300,,5,740,73,69,78,54,6,1,11,80,813,77,84,2344,25.0,20.2,9,0.4,12,0.5,5,0.2,1,0.0,74,3.2,2209,94.2,7,0,0,3,48.2,2355,100.0,
46115,South Dakota,Spink,79.4,77.1,81.8,,,,,,,,,,,,,,,,81,353,275,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,11,11,10,12,10,6,15,,,630,10,800,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,28,31,438,12,10,14,114,8,5,10,63,1594:1,,,,,,3.2,,,,,3.2,,,,,54666,47322,62010,,,,,,,,,,44688,36504,52872,55536,51699,59373,29,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,700,29,53,1947,74,73,76,158,6,3,9,81,2138,79,84,6376,23.0,21.2,41,0.6,173,2.7,11,0.2,2,0.0,217,3.4,5952,93.4,17,0,0,1,49.8,6415,100.0,
46117,South Dakota,Stanley,89.2,81.0,97.3,,,,,,,,,,,,,,,,30,248,164,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,9,10,9,11,12,6,20,,,190,6,164,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,26,30,198,12,10,14,46,6,4,8,65,1549:1,,,,,,2.6,,,,,2.8,,,,,70472,61127,79817,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,300,,110,1060,79,75,83,74,6,1,10,80,1074,72,88,3098,25.2,20.4,21,0.7,221,7.1,8,0.3,0,0.0,74,2.4,2670,86.2,0,0,0,2,49.0,1261,42.5,
46119,South Dakota,Sully,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,10,10,9,11,13,7,21,,,90,7,242,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,28,31,91,12,10,14,28,9,6,12,72,1391:1,,,,,,,,,,,,,,,,61791,52976,70606,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,100,,1,489,86,82,90,23,4,0,13,79,450,71,87,1391,21.4,26.1,6,0.4,39,2.8,2,0.1,0,0.0,34,2.4,1291,92.8,0,0,0,4,47.5,1373,100.0,
46121,South Dakota,Todd,67.4,65.3,69.6,,,,,,,,,,,,,,,,198,814,697,931,,,,,,,,,,,,,,,,32,190,130,268,,,,,,,,,,,,,,,,25,14,9,20,,,,,,,,,,,,,,,,24,21,26,20,18,22,16,14,19,,,2630,26,1371,14,,,,,,,,,,,,,,,,,,,,50,71,53,93,,,,,,,,,,,,,,,,41,39,42,1438,28,24,32,289,7,5,9,187,536:1,176,61,18,8,28,1.8,,,,,1.8,,,,,34015,29094,38936,18032,14524,21540,,,,,,,,,,49250,31729,66771,100,,18,16,8,28,,,,,,,,,,,,,,,,29,59,39,86,57,,,,,,,,,,,,,,,,13,26,14,44,,,,,,,,,,,,,,,,,0,1700,0,44,1180,44,40,48,278,13,9,17,41,1097,36,45,10177,41.7,7.5,55,0.5,8830,86.8,239,2.3,0,0.0,423,4.2,758,7.4,35,0,0,1,51.6,9612,100.0,
46123,South Dakota,Tripp,77.9,75.4,80.3,,,,,,,,,,,,,,,,76,373,288,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,12,11,13,12,6,18,,,650,12,499,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,30,33,587,20,17,23,122,10,7,12,147,680:1,,,,,,3.1,,,,,3.0,,,,,50503,43882,57124,16125,2056,30194,47917,41820,54014,,,,,,,59697,56674,62720,43,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,500,14,89,1796,76,75,78,237,11,6,15,78,1839,72,84,5441,23.6,22.8,26,0.5,858,15.8,20,0.4,0,0.0,144,2.6,4329,79.6,8,0,0,1,49.8,2737,48.5,
46125,South Dakota,Turner,77.0,74.8,79.3,,,,,,,,,,,,,,,,106,364,290,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,11,11,10,12,11,7,15,,,790,10,44,1,,,,,,,,,,,,,,,,,,,,19,33,20,51,,,,,,,,,,,,,,,,30,28,31,543,12,10,14,131,6,4,8,95,1048:1,,,,,,3.2,,,,,3.2,,,,,63852,55216,72488,60000,28041,91959,,,,80000,7989,152011,,,,59129,51917,66341,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,900,22,0,2739,78,76,81,287,9,6,11,74,2589,71,77,8384,24.4,21.4,47,0.6,90,1.1,20,0.2,3,0.0,221,2.6,7943,94.7,35,0,0,1,49.9,8347,100.0,
46127,South Dakota,Union,80.7,79.2,82.1,,,,,,,,,,,,,,,,164,267,225,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,10,10,9,11,9,6,13,,,1260,8,327,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,27,30,730,8,7,9,193,5,3,6,213,469:1,241,91,,,,3.3,,,,,3.3,,,,,83910,72115,95705,,,,127969,69942,185996,,,,103000,9655,196345,69129,63752,74506,19,,29,,,,,,,,,,,,,,,,,,,13,18,9,32,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1800,12,161,4579,69,67,72,459,7,5,10,83,5464,80,86,15932,24.3,18.6,224,1.4,145,0.9,234,1.5,17,0.1,591,3.7,14505,91.0,67,0,0,1,49.4,8840,61.4,
46129,South Dakota,Walworth,79.8,77.5,82.1,,,,,,,,,,,,,,,,71,335,255,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,11,10,12,9,5,14,,,600,11,483,9,,,,,,,,,,,,,,,,,,,,12,31,16,54,,,,,,,,,,,,,,,,31,30,33,484,17,14,19,98,7,5,9,129,776:1,,,,,,3.2,,,,,3.1,,,,,51472,45896,57048,43030,11019,75041,,,,,,,,,,58006,51386,64626,36,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,600,8,66,1668,74,68,80,195,9,4,14,63,1433,58,69,5435,23.3,24.3,26,0.5,777,14.3,104,1.9,1,0.0,132,2.4,4263,78.4,14,0,0,2,49.9,1981,36.4,
46135,South Dakota,Yankton,78.4,77.2,79.6,,,,,,,,,,,,,,,,310,371,328,414,,,,,,,,,,,,,,,,16,83,48,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,11,11,10,12,10,7,14,17,88,2470,11,2150,10,,,,,,,,,,,,,,,,,,,,29,18,12,26,,,,,,,,,,,,,,,,30,29,32,1454,12,10,14,285,6,4,7,136,736:1,209,97,,,,3.2,,,,,3.1,,,,,60868,54121,67615,,,,,,,54779,44251,65307,32225,3138,61312,59499,55060,63938,34,51,29,,,,,,,,,,,,,,,,,,,23,18,11,27,20,,,,,,,,,,,,,,,,21,18,11,28,,,,,,,,,,,,,,,,,96,2200,44,210,6156,65,62,69,703,8,5,10,78,7363,75,81,22814,21.0,19.5,449,2.0,758,3.3,196,0.9,11,0.0,1164,5.1,20005,87.7,154,1,0,1,47.9,7801,34.8,
46137,South Dakota,Ziebach,76.9,69.9,83.9,,,,,,,,,,,,,,,,35,449,307,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,18,22,17,16,19,19,15,24,,,580,21,744,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,37,40,450,27,22,31,69,9,6,12,0,2756:0,133,56,25,14,36,2.3,,,,,2.3,,,,,33508,28685,38331,28152,24369,31935,,,,,,,,,,54583,48361,60805,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,400,0,1,431,57,54,61,82,12,6,18,56,420,51,61,2756,27.5,9.6,15,0.5,1960,71.1,8,0.3,1,0.0,109,4.0,655,23.8,14,1,0,2,50.2,2060,73.5,
