,,,Life expectancy,,,,,,,,,,,,,,,,,,Premature age-adjusted mortality,,,,,,,,,,,,,,,,,,,Child mortality,,,,,,,,,,,,,,,,,,,Infant mortality,,,,,,,,,,,,,,,,,,,Frequent physical distress,,,Frequent mental distress,,,Diabetes prevalence,,,HIV prevalence,,Food insecurity,,Limited access to healthy foods,,Drug overdose deaths,,,,,,,,,,,,,,,,,,,Motor vehicle crash deaths,,,,,,,,,,,,,,,,,,,Insufficient sleep,,,Uninsured adults,,,,Uninsured children,,,,Other primary care providers,,High school graduation,,Disconnected youth,,,Reading scores,,,,,Math scores,,,,,Median household income,,,,,,,,,,,,,,,,,,Children eligible for free or reduced price lunch,Residential segregation - Black/White,Residential segregation - non-White/White,Homicides,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,Firearm fatalities,,,,,,,,,,,,,,,,,,,Juvenile arrests,,,,Traffic volume,Homeownership,,,,Severe housing cost burden,,,,Broadband access,,,,Population,% below 18 years of age,% 65 and older,% Non-Hispanic Black,,% American Indian & Alaska Native,,% Asian,,% Native Hawaiian/Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% not proficient in English,,,,% Females,% Rural,,
27073,Minnesota,Lac qui Parle,82.1,79.9,84.4,,,,,,,,,,,,,,,,88,306,238,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,12,11,14,14,9,19,,,580,9,260,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,28,31,209,6,5,7,63,5,3,6,136,736:1,,,,,,3.1,,,,,3.7,,,,,56825,51616,62034,,,,,,,,,,52321,6930,97712,53492,50628,56356,38,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,600,17,12,2501,81,79,83,195,7,4,9,79,2440,77,81,6623,20.6,27.9,52,0.8,20,0.3,58,0.9,13,0.2,164,2.5,6243,94.3,52,1,0,2,49.7,7259,100.0,
27075,Minnesota,Lake,79.8,78.1,81.4,,,,,,,,,,,,,,,,151,322,263,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,11,12,10,13,9,6,12,6,65,870,8,306,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,28,31,314,5,4,6,63,3,2,4,38,2660:1,107,93,,,,3.1,,,,,3.3,,,,,61082,53695,68469,38594,37902,39286,,,,,,,83459,73028,93890,62541,57287,67795,26,,17,,,,,,,,,,,,,,,,,,,11,20,9,39,21,,,,,,,,,,,,,,,,10,19,9,35,,,,,,,,,,,,,,,,,14,900,16,63,4259,82,80,84,496,10,7,13,80,4146,76,84,10641,19.1,26.8,67,0.6,74,0.7,64,0.6,3,0.0,153,1.4,10140,95.3,46,0,0,1,48.7,7278,67.0,
27077,Minnesota,Lake of the Woods,78.9,75.7,82.1,,,,,,,,,,,,,,,,45,291,200,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,13,11,14,13,8,19,,,300,8,486,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,29,32,138,7,5,8,27,4,2,5,53,1870:1,,,,,,2.8,,,,,2.9,,,,,56244,48253,64235,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,300,20,30,1189,81,76,85,167,12,6,17,51,744,45,56,3740,18.6,25.4,27,0.7,35,0.9,62,1.7,0,0.0,64,1.7,3458,92.5,4,0,0,1,47.5,4045,100.0,
27079,Minnesota,Le Sueur,81.4,80.4,82.3,,,,,,,,,,,,,,,,256,237,207,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,11,12,11,13,10,8,14,14,59,2120,8,477,2,,,,,,,,,,,,,,,,,,,,22,11,7,17,,,,,,,,,,,,,,,,30,28,31,1108,7,6,8,240,3,2,4,14,7222:1,275,89,,,,3.1,,,2.6,3.2,3.4,,,2.7,3.6,75519,67988,83050,,,,90000,19333,160667,13656,11924,15388,27500,10433,44567,73578,70521,76635,35,62,32,,,,,,,,,,,,,,,,,,,15,12,7,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,3200,13,18,8925,82,80,83,939,9,7,10,82,8964,80,84,28887,23.9,17.7,220,0.8,157,0.5,197,0.7,8,0.0,1956,6.8,26097,90.3,331,1,1,2,49.5,17220,62.2,
27081,Minnesota,Lincoln,80.3,78.1,82.5,,,,,,,,,,,,,,,,66,311,235,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,13,11,14,13,9,19,5,106,490,9,208,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,29,33,203,7,6,8,68,5,3,7,124,806:1,,,,,,3.1,,,,,3.4,,,,,55328,47785,62871,44688,41012,48364,,,,,,,15625,2716,28534,54103,49967,58239,32,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,600,8,10,1945,79,77,80,268,11,8,14,73,1791,70,75,5639,23.4,25.1,13,0.2,27,0.5,31,0.5,3,0.1,132,2.3,5385,95.5,3,0,0,1,49.5,5896,100.0,
27083,Minnesota,Lyon,81.6,80.5,82.7,,,,,,,,,,94.3,64.1,124.6,81.6,80.5,82.7,223,262,227,298,,,,,,,,,,,,,,,,10,38,18,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,12,11,14,9,7,12,11,53,2270,9,1702,7,,,,,,,,,,,,,,,,,,,,25,14,9,21,,,,,,,,,,,,,,,,32,30,34,852,6,5,7,239,4,2,5,98,1019:1,434,81,4,1,6,3.1,2.4,,2.5,3.3,3.3,2.8,,2.6,3.5,63849,57977,69721,,,,57000,46316,67684,,,,31629,16212,47046,61757,57620,65894,43,55,29,,,,,,,,,,,,,,,,,,,20,15,9,23,16,,,,,,,,,,,,,,,,15,12,7,19,,,,,,,,,,,,,,,,,60,2800,21,107,6851,68,66,70,1029,10,8,12,84,8372,81,86,25474,25.7,16.5,810,3.2,201,0.8,1203,4.7,17,0.1,1832,7.2,21232,83.3,588,2,2,3,50.1,12393,47.9,
27085,Minnesota,McLeod,81.5,80.7,82.3,,,,,,,,,,,,,,,,333,252,224,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,12,11,14,10,8,13,23,76,2720,8,2349,6,10,9,4,17,,,,,,,,,,,,,,,,23,9,6,14,,,,,,,,,,,,,,,,31,29,32,1185,6,5,7,252,3,2,4,56,1795:1,399,86,,,,3.1,,,2.8,3.2,3.3,,,2.7,3.4,64380,57734,71026,,,,48516,14256,82776,,,,40250,18835,61665,63702,60136,67268,32,62,47,,,,,,,,,,,,,,,,,,,25,15,9,22,14,,,,,,,,,,,,,,,,12,7,3,12,,,,,,,,,,,,,,,,,116,3900,30,99,11426,78,76,80,1180,8,6,10,83,12215,81,85,35893,22.8,19.1,246,0.7,186,0.5,285,0.8,32,0.1,2382,6.6,32478,90.5,193,1,0,1,50.0,17063,46.6,
27087,Minnesota,Mahnomen,70.1,67.0,73.3,58.0,54.1,61.9,,,,,,,,,,81.7,78.1,85.4,124,755,613,896,1402,1113,1743,,,,,,,,,,338,231,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,18,17,16,18,14,10,19,,,730,13,975,18,11,66,33,118,,,,,,,,,,,,,,,,10,26,12,48,,,,,,,,,,,,,,,,35,34,36,310,11,9,13,101,6,4,8,163,614:1,,,,,,2.7,,,,,2.9,,,,,46702,42671,50733,36042,30888,41196,,,,,,,31250,7268,55232,53107,50475,55739,76,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,700,110,14,1324,68,66,70,221,12,9,15,70,1366,67,73,5527,31.8,17.3,29,0.5,2413,43.7,6,0.1,1,0.0,235,4.3,2479,44.9,9,0,0,1,49.4,5413,100.0,
27089,Minnesota,Marshall,82.9,80.5,85.4,,,,,,,,,,,,,,,,108,313,250,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,12,11,14,12,8,16,,,810,9,1493,16,,,,,,,,,,,,,,,,,,,,15,23,13,38,,,,,,,,,,,,,,,,31,29,33,378,7,6,8,106,5,3,6,21,4668:1,,,,,,3.0,,,,,3.3,,,,,59793,53938,65648,31500,21403,41597,,,,,,,46429,44288,48570,61465,58683,64247,39,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1000,15,2,3279,83,81,84,286,7,6,9,77,3050,75,79,9336,22.9,22.3,43,0.5,86,0.9,36,0.4,7,0.1,436,4.7,8683,93.0,52,1,0,1,49.7,9439,100.0,
27091,Minnesota,Martin,80.2,79.0,81.5,,,,,,,,,,,,,,,,246,312,270,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,13,11,14,13,10,17,13,78,1960,10,2748,13,,,,,,,,,,,,,,,,,,,,12,9,4,15,,,,,,,,,,,,,,,,31,30,33,580,5,4,6,169,4,3,5,163,615:1,267,87,,,,3.0,,,2.6,3.1,3.2,,,2.8,3.3,54602,49156,60048,46136,36838,55434,,,,,,,,,,53350,49441,57259,46,,43,,,,,,,,,,,,,,,,,,,11,12,6,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2000,25,49,6466,74,72,76,781,9,7,12,79,6910,76,82,19683,21.9,24.1,136,0.7,118,0.6,131,0.7,23,0.1,979,5.0,18167,92.3,106,1,0,1,50.5,11262,54.0,
27093,Minnesota,Meeker,81.1,80.1,82.1,,,,,,,,,,,,,,,,245,267,231,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,12,12,11,14,11,8,14,12,62,1710,7,1506,6,,,,,,,,,,,,,,,,,,,,21,13,8,20,,,,,,,,,,,,,,,,29,28,31,791,6,5,7,215,4,3,5,22,4644:1,233,95,,,,3.3,,,,,3.6,,,,,63812,59445,68179,,,,,,,,,,37578,18322,56834,64470,62321,66619,34,,19,,,,,,,,,,,,,,,,,,,17,15,9,25,15,,,,,,,,,,,,,,,,11,10,5,17,,,,,,,,,,,,,,,,,60,2600,23,67,7403,80,79,82,814,9,7,11,78,7199,76,80,23222,24.1,20.5,152,0.7,85,0.4,101,0.4,22,0.1,990,4.3,21712,93.5,156,1,0,1,49.2,15266,65.5,
27095,Minnesota,Mille Lacs,76.9,75.7,78.0,,,,,,,,,,,,,,,,344,382,340,424,1074,774,1451,,,,,,,,,,342,301,383,13,52,28,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,14,12,15,13,10,16,17,79,2720,11,166,1,23,29,19,44,,,,,,,,,,,,,,,,33,18,13,26,,,,,,,,,,,,,,,,32,31,33,1242,8,7,10,287,5,3,6,88,1142:1,507,82,7,4,10,3.2,,,,,3.4,,,,,59262,53571,64953,36250,25911,46589,,,,,,,,,,57421,54528,60314,40,,53,,,,,,,,,,,,,,,,,,,32,24,16,35,25,,,,,,,,,,,,,,,,21,16,10,25,,,,,,,,,,,,,,,,,158,2800,56,57,7696,75,73,77,1123,11,10,13,77,7939,75,80,26277,23.7,18.6,164,0.6,1682,6.4,175,0.7,11,0.0,687,2.6,23282,88.6,63,0,0,1,49.7,18483,70.8,
27097,Minnesota,Morrison,80.3,79.3,81.3,,,,,,,,,,,,,,,,400,320,287,354,,,,,,,,,,,,,,,,13,42,22,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,13,13,12,14,10,8,13,13,47,3120,10,3455,10,19,19,11,30,,,,,,,,,,,,,,,,36,16,11,22,,,,,,,,,,,,,,,,30,29,32,1374,7,6,8,375,5,3,6,57,1757:1,405,89,,,,2.9,,,,,3.1,,,,,61847,57245,66449,52500,25080,79920,,,,,,,40938,21394,60482,58513,56076,60950,39,84,28,,,,,,,,,,,,,,,,,,,23,14,9,21,14,,,,,,,,,,,,,,,,13,8,4,13,,,,,,,,,,,,,,,,,84,3600,23,83,10326,77,76,78,1227,9,8,11,76,10168,75,77,33386,23.2,20.0,272,0.8,128,0.4,131,0.4,13,0.0,618,1.9,31911,95.6,129,0,0,1,49.6,24174,72.8,
27099,Minnesota,Mower,79.9,79.0,80.8,,,,75.5,66.5,84.6,,,,92.9,71.3,114.6,80.4,79.4,81.3,414,303,273,333,,,,,,,,,,191,102,327,290,258,321,18,45,27,72,,,,,,,,,,,,,,,,20,6,3,9,,,,,,,,,,,,,,,,12,10,13,13,11,14,10,7,13,61,186,3510,9,1746,4,17,14,8,23,,,,,,,,,,,,,,,,19,7,4,11,,,,,,,,,,,,,,,,32,30,33,1640,7,6,8,478,5,3,6,67,1484:1,515,78,13,5,20,3.0,2.8,2.8,2.7,3.2,3.1,2.9,,2.7,3.4,55276,48952,61600,,,,42240,28957,55523,39893,20876,58910,40523,32862,48184,58613,54673,62553,51,53,38,,,,,,,,,,,,,,,,,,,30,16,11,23,15,,,,,,,,,,,,,,,,10,5,2,9,,,,,,,,,,,,,,,,,180,4700,38,122,11359,73,71,75,1276,8,7,10,79,12345,77,82,40062,25.1,18.5,1466,3.7,281,0.7,2110,5.3,183,0.5,4897,12.2,30747,76.7,2332,6,5,8,49.7,14060,35.9,
27101,Minnesota,Murray,81.6,79.7,83.6,,,,,,,,,,,,,,,,93,281,221,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,12,12,11,13,7,5,10,,,640,8,352,4,,,,,,,,,,,,,,,,,,,,12,20,11,36,,,,,,,,,,,,,,,,30,28,31,322,7,6,9,85,5,3,6,98,1024:1,,,,,,3.0,,,,,3.2,,,,,61007,53337,68677,,,,75833,53335,98331,,,,40694,27339,54049,60235,57036,63434,31,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,900,13,14,2958,81,79,83,269,8,6,9,75,2724,71,79,8194,21.4,26.0,33,0.4,40,0.5,133,1.6,20,0.2,357,4.4,7556,92.2,141,2,1,3,49.9,8725,100.0,
27103,Minnesota,Nicollet,81.9,81.0,82.8,,,,,,,,,,,,,,,,259,218,191,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,11,11,10,13,8,6,11,12,42,2540,8,2722,8,,,,,,,,,,,,,,,,,,,,24,10,7,15,,,,,,,,,,,,,,,,30,28,31,902,5,4,6,216,3,2,4,44,2285:1,188,90,,,,3.3,,2.7,2.8,3.5,3.4,,2.9,3.0,3.5,71067,63273,78861,,,,62206,50156,74256,17527,11267,23787,46109,33476,58742,71450,68228,74672,31,57,32,,,,,,,,,,,,,,,,,,,19,12,7,19,11,,,,,,,,,,,,,,,,13,8,4,13,,,,,,,,,,,,,,,,,95,3500,27,179,9519,74,72,75,1284,10,8,12,85,10915,83,87,34274,21.9,16.7,1306,3.8,190,0.6,559,1.6,6,0.0,1691,4.9,30113,87.9,379,1,1,2,49.6,8369,25.6,
27105,Minnesota,Nobles,81.1,79.8,82.3,,,,,,,,,,89.4,78.3,100.4,79.9,78.1,81.6,207,291,250,332,,,,,,,,,,,,,,,,12,51,26,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,13,12,14,12,9,16,30,172,1840,8,1924,9,,,,,,,,,,,,,,,,,,,,18,12,7,19,,,,,,,,,,,,,,,,32,31,33,1567,13,11,15,413,7,5,9,60,1664:1,298,78,8,3,14,2.9,2.8,,2.7,3.2,3.0,2.8,,2.8,3.4,57300,50323,64277,23485,17598,29372,32183,24622,39744,52976,37998,67954,54792,37131,72453,59539,55359,63719,60,61,44,,,,,,,,,,,,,,,,,,,11,10,5,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,2500,24,97,5677,71,67,74,832,11,8,13,76,6123,74,79,21629,27.5,16.8,980,4.5,274,1.3,1563,7.2,28,0.1,6354,29.4,12474,57.7,2473,12,10,15,48.5,8762,41.0,
27107,Minnesota,Norman,76.0,73.9,78.1,,,,,,,,,,,,,,,,112,444,357,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,13,12,14,8,5,12,,,570,9,712,10,,,,,,,,,,,,,,,,,,,,14,30,17,51,,,,,,,,,,,,,,,,32,31,34,245,7,6,8,66,4,3,5,78,1275:1,,,,,,3.3,,,,,3.3,,,,,53961,51199,56723,46667,31355,61979,,,,,,,,,,56341,53369,59313,48,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,700,19,0,2250,82,81,83,181,7,5,9,70,1909,67,72,6375,24.2,21.5,54,0.8,148,2.3,46,0.7,4,0.1,325,5.1,5686,89.2,68,1,0,2,50.0,6852,100.0,
27109,Minnesota,Olmsted,82.7,82.2,83.2,,,,87.2,83.4,91.1,85.5,77.6,93.5,114.9,76.7,153.0,82.6,82.1,83.1,1162,223,210,236,,,,144,104,196,376,287,483,,,,224,210,238,63,41,32,53,,,,,,,94,54,153,,,,32,23,45,61,4,3,5,,,,,,,,,,,,,,,,9,8,10,10,9,11,8,7,9,215,167,10660,7,4366,3,50,11,8,14,,,,,,,,,,,,,,,,82,8,6,9,,,,,,,,,,,,,,,,29,27,30,4240,5,4,5,1103,3,2,4,648,154:1,1849,87,4,2,6,3.2,3.4,2.5,2.6,3.4,3.4,3.8,2.6,2.6,3.7,80631,74766,86496,71696,62119,81273,85792,77201,94383,33391,26870,39912,56331,49280,63382,80767,79021,82513,32,52,32,1,1,2,,,,,,,,,,,,,,,,91,11,9,14,12,,,,,,,,,,,,,,,,46,6,4,8,,,,,,,,,,,,,,,,,387,16900,23,236,45178,73,72,74,6050,10,9,11,87,54127,86,88,158293,24.4,15.9,10583,6.7,658,0.4,10430,6.6,124,0.1,8219,5.2,125134,79.1,3826,3,2,3,51.2,23935,16.6,
27111,Minnesota,Otter Tail,80.9,80.2,81.6,,,,,,,,,,96.6,64.8,128.5,80.8,80.1,81.6,656,273,250,297,,,,,,,,,,,,,,,,16,31,18,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,11,12,10,13,11,10,13,20,40,4850,8,3598,6,17,10,6,15,,,,,,,,,,,,,,,,43,11,8,14,,,,,,,,,,,,,,,,29,27,31,1908,6,5,7,531,4,3,5,78,1277:1,641,78,3,1,5,3.2,,2.7,2.9,3.3,3.4,,2.7,2.8,3.5,59901,55584,64218,55172,47985,62359,61750,48228,75272,21679,9305,34053,53500,40142,66858,59456,57571,61341,36,70,40,,,,,,,,,,,,,,,,,,,60,24,18,31,21,,,,,,,,,,,,,,,,45,15,11,21,,,,,,,,,,,,,,,,,159,5700,28,40,19324,78,77,79,2546,11,9,12,75,18485,73,76,58746,21.8,24.5,917,1.6,462,0.8,373,0.6,50,0.1,2150,3.7,54137,92.2,569,1,1,1,49.7,42169,73.6,
27113,Minnesota,Pennington,80.2,78.6,81.7,,,,,,,,,,,,,,,,152,301,251,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,12,11,14,9,7,12,7,59,1230,9,755,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,28,31,403,5,4,6,97,3,2,4,71,1412:1,159,92,,,,3.1,,,,,3.2,,,,,55870,51084,60656,,,,122969,14585,231353,72908,15386,130430,,,,60498,55621,65375,37,,29,,,,,,,,,,,,,,,,,,,15,21,11,35,21,,,,,,,,,,,,,,,,10,14,7,26,,,,,,,,,,,,,,,,,54,1400,39,156,4366,73,70,76,522,9,6,11,80,4807,77,83,14119,22.7,18.8,163,1.2,297,2.1,133,0.9,3,0.0,585,4.1,12738,90.2,73,1,0,1,50.3,5047,36.2,
27115,Minnesota,Pine,79.6,78.4,80.8,,,,,,,,,,,,,,,,394,331,296,367,716,431,1118,,,,,,,,,,334,296,371,15,65,36,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,13,12,14,12,9,15,19,75,3200,11,959,3,11,12,6,22,,,,,,,,,,,,,,,,32,16,11,22,,,,,,,,,,,,,,,,32,31,33,1278,8,7,9,234,4,3,5,44,2275:1,315,86,6,2,9,3.1,,,,,3.1,,,,,55684,50879,60489,38380,30590,46170,54219,30757,77681,61190,59212,63168,,,,53535,51240,55830,45,33,31,,,,,,,,,,,,,,,,,,,28,18,12,27,19,,,,,,,,,,,,,,,,19,13,8,20,,,,,,,,,,,,,,,,,107,2800,38,24,8707,81,80,82,1173,11,10,13,74,7983,72,76,29579,19.2,21.5,613,2.1,1009,3.4,245,0.8,8,0.0,894,3.0,26330,89.0,83,0,0,1,46.4,26567,89.3,
27117,Minnesota,Pipestone,79.4,77.5,81.2,,,,,,,,,,,,,,,,101,315,250,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,13,13,11,14,10,6,14,5,68,830,9,836,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,30,32,473,10,8,11,141,6,4,8,33,3042:1,89,81,,,,3.1,,,2.8,3.2,3.2,,,2.6,3.3,55405,48571,62239,18555,16062,21048,,,,,,,29357,11644,47070,56986,52682,61290,47,59,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1000,20,36,2976,75,71,79,314,8,6,10,78,3116,76,81,9126,26.1,20.8,121,1.3,219,2.4,105,1.2,0,0.0,695,7.6,7914,86.7,350,4,2,6,51.0,5498,57.3,
27119,Minnesota,Polk,78.7,77.7,79.6,,,,,,,,,,76.5,71.4,81.6,79.0,78.1,79.9,388,340,305,376,,,,,,,,,,,,,,,,18,59,35,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,12,11,14,9,7,12,17,65,3000,10,3684,12,10,11,5,19,,,,,,,,,,,,,,,,30,14,9,19,,,,,,,,,,,,,,,,33,32,35,1071,6,5,7,271,3,3,4,112,896:1,394,90,,,,3.1,,,2.5,3.3,3.2,,,2.6,3.4,60582,56331,64833,,,,46506,7246,85766,37298,5899,68697,62991,47055,78927,60600,57341,63859,40,65,27,,,,,,,,,,,,,,,,,,,25,17,11,26,16,,,,,,,,,,,,,,,,17,11,6,17,,,,,,,,,,,,,,,,,122,3400,36,91,9179,73,71,75,1422,12,10,14,81,10251,79,83,31364,24.6,18.4,918,2.9,591,1.9,320,1.0,9,0.0,2074,6.6,27004,86.1,260,1,0,1,49.7,15318,48.5,
27121,Minnesota,Pope,81.7,80.2,83.3,,,,,,,,,,,,,,,,111,240,190,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,11,12,11,13,6,4,9,8,85,840,8,366,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,29,32,341,6,5,7,100,4,3,6,89,1125:1,82,93,,,,3.2,,,,,3.6,,,,,59442,52699,66185,31406,17265,45547,,,,,,,,,,62000,58364,65636,31,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1000,22,57,3862,78,74,81,419,9,6,11,76,3802,74,79,11249,21.0,24.7,42,0.4,57,0.5,73,0.6,2,0.0,223,2.0,10739,95.5,21,0,0,1,49.0,10995,100.0,
27123,Minnesota,Ramsey,79.9,79.6,80.1,69.2,65.9,72.4,80.5,79.6,81.5,75.5,74.5,76.5,82.9,81.4,84.5,80.7,80.4,80.9,5265,294,286,302,762,603,950,311,282,339,494,458,530,219,184,253,266,256,275,272,53,47,60,,,,50,37,64,93,76,114,42,27,62,38,30,46,339,6,6,7,,,,10,8,12,13,11,16,5,3,7,3,2,4,10,9,11,11,10,12,8,8,9,1339,294,54220,10,27064,5,286,17,15,19,107,57,183,,,,31,24,39,14,9,23,18,15,20,195,5,4,6,,,,4,3,7,6,4,8,5,2,8,5,4,6,31,30,32,23762,7,6,8,4695,4,3,4,140,717:1,6935,77,5,4,6,2.8,2.5,2.4,2.4,3.5,2.8,2.6,2.3,2.4,3.7,68652,65968,71336,41451,33998,48904,58894,54788,63000,34273,32318,36228,48194,43103,53285,74117,72480,75754,55,49,44,4,3,5,,,,3,2,5,18,14,22,4,2,7,1,1,2,362,13,12,14,13,,,,11,8,16,8,5,13,10,6,15,14,12,16,230,8,7,10,,,,4,3,7,20,15,25,8,4,13,7,6,8,,1124,54200,21,940,124254,59,59,60,28275,14,13,14,86,180285,86,87,550321,23.3,14.9,68255,12.4,5368,1.0,84177,15.3,481,0.1,41349,7.5,336200,61.1,25941,5,5,5,51.2,952,0.2,
27125,Minnesota,Red Lake,82.7,78.5,86.9,,,,,,,,,,,,,,,,60,383,286,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,13,12,14,14,9,20,,,360,9,1250,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,29,32,141,6,5,8,39,4,3,5,25,4055:1,,,,,,3.5,,,,,3.6,,,,,58384,51572,65196,19861,2869,36853,,,,,,,58125,7322,108928,59143,52579,65707,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,500,,3,1395,84,82,86,107,7,4,9,77,1291,74,80,4055,24.1,21.6,22,0.5,92,2.3,16,0.4,4,0.1,167,4.1,3711,91.5,9,0,0,1,48.7,4089,100.0,
27127,Minnesota,Redwood,79.5,78.0,81.0,,,,,,,,,,,,,,,,173,319,268,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,13,12,14,14,11,18,,,1330,9,2126,13,,,,,,,,,,,,,,,,,,,,17,16,9,25,,,,,,,,,,,,,,,,29,28,31,680,8,7,10,194,5,4,6,86,1167:1,191,92,,,,3.1,,,,,3.3,,,,,60097,54119,66075,32454,23869,41039,35938,30225,41651,25476,23343,27609,65833,53304,78362,57402,54732,60072,44,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,1800,36,62,4914,78,77,80,515,8,7,10,72,4510,70,75,15170,24.9,21.6,137,0.9,754,5.0,400,2.6,10,0.1,577,3.8,13103,86.4,82,1,0,1,50.1,11101,69.1,
